,¿¬µµ,¿ù,ÀÏ,ÆÀ¸í,°æ±â,Å¸¼®,Å¸À²,BABIP,º¼³Ý%,»ïÁø%,º¼/»ï,ISO,Å¸¼ö/È¨·±,OPS,RC,RC/27,wRC,SPD,wSB,wOBA,wRAA
4174,2017,9,10,ÇÑÈ­,1,37,0.265,0.267,2.7,10.8,0.25,0.17600000000000002,34.00,0.738,4.77,4.95,3.86,4.31,0.02,0.32,-0.89
4175,2017,9,10,KT,1,38,0.19399999999999998,0.2,13.2,15.8,0.83,0.096,31.00,0.606,3.66,3.8,2.85,5.18,0.2,0.28800000000000003,-2.03
4176,2017,9,12,µÎ»ê,1,47,0.37200000000000005,0.355,6.4,14.9,0.43,0.419,8.60,1.204,14.27,13.76,12.68,5.03,0.03,0.502,6.64
4177,2017,9,12,ÇÑÈ­,1,40,0.28600000000000003,0.32,7.5,20.0,0.38,0.257,17.50,0.9179999999999999,6.6,6.6,7.1,0.84,0.03,0.401,1.96
4178,2017,9,12,KT,1,43,0.28600000000000003,0.4,2.3,27.9,0.08,0.071,-,0.659,4.77,4.29,3.6,4.16,0.19,0.298,-1.93
4179,2017,9,12,KIA,1,39,0.27,0.267,5.1,12.8,0.40,0.18899999999999997,18.50,0.767,5.39,5.39,4.59,3.81,0.03,0.335,-0.43
4180,2017,9,12,·Ôµ¥,1,36,0.242,0.304,2.8,25.0,0.11,0.122,33.00,0.65,3.26,3.26,2.85,2.53,0.02,0.293,-1.78
4181,2017,9,12,NC,1,55,0.457,0.563,9.1,20.0,0.46,0.282,15.33,1.276,18.63,18.63,17.27,3.06,0.06,0.551,10.21
4182,2017,9,12,SK,1,37,0.257,0.348,2.7,32.4,0.08,0.114,35.00,0.6409999999999999,3.72,3.72,2.52,2.37,0.02,0.281,-2.23
4183,2017,9,12,»ï¼º,1,32,0.19399999999999998,0.261,3.1,25.0,0.12,0.0,-,0.413,1.27,1.32,-0.31,2.87,0.19,0.195,-4.42
4184,2017,9,12,LG,1,34,0.188,0.28600000000000003,2.9,32.4,0.09,0.031,-,0.45399999999999996,1.77,1.84,0.34,2.65,0.02,0.217,-4.03
4185,2017,9,12,Hero,1,37,0.091,0.115,10.8,18.9,0.57,0.03,-,0.31,0.82,0.71,-1.46,3.24,0.02,0.162,-6.21
4186,2017,9,13,»ï¼º,1,45,0.439,0.516,4.4,20.0,0.22,0.268,20.50,1.162,13.58,14.67,11.94,8.20,0.04,0.498,6.16
4187,2017,9,13,SK,1,46,0.429,0.5,6.5,21.7,0.30,0.309,10.50,1.216,14.63,15.8,13.21,3.82,0.05,0.522,7.3
4188,2017,9,13,Hero,1,36,0.313,0.37,5.6,13.9,0.40,0.187,-,0.871,5.29,5.71,5.9,2.49,0.02,0.386,1.27
4189,2017,9,13,µÎ»ê,1,46,0.297,0.42100000000000004,19.6,32.6,0.60,0.325,12.33,1.057,10.47,10.47,10.3,2.65,0.04,0.452,4.39
4190,2017,9,13,LG,1,31,0.222,0.3,6.4,25.8,0.25,0.037000000000000005,-,0.526,2.05,2.31,1.07,2.95,0.19,0.244,-2.91
4191,2017,9,13,NC,1,40,0.324,0.33299999999999996,5.0,10.0,0.50,0.081,37.00,0.755,5.21,5.21,4.81,1.33,0.04,0.33799999999999997,-0.33
4192,2017,9,13,KIA,1,43,0.3,0.321,4.6,20.9,0.22,0.275,13.33,0.924,8.48,8.17,7.48,6.50,0.19,0.397,1.95
4193,2017,9,13,ÇÑÈ­,1,37,0.19399999999999998,0.20800000000000002,8.1,18.9,0.43,0.129,31.00,0.62,3.19,3.19,2.75,3.41,0.03,0.287,-2.01
4194,2017,9,13,·Ôµ¥,1,33,0.19399999999999998,0.261,3.0,24.2,0.12,0.032,-,0.445,1.41,1.41,0.01,0.79,0.02,0.20600000000000002,-4.23
4195,2017,9,13,KT,1,32,0.156,0.20800000000000002,0.0,25.0,0.00,0.032,-,0.344,1.02,1.02,-1.49,3.53,0.18,0.154,-5.6
4196,2017,9,14,KIA,1,48,0.439,0.5479999999999999,10.4,20.8,0.50,0.146,41.00,1.085,11.95,12.41,11.96,1.53,0.06,0.48,5.79
4197,2017,9,14,KT,1,46,0.405,0.469,4.4,17.4,0.25,0.136,-,0.998,10.28,10.67,9.74,9.48,0.21,0.43799999999999994,3.83
4198,2017,9,14,ÇÑÈ­,1,44,0.385,0.419,6.8,13.6,0.50,0.205,19.50,1.045,10.49,11.33,10.22,4.67,0.05,0.461,4.56
4199,2017,9,14,SK,1,48,0.35,0.419,12.5,18.8,0.67,0.15,40.00,0.938,10.23,10.23,9.28,5.25,0.38,0.418,3.11
4200,2017,9,14,LG,1,48,0.35700000000000004,0.41700000000000004,8.3,14.6,0.57,0.095,-,0.8690000000000001,8.68,8.37,8.17,4.87,0.05,0.39299999999999996,2.0
4201,2017,9,14,µÎ»ê,1,45,0.306,0.375,13.3,24.4,0.54,0.25,18.00,0.965,9.04,9.04,8.36,3.35,0.03,0.41,2.58
4202,2017,9,14,Hero,1,38,0.20600000000000002,0.35,5.3,36.8,0.14,0.028999999999999998,-,0.524,2.62,2.62,1.79,3.24,0.03,0.257,-3.09
4203,2017,9,14,·Ôµ¥,1,35,0.182,0.179,2.9,11.4,0.25,0.151,33.00,0.562,2.63,2.63,1.41,2.81,0.01,0.25,-3.08
4204,2017,9,14,NC,1,58,0.37,0.429,5.2,19.0,0.27,0.18600000000000003,27.00,0.953,11.87,8.9,11.0,2.98,0.05,0.414,3.54
4205,2017,9,14,»ï¼º,1,54,0.22899999999999998,0.22899999999999998,7.4,22.2,0.33,0.22899999999999998,16.00,0.736,6.69,4.63,5.19,5.15,0.03,0.311,-1.74
4206,2017,9,15,»ï¼º,1,46,0.366,0.452,6.5,19.6,0.33,0.146,41.00,0.9470000000000001,9.43,9.43,9.22,4.86,0.21,0.426,3.31
4207,2017,9,15,SK,1,38,0.314,0.385,5.3,21.0,0.25,0.2,35.00,0.865,6.01,6.24,6.04,5.79,0.03,0.38,1.16
4208,2017,9,15,KT,1,45,0.293,0.45799999999999996,4.4,35.6,0.12,0.146,41.00,0.795,5.92,5.16,6.32,7.80,0.04,0.36,0.54
4209,2017,9,15,ÇÑÈ­,1,41,0.267,0.318,22.0,17.1,1.29,0.1,30.00,0.8029999999999999,5.61,6.06,6.59,3.38,0.05,0.382,1.32
4210,2017,9,15,·Ôµ¥,1,35,0.242,0.28600000000000003,2.9,14.3,0.20,0.061,-,0.589,2.84,2.95,2.14,4.18,0.19,0.273,-2.36
4211,2017,9,15,Hero,1,40,0.265,0.33299999999999996,10.0,25.0,0.40,0.08800000000000001,34.00,0.6859999999999999,4.38,4.22,3.91,2.44,0.2,0.313,-1.23
4212,2017,9,15,LG,1,46,0.25,0.278,6.5,10.9,0.60,0.025,-,0.586,3.99,3.26,3.01,5.11,0.37,0.278,-2.9
4213,2017,9,15,NC,1,41,0.22899999999999998,0.25,14.6,14.6,1.00,0.142,35.00,0.7120000000000001,4.97,4.97,4.55,2.58,0.03,0.32799999999999996,-0.72
4214,2017,9,15,KIA,1,36,0.188,0.19,5.6,27.8,0.20,0.25,16.00,0.667,3.52,3.39,2.03,9.53,0.18,0.268,-2.6
4215,2017,9,15,µÎ»ê,1,29,0.10300000000000001,0.13,0.0,20.7,0.00,0.035,-,0.24100000000000002,0.28,0.28,-2.6,0.08,0.01,0.107,-6.32
4216,2017,9,16,NC,1,59,0.48,0.541,8.5,15.2,0.56,0.3,12.50,1.324,21.99,21.21,19.18,5.33,0.23,0.563,11.6
4217,2017,9,16,KIA,1,51,0.47600000000000003,0.447,13.7,2.0,7.00,0.28600000000000003,14.00,1.331,19.14,22.47,16.98,4.82,0.23,0.5720000000000001,10.43
4218,2017,9,16,µÎ»ê,1,47,0.395,0.419,8.5,17.0,0.50,0.326,10.75,1.168,14.32,14.87,12.46,3.28,0.04,0.49700000000000005,6.42
4219,2017,9,16,·Ôµ¥,1,38,0.344,0.33299999999999996,7.9,5.3,1.50,0.156,32.00,0.905,6.76,7.6,6.4,3.85,0.2,0.391,1.52
4220,2017,9,16,ÇÑÈ­,1,36,0.226,0.292,8.3,22.2,0.38,0.064,-,0.5760000000000001,2.71,2.71,1.97,1.58,0.02,0.266,-2.66
4221,2017,9,16,Hero,1,51,0.311,0.4,11.8,25.5,0.46,0.222,22.50,0.925,10.02,8.73,9.27,5.15,0.04,0.405,2.71
4222,2017,9,16,»ï¼º,1,38,0.28600000000000003,0.29,2.6,13.2,0.20,0.114,35.00,0.6890000000000001,4.03,3.88,3.17,2.43,0.03,0.297,-1.71
4223,2017,9,16,KT,1,36,0.273,0.321,5.6,16.7,0.33,0.03,-,0.609,2.45,2.37,2.42,0.21,0.03,0.28,-2.2
4224,2017,9,16,LG,1,36,0.258,0.308,5.6,16.7,0.33,0.065,-,0.637,3.28,3.41,2.88,0.77,0.03,0.294,-1.75
4225,2017,9,16,SK,1,35,0.147,0.174,2.9,28.6,0.10,0.08800000000000001,34.00,0.406,1.42,1.32,-0.76,1.81,0.01,0.182,-5.26
4226,2017,9,17,µÎ»ê,1,55,0.435,0.5,10.9,21.8,0.50,0.391,7.67,1.3530000000000002,20.54,20.54,18.16,4.80,0.07,0.569,11.09
4227,2017,9,17,Hero,1,47,0.409,0.5,2.1,27.7,0.08,0.386,8.80,1.242,15.99,16.6,13.67,5.56,0.04,0.526,7.64
4228,2017,9,17,LG,1,42,0.375,0.39299999999999996,9.5,9.5,1.00,0.094,32.00,0.9440000000000001,7.88,8.86,8.66,3.25,0.05,0.43200000000000005,3.26
4229,2017,9,17,KIA,1,33,0.33299999999999996,0.36,6.1,12.1,0.50,0.134,30.00,0.8420000000000001,4.56,5.35,5.11,1.58,0.03,0.376,0.87
4230,2017,9,17,·Ôµ¥,1,39,0.29,0.26899999999999996,10.3,7.7,1.33,0.258,15.50,0.9690000000000001,7.34,8.26,7.61,5.28,0.03,0.42,2.6
4231,2017,9,17,KT,1,36,0.353,0.414,0.0,16.7,0.00,0.11800000000000001,-,0.8140000000000001,5.21,5.62,4.97,5.21,0.03,0.35700000000000004,0.34
4232,2017,9,17,SK,1,42,0.316,0.48,9.5,31.0,0.31,0.052000000000000005,-,0.7490000000000001,5.37,5.37,5.44,1.78,0.04,0.348,0.05
4233,2017,9,17,»ï¼º,1,46,0.31,0.313,6.5,17.4,0.38,0.309,14.00,0.9670000000000001,8.9,7.75,8.41,5.67,0.03,0.40700000000000003,2.5
4234,2017,9,17,NC,1,39,0.222,0.192,5.1,18.0,0.29,0.25,12.00,0.754,4.56,4.24,4.25,4.31,0.02,0.325,-0.76
4235,2017,9,17,ÇÑÈ­,1,33,0.161,0.20800000000000002,6.1,21.2,0.29,0.033,-,0.406,1.19,1.19,-0.36,0.86,0.02,0.19399999999999998,-4.6
4236,2017,9,19,KT,1,50,0.413,0.439,6.0,10.0,0.60,0.217,46.00,1.07,12.62,11.75,11.5,6.81,0.04,0.45899999999999996,5.07
4237,2017,9,19,SK,1,40,0.342,0.44799999999999995,5.0,22.5,0.22,0.053,-,0.77,5.43,5.64,5.34,2.77,0.04,0.35200000000000004,0.2
4238,2017,9,19,µÎ»ê,1,41,0.308,0.36,2.4,26.8,0.09,0.307,13.00,0.956,7.69,7.42,7.29,7.34,0.02,0.401,2.02
4239,2017,9,19,·Ôµ¥,1,38,0.22899999999999998,0.25,7.9,15.8,0.50,0.114,35.00,0.632,3.7,3.7,2.82,2.81,0.03,0.287,-2.07
4240,2017,9,19,LG,1,40,0.212,0.217,12.5,20.0,0.62,0.182,16.50,0.727,4.68,4.51,4.56,5.74,0.2,0.331,-0.58
4241,2017,9,19,KIA,1,35,0.188,0.192,2.9,14.3,0.20,0.125,32.00,0.57,2.46,2.46,1.8,4.03,0.02,0.262,-2.69
4242,2017,9,20,SK,1,37,0.306,0.34600000000000003,0.0,21.6,0.00,0.166,18.00,0.778,4.74,4.74,4.47,3.66,-0.44,0.33799999999999997,-0.28
4243,2017,9,20,ÇÑÈ­,1,37,0.235,0.28,5.4,21.6,0.25,0.11800000000000001,34.00,0.65,3.8,3.95,3.05,2.44,0.03,0.29600000000000004,-1.7
4244,2017,9,20,µÎ»ê,1,36,0.20600000000000002,0.25,5.6,25.0,0.22,0.08800000000000001,34.00,0.544,2.63,2.63,1.38,3.06,0.02,0.248,-3.24
4245,2017,9,20,NC,1,36,0.265,0.29600000000000004,0.0,16.7,0.00,0.08800000000000001,34.00,0.618,3.39,3.39,2.23,3.74,0.19,0.27399999999999997,-2.39
4246,2017,9,20,KIA,1,36,0.258,0.25,8.3,5.6,1.50,0.09699999999999999,31.00,0.698,3.27,3.27,3.88,-0.21,0.2,0.324,-0.75
4247,2017,9,20,LG,1,34,0.156,0.16699999999999998,5.9,20.6,0.29,0.125,32.00,0.48700000000000004,1.96,1.96,0.4,1.81,0.01,0.218,-3.97
4248,2017,9,21,»ï¼º,1,40,0.405,0.433,5.0,12.5,0.40,0.325,18.50,1.18,11.11,12.5,10.94,5.96,0.03,0.506,5.8
4249,2017,9,21,Hero,1,41,0.361,0.375,4.9,9.8,0.50,0.16699999999999998,36.00,0.9279999999999999,7.46,7.46,7.56,5.63,0.37,0.409,2.3
4250,2017,9,21,LG,1,38,0.235,0.273,10.5,26.3,0.40,0.23600000000000002,17.00,0.787,4.93,4.93,4.73,2.81,0.02,0.34299999999999997,-0.15
4251,2017,9,21,KT,1,33,0.182,0.16699999999999998,0.0,21.2,0.00,0.273,16.50,0.637,2.73,2.73,1.76,7.23,0.01,0.264,-2.48
4252,2017,9,22,LG,1,45,0.35,0.4,8.9,17.8,0.50,0.2,20.00,0.9590000000000001,8.9,8.58,8.82,2.36,0.04,0.42100000000000004,3.04
4253,2017,9,22,·Ôµ¥,1,36,0.314,0.355,0.0,11.1,0.00,0.086,-,0.7140000000000001,4.03,4.19,3.7,1.43,0.02,0.319,-0.92
4254,2017,9,22,µÎ»ê,1,43,0.308,0.32299999999999995,9.3,14.0,0.67,0.205,19.50,0.885,7.83,7.83,7.14,3.24,0.03,0.38799999999999996,1.62
4255,2017,9,22,»ï¼º,1,43,0.297,0.344,9.3,11.6,0.80,0.135,-,0.7979999999999999,5.8,5.4,5.75,5.12,0.03,0.353,0.23
4256,2017,9,22,KIA,1,34,0.19399999999999998,0.24,8.8,17.6,0.50,0.064,-,0.523,2.07,2.15,1.27,0.21,0.02,0.247,-3.1
4257,2017,9,22,ÇÑÈ­,1,29,0.069,0.111,0.0,37.9,0.00,0.0,-,0.138,0.17,0.17,-3.75,4.12,0.17,0.063,-7.47
4258,2017,9,23,LG,1,47,0.43200000000000005,0.46399999999999997,10.6,14.9,0.71,0.298,12.33,1.252,13.46,13.98,13.94,3.00,0.05,0.532,7.9
4259,2017,9,23,KIA,1,43,0.368,0.33299999999999996,9.3,14.0,0.67,0.44799999999999995,7.60,1.245,13.85,14.96,12.11,4.12,0.2,0.515,6.59
4260,2017,9,23,·Ôµ¥,1,38,0.33299999999999996,0.33299999999999996,2.6,5.3,0.50,0.122,-,0.823,6.2,6.97,5.5,8.54,0.03,0.365,0.62
4261,2017,9,23,ÇÑÈ­,1,49,0.308,0.414,14.3,20.4,0.70,0.077,-,0.7979999999999999,6.93,6.23,6.82,7.62,0.04,0.359,0.52
4262,2017,9,23,NC,1,43,0.325,0.355,7.0,16.3,0.43,0.2,20.00,0.897,7.78,7.5,7.32,4.13,0.2,0.39299999999999996,1.79
4263,2017,9,23,»ï¼º,1,46,0.3,0.33299999999999996,8.7,19.6,0.44,0.225,20.00,0.8809999999999999,8.03,7.23,7.24,3.60,0.03,0.379,1.33
4264,2017,9,23,Hero,1,35,0.257,0.25,0.0,14.3,0.00,0.2,17.50,0.7140000000000001,3.66,3.66,3.18,1.81,0.02,0.306,-1.32
4265,2017,9,23,KT,1,32,0.21899999999999997,0.25,0.0,21.9,0.00,0.094,32.00,0.532,1.88,1.95,0.81,1.81,0.02,0.233,-3.3
4266,2017,9,24,µÎ»ê,1,38,0.33299999999999996,0.36700000000000005,10.5,10.5,1.00,0.0,-,0.728,5.2,5.85,4.72,4.40,0.54,0.342,-0.16
4267,2017,9,24,ÇÑÈ­,1,38,0.324,0.33299999999999996,2.6,7.9,0.33,0.162,37.00,0.828,5.21,5.21,5.14,1.21,0.02,0.354,0.26
4268,2017,9,24,NC,1,32,0.207,0.25,9.4,25.0,0.38,0.138,29.00,0.626,2.7,3.03,2.27,1.69,0.02,0.284,-1.84
4269,2017,9,24,KT,1,40,0.306,0.35700000000000004,10.0,17.5,0.57,0.138,36.00,0.8190000000000001,5.54,5.54,5.92,1.46,0.03,0.368,0.79
4270,2017,9,24,KIA,1,35,0.21899999999999997,0.304,5.7,25.7,0.22,0.0,-,0.484,1.84,1.84,0.84,0.08,0.03,0.23199999999999998,-3.66
4271,2017,9,24,LG,1,34,0.16699999999999998,0.19,8.8,23.5,0.38,0.1,30.00,0.509,1.86,1.86,0.49,1.58,0.02,0.221,-3.88
4272,2017,9,26,·Ôµ¥,1,44,0.4,0.462,15.9,15.9,1.00,0.22899999999999998,17.50,1.141,11.99,14.07,11.76,3.73,0.22,0.5,6.11
4273,2017,9,26,KIA,1,38,0.33299999999999996,0.33299999999999996,13.2,13.2,1.00,0.23399999999999999,15.00,0.9990000000000001,7.74,9.08,7.85,1.74,0.04,0.433,2.97
4274,2017,9,26,ÇÑÈ­,1,42,0.278,0.33299999999999996,9.5,26.2,0.36,0.25,18.00,0.885,7.44,7.44,6.68,4.54,0.03,0.381,1.28
4275,2017,9,26,LG,1,31,0.161,0.2,0.0,19.4,0.00,0.0,-,0.322,0.65,0.65,-1.62,1.81,0.01,0.14800000000000002,-5.6
4276,2017,9,27,NC,1,50,0.37200000000000005,0.364,12.0,12.0,1.00,0.302,10.75,1.123,13.27,12.36,12.5,3.53,0.21,0.48100000000000004,6.08
4277,2017,9,27,KT,1,30,0.185,0.278,6.7,30.0,0.22,0.037000000000000005,-,0.489,1.36,1.53,0.91,-0.13,0.02,0.239,-2.94
4278,2017,9,27,µÎ»ê,1,39,0.257,0.321,7.7,18.0,0.43,0.028999999999999998,-,0.619,3.4,3.4,3.23,2.72,0.03,0.297,-1.78
4279,2017,9,27,»ï¼º,1,35,0.156,0.174,8.6,22.9,0.38,0.125,32.00,0.51,2.35,2.35,0.87,3.27,0.18,0.233,-3.63
4280,2017,9,28,LG,1,52,0.429,0.455,15.4,15.4,1.00,0.285,14.00,1.214,15.29,14.74,14.37,3.13,0.06,0.509,7.69
4281,2017,9,28,KIA,1,39,0.212,0.259,10.3,15.4,0.67,0.061,-,0.57,3.13,3.01,2.32,5.00,0.03,0.271,-2.69
4282,2017,9,28,KT,1,36,0.353,0.41700000000000004,2.8,25.0,0.11,0.265,17.00,0.9790000000000001,6.05,6.28,6.79,0.15,0.02,0.413,2.17
4283,2017,9,28,ÇÑÈ­,1,39,0.22899999999999998,0.242,5.1,7.7,0.67,0.085,-,0.5770000000000001,3.02,2.72,1.9,3.93,0.19,0.259,-3.11
4284,2017,9,29,KIA,1,44,0.4,0.42100000000000004,4.6,6.8,0.67,0.05,-,0.8690000000000001,7.56,7.56,7.45,2.68,0.05,0.392,1.8
4285,2017,9,29,·Ôµ¥,1,41,0.385,0.484,2.4,19.5,0.12,0.0,-,0.8,5.3,5.3,6.24,0.28,0.05,0.373,0.97
4286,2017,9,29,µÎ»ê,1,41,0.34299999999999997,0.522,12.2,29.3,0.42,0.086,-,0.8540000000000001,6.06,6.29,6.64,1.64,0.04,0.384,1.38
4287,2017,9,29,NC,1,42,0.324,0.385,11.9,21.4,0.56,0.217,18.50,0.946,8.83,9.54,7.99,4.89,0.2,0.415,2.59
4288,2017,9,29,Hero,1,42,0.325,0.364,4.8,14.3,0.33,0.1,40.00,0.782,5.84,5.63,5.59,2.89,0.04,0.35200000000000004,0.19
4289,2017,9,29,ÇÑÈ­,1,36,0.235,0.273,2.8,27.8,0.10,0.23600000000000002,17.00,0.7490000000000001,4.13,4.13,3.92,4.54,0.02,0.325,-0.71
4290,2017,9,29,SK,1,33,0.207,0.222,6.1,27.3,0.22,0.207,14.50,0.695,2.42,2.42,3.03,-0.41,0.02,0.307,-1.21
4291,2017,9,29,LG,1,36,0.161,0.172,8.3,8.3,1.00,0.033,-,0.444,1.89,1.89,0.45,3.96,0.02,0.21899999999999997,-4.18
4292,2017,9,30,NC,1,44,0.375,0.424,2.3,13.6,0.17,0.075,40.00,0.882,8.22,8.88,8.03,5.98,0.05,0.406,2.38
4293,2017,9,30,LG,1,38,0.273,0.29600000000000004,10.5,15.8,0.67,0.121,33.00,0.736,4.6,4.77,4.31,3.06,0.03,0.33,-0.57
4294,2017,9,30,SK,1,35,0.182,0.20800000000000002,0.0,22.9,0.00,0.121,33.00,0.509,2.16,2.08,0.64,5.56,0.01,0.226,-3.85
4295,2017,9,30,Hero,1,35,0.265,0.308,2.9,20.0,0.14,0.147,34.00,0.698,3.67,3.81,3.21,1.94,0.02,0.307,-1.28
4296,2017,9,30,ÇÑÈ­,1,37,0.25,0.348,10.8,24.3,0.44,0.031,-,0.632,2.78,2.78,3.43,-2.95,0.03,0.307,-1.33
4297,2017,9,30,»ï¼º,1,34,0.16699999999999998,0.2,0.0,17.6,0.00,0.0,-,0.355,0.95,0.92,-1.16,3.90,0.02,0.168,-5.53
4298,2017,10,1,KT,1,52,0.521,0.595,3.8,15.4,0.25,0.292,16.00,1.371,21.84,24.57,18.31,5.51,0.23,0.593,11.63
4299,2017,10,1,µÎ»ê,1,43,0.28600000000000003,0.29600000000000004,11.6,14.0,0.83,0.171,17.50,0.862,6.82,6.82,7.27,2.15,0.04,0.391,1.74
4300,2017,10,1,»ï¼º,1,42,0.28600000000000003,0.345,14.3,16.7,0.86,0.114,-,0.7809999999999999,5.74,5.74,5.72,3.51,0.03,0.355,0.33
4301,2017,10,1,LG,1,38,0.278,0.345,0.0,21.0,0.00,0.027999999999999997,-,0.595,3.41,3.41,2.28,3.48,0.03,0.271,-2.61
4302,2017,10,1,ÇÑÈ­,1,39,0.257,0.233,7.7,10.3,0.75,0.172,17.50,0.737,5.02,5.02,4.09,2.81,0.03,0.321,-0.92
4303,2017,10,1,KIA,1,35,0.19399999999999998,0.24,11.4,17.1,0.67,0.096,-,0.5760000000000001,2.29,2.29,2.13,3.61,0.02,0.273,-2.36
4304,2017,10,2,KIA,1,38,0.22899999999999998,0.24,2.6,21.0,0.12,0.228,17.50,0.727,4.48,4.32,3.75,4.31,0.02,0.314,-1.13
4305,2017,10,2,KT,1,41,0.231,0.29,4.9,19.5,0.25,0.025,-,0.524,2.82,2.54,1.49,3.18,0.03,0.24600000000000002,-3.78
4306,2017,10,3,KIA,1,46,0.35100000000000003,0.355,15.2,10.9,1.40,0.244,18.50,1.0390000000000001,11.26,11.69,10.12,5.59,0.38,0.447,4.21
4307,2017,10,3,»ï¼º,1,41,0.324,0.33299999999999996,9.8,12.2,0.80,0.298,18.50,1.012,9.38,10.13,8.54,8.00,0.03,0.435,3.28
4308,2017,10,3,SK,1,38,0.22899999999999998,0.29600000000000004,7.9,21.0,0.38,0.027999999999999997,-,0.546,2.98,2.98,1.87,4.37,0.19,0.26,-3.01
4309,2017,10,3,·Ôµ¥,1,32,0.214,0.25,6.2,12.5,0.50,0.107,-,0.588,2.64,2.97,1.78,4.31,0.01,0.267,-2.33
4310,2017,10,3,Hero,1,45,0.366,0.462,8.9,26.7,0.33,0.293,13.67,1.081,11.22,11.22,10.53,2.15,0.04,0.46299999999999997,4.75
4311,2017,10,3,KT,1,39,0.324,0.39299999999999996,2.6,23.1,0.11,0.10800000000000001,37.00,0.765,5.16,5.16,4.66,0.75,0.03,0.337,-0.36
4312,2017,10,3,µÎ»ê,1,36,0.19399999999999998,0.2,8.3,13.9,0.60,0.096,31.00,0.5760000000000001,2.64,2.64,2.16,0.93,0.03,0.271,-2.47
4313,2017,10,3,LG,1,36,0.182,0.217,8.3,25.0,0.33,0.242,33.00,0.674,3.7,3.7,2.86,6.79,0.01,0.293,-1.76
4314,2017,10,3,NC,1,54,0.33299999999999996,0.385,7.4,14.8,0.50,0.084,48.00,0.8240000000000001,8.18,6.49,8.58,3.77,0.22,0.38,1.64
4315,2017,10,3,ÇÑÈ­,1,55,0.28800000000000003,0.295,5.4,10.9,0.50,0.154,26.00,0.769,7.7,5.62,6.39,3.81,0.04,0.33299999999999996,-0.67
4316,2018,3,24,»ï¼º,1,43,0.35100000000000003,0.46399999999999997,9.3,20.9,0.44,0.10800000000000001,-,0.888,7.88,8.51,7.8,3.69,0.04,0.405,2.27
4317,2018,3,24,Hero,1,41,0.324,0.423,9.8,24.4,0.40,0.162,37.00,0.8759999999999999,7.84,8.46,6.89,5.16,0.37,0.39,1.62
4318,2018,3,24,NC,1,35,0.3,0.381,11.4,25.7,0.44,0.16699999999999998,30.00,0.838,5.51,6.47,5.19,4.25,0.19,0.369,0.69
4319,2018,3,24,KT,1,38,0.297,0.32,2.6,23.7,0.11,0.271,12.33,0.884,6.71,6.97,5.89,2.93,0.02,0.376,1.01
4320,2018,3,24,SK,1,40,0.25,0.318,17.5,25.0,0.70,0.125,32.00,0.75,5.38,5.59,5.08,5.23,0.37,0.345,-0.06
4321,2018,3,24,ÇÑÈ­,1,38,0.35100000000000003,0.46399999999999997,2.6,23.7,0.11,0.054000000000000006,-,0.773,5.81,6.54,5.13,7.54,0.2,0.354,0.25
4322,2018,3,24,KIA,1,43,0.33299999999999996,0.414,4.6,18.6,0.25,0.055999999999999994,-,0.779,6.18,6.18,6.01,3.48,0.04,0.359,0.48
4323,2018,3,24,LG,1,32,0.233,0.28600000000000003,3.1,28.1,0.11,0.1,30.00,0.583,2.47,2.67,1.47,1.89,0.19,0.256,-2.64
4324,2018,3,24,·Ôµ¥,1,39,0.212,0.33299999999999996,15.4,30.8,0.50,0.061,-,0.606,3.87,4.02,3.14,5.46,0.36,0.294,-1.87
4325,2018,3,24,µÎ»ê,1,32,0.188,0.185,0.0,12.5,0.00,0.156,32.00,0.532,1.72,1.72,0.61,2.33,0.01,0.226,-3.5
4326,2018,3,25,KIA,1,44,0.41,0.429,6.8,18.2,0.38,0.359,9.75,1.224,14.58,16.4,12.23,6.44,0.21,0.511,6.58
4327,2018,3,25,ÇÑÈ­,1,39,0.306,0.385,2.6,23.1,0.11,0.166,36.00,0.831,5.79,5.79,5.87,3.73,0.36,0.371,0.85
4328,2018,3,25,SK,1,36,0.29,0.316,13.9,25.0,0.56,0.355,10.33,1.034,7.27,8.18,7.55,-0.25,0.19,0.436,2.92
4329,2018,3,25,µÎ»ê,1,34,0.28600000000000003,0.292,8.8,11.8,0.75,0.107,28.00,0.757,3.85,4.33,4.27,0.56,0.03,0.344,-0.1
4330,2018,3,25,NC,1,41,0.267,0.29600000000000004,12.2,12.2,1.00,0.033,-,0.715,4.91,5.1,5.46,4.02,0.38,0.35200000000000004,0.19
4331,2018,3,25,KT,1,33,0.212,0.25,0.0,24.2,0.00,0.121,33.00,0.545,2.0,2.0,0.94,0.15,0.01,0.237,-3.3
4332,2018,3,25,»ï¼º,1,33,0.19399999999999998,0.192,3.0,12.1,0.25,0.096,31.00,0.509,1.78,1.78,0.65,4.31,0.02,0.22699999999999998,-3.59
4333,2018,3,25,Hero,1,33,0.161,0.21100000000000002,3.0,33.3,0.09,0.129,31.00,0.502,2.02,2.1,0.63,1.81,0.01,0.22699999999999998,-3.61
4334,2018,3,25,·Ôµ¥,1,33,0.156,0.217,3.0,27.3,0.11,0.032,-,0.37,0.95,0.91,-1.01,0.08,0.01,0.172,-5.25
4335,2018,3,25,LG,1,35,0.1,0.091,11.4,20.0,0.57,0.1,30.00,0.429,1.67,1.67,0.25,1.81,0.02,0.213,-4.25
