,¿¬µµ,¿ù,ÀÏ,ÆÀ¸í,°æ±â,Å¸¼®,Å¸¼ö,¾ÈÅ¸,´ÜÅ¸,2·çÅ¸,3·çÅ¸,È¨·±,µæÁ¡,Å¸Á¡,º¼³Ý,°íÀÇ4±¸,»ç±¸,»ïÁø,Èñ»ýÇÃ¶óÀÌ,Èñ»ýÅ¸,º´»ì,µµ·ç,µµ½Ç,Å¸À²
4711,2018,5,13,»ï¼º,1,44,37,11,9,2,0,0,7,7,3,0,2,6,1,2,0,1,0,0.297
4712,2018,5,13,SK,1,44,38,15,9,4,0,2,10,10,5,0,1,5,0,0,0,0,0,0.395
4713,2018,5,13,KIA,1,41,36,11,6,2,0,3,8,8,4,0,1,10,0,0,1,2,0,0.306
4714,2018,5,13,µÎ»ê,1,31,29,5,3,2,0,0,1,1,1,0,1,6,0,0,2,0,0,0.172
4715,2018,5,13,LG,1,33,32,5,5,0,0,0,0,0,0,0,1,8,0,0,0,2,0,0.156
4716,2018,5,13,·Ôµ¥,1,34,32,11,6,5,0,0,3,3,1,0,0,9,0,1,1,0,0,0.344
4717,2018,5,13,ÇÑÈ­,1,35,35,11,11,0,0,0,4,2,0,0,0,8,0,0,1,1,0,0.314
4718,2018,5,13,NC,1,32,32,5,3,2,0,0,0,0,0,0,0,10,0,0,0,0,0,0.156
4719,2018,5,13,KT,1,32,28,4,2,1,0,1,1,1,4,0,0,10,0,0,2,0,0,0.14300000000000002
4720,2018,5,15,SK,1,39,32,7,5,1,0,1,4,4,4,0,3,9,0,0,1,0,0,0.21899999999999997
4721,2018,5,15,KIA,1,34,30,4,4,0,0,0,2,2,2,1,2,9,0,0,1,0,0,0.133
4722,2018,5,15,µÎ»ê,1,40,37,12,8,2,0,2,6,6,2,0,1,9,0,0,0,0,0,0.324
4723,2018,5,15,ÇÑÈ­,1,36,33,8,7,1,0,0,0,0,2,1,1,7,0,0,2,0,0,0.242
4724,2018,5,15,Hero,1,33,30,7,4,2,0,1,1,1,2,0,1,11,0,0,2,0,0,0.233
4725,2018,5,15,»ï¼º,1,33,31,9,6,2,0,1,4,3,2,0,0,5,0,0,0,0,0,0.29
4726,2018,5,15,·Ôµ¥,1,42,37,10,7,3,0,0,5,3,4,0,0,9,1,1,2,0,0,0.27
4727,2018,5,15,KT,1,36,34,8,7,0,0,1,3,3,2,0,0,12,0,0,1,1,0,0.235
4728,2018,5,15,LG,1,43,39,13,10,3,0,0,2,2,4,0,0,8,0,0,1,1,0,0.33299999999999996
4729,2018,5,15,NC,1,42,39,11,8,3,0,0,3,3,2,0,0,10,0,1,1,3,0,0.282
4730,2018,5,16,»ï¼º,1,44,37,11,10,1,0,0,7,7,4,0,2,7,1,1,0,1,0,0.297
4731,2018,5,16,KT,1,41,34,9,5,3,0,1,4,4,5,0,2,8,0,0,2,0,0,0.265
4732,2018,5,16,LG,1,44,39,16,13,3,0,0,8,6,2,0,0,5,3,3,1,1,0,0.41
4733,2018,5,16,Hero,1,40,31,9,6,2,0,1,8,8,7,0,0,6,0,2,0,1,0,0.29
4734,2018,5,16,µÎ»ê,1,31,31,8,6,0,1,1,5,3,0,0,0,9,0,0,0,0,0,0.258
4735,2018,5,16,ÇÑÈ­,1,32,27,4,1,2,0,1,5,5,4,0,0,7,1,1,0,0,0,0.14800000000000002
4736,2018,5,16,KIA,1,42,39,13,10,2,1,0,7,7,3,1,0,8,0,0,1,0,0,0.33299999999999996
4737,2018,5,16,SK,1,37,33,6,3,1,0,2,3,3,4,0,0,10,0,0,1,0,0,0.182
4738,2018,5,17,NC,1,40,31,6,5,1,0,0,0,0,7,0,1,12,0,1,1,0,0,0.19399999999999998
4739,2018,5,17,LG,1,43,38,16,9,4,1,2,8,7,2,0,0,6,0,3,2,0,0,0.42100000000000004
4740,2018,5,17,Hero,1,35,35,12,8,1,0,3,8,8,0,0,0,7,0,0,1,1,0,0.34299999999999997
4741,2018,5,17,ÇÑÈ­,1,35,31,10,8,2,0,0,5,4,1,0,0,5,2,3,0,0,0,0.32299999999999995
4742,2018,5,17,·Ôµ¥,1,40,36,11,7,4,0,0,7,7,4,1,0,10,0,0,2,0,0,0.306
4743,2018,5,17,KT,1,39,37,11,8,1,0,2,3,2,1,0,0,6,0,1,0,0,0,0.297
4744,2018,5,17,KIA,1,34,32,6,4,1,0,1,2,1,2,0,0,8,0,0,1,0,0,0.188
4745,2018,5,17,»ï¼º,1,35,31,5,3,0,0,2,5,5,4,0,0,8,0,0,1,3,0,0.161
4746,2018,5,18,SK,1,36,31,5,4,1,0,0,1,1,2,0,2,8,1,1,0,1,0,0.161
4747,2018,5,18,»ï¼º,1,41,37,13,11,2,0,0,5,4,2,0,1,5,0,1,0,0,0,0.35100000000000003
4748,2018,5,18,ÇÑÈ­,1,35,32,10,9,0,0,1,4,3,2,0,1,4,0,0,4,0,0,0.313
4749,2018,5,18,LG,1,38,34,9,7,1,1,0,3,2,2,1,1,11,0,1,0,2,0,0.265
4750,2018,5,18,NC,1,43,36,11,8,3,0,0,6,6,5,0,0,2,2,2,1,0,0,0.306
4751,2018,5,18,KIA,1,36,33,10,5,4,0,1,5,5,3,0,0,2,0,0,1,1,0,0.303
4752,2018,5,18,µÎ»ê,1,43,35,10,7,1,2,0,7,7,6,0,0,6,2,2,0,1,0,0.28600000000000003
4753,2018,5,18,·Ôµ¥,1,32,31,5,4,0,0,1,1,1,1,0,0,7,0,0,1,0,0,0.161
4754,2018,5,18,KT,1,38,30,4,4,0,0,0,1,1,8,0,0,6,0,0,1,0,0,0.133
4755,2018,5,18,Hero,1,32,29,3,3,0,0,0,0,0,3,0,0,9,0,0,1,0,0,0.10300000000000001
4756,2018,5,19,·Ôµ¥,1,47,37,14,8,3,0,3,15,15,7,0,2,8,1,1,1,0,0,0.37799999999999995
4757,2018,5,19,µÎ»ê,1,37,33,7,6,1,0,0,2,2,2,0,2,6,0,0,1,0,0,0.212
4758,2018,5,19,ÇÑÈ­,1,34,31,6,4,2,0,0,2,2,1,0,1,6,0,1,1,0,0,0.19399999999999998
4759,2018,5,19,»ï¼º,1,41,35,10,8,1,0,1,3,3,5,0,1,5,0,0,1,1,0,0.28600000000000003
4760,2018,5,19,NC,1,38,35,10,9,1,0,0,2,2,1,1,1,9,1,1,1,0,0,0.28600000000000003
4761,2018,5,19,Hero,1,39,38,15,10,3,1,1,6,6,1,0,0,6,0,0,1,3,0,0.395
4762,2018,5,19,KT,1,34,32,8,4,4,0,0,3,2,2,1,0,3,0,0,1,0,0,0.25
4763,2018,5,19,KIA,1,33,30,6,3,3,0,0,2,2,2,0,0,4,0,1,0,0,0,0.2
4764,2018,5,19,LG,1,35,30,6,5,1,0,0,1,1,5,0,0,3,0,0,3,0,0,0.2
4765,2018,5,19,SK,1,28,28,4,2,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0.14300000000000002
4766,2018,5,20,LG,1,39,36,12,8,2,0,2,6,6,1,0,2,5,0,0,1,3,0,0.33299999999999996
4767,2018,5,20,Hero,1,45,37,12,10,1,0,1,3,3,5,0,2,6,0,1,1,1,0,0.324
4768,2018,5,20,KIA,1,40,35,13,6,4,0,3,8,8,4,0,1,5,0,0,1,0,0,0.371
4769,2018,5,20,KT,1,49,48,25,16,4,0,5,18,18,1,0,0,2,0,0,0,1,0,0.521
4770,2018,5,20,µÎ»ê,1,45,36,10,7,3,0,0,7,7,7,1,0,11,1,1,1,1,0,0.278
4771,2018,5,20,»ï¼º,1,38,36,10,8,1,1,0,4,4,2,0,0,10,0,0,0,0,0,0.278
4772,2018,5,20,NC,1,36,36,11,8,2,0,1,3,3,0,0,0,6,0,0,1,0,0,0.306
4773,2018,5,20,·Ôµ¥,1,45,38,10,6,3,1,0,6,6,6,2,0,12,0,1,0,1,0,0.263
4774,2018,5,20,ÇÑÈ­,1,36,31,7,6,0,0,1,2,2,5,0,0,7,0,0,2,2,0,0.226
4775,2018,5,20,SK,1,37,34,7,5,2,0,0,3,3,2,0,0,8,0,1,0,0,0,0.20600000000000002
4776,2018,5,22,KIA,1,42,38,14,10,2,0,2,8,8,3,0,1,6,0,0,2,0,0,0.368
4777,2018,5,22,Hero,1,49,44,15,9,3,0,3,10,9,4,0,1,5,0,0,0,3,0,0.341
4778,2018,5,22,»ï¼º,1,43,36,12,8,3,0,1,10,9,4,1,1,5,1,2,1,0,0,0.33299999999999996
4779,2018,5,22,ÇÑÈ­,1,48,41,11,8,0,0,3,8,7,6,0,1,10,0,0,1,1,0,0.268
4780,2018,5,22,µÎ»ê,1,49,44,12,9,2,1,0,7,7,4,1,1,7,0,0,1,2,0,0.273
4781,2018,5,22,NC,1,37,31,7,6,1,0,0,1,1,4,0,1,8,1,1,0,0,0,0.226
4782,2018,5,22,SK,1,36,31,6,4,0,0,2,4,4,3,0,1,4,0,1,1,0,0,0.19399999999999998
4783,2018,5,22,KT,1,37,32,4,2,0,1,1,5,4,4,0,1,6,0,0,0,1,0,0.125
4784,2018,5,22,LG,1,38,36,15,12,2,1,0,6,6,0,0,0,8,2,2,0,1,0,0.41700000000000004
4785,2018,5,22,·Ôµ¥,1,37,33,11,8,1,0,2,4,4,2,0,0,6,1,2,1,0,0,0.33299999999999996
4786,2018,5,23,»ï¼º,1,38,32,11,6,3,0,2,6,6,2,0,2,7,0,2,0,0,0,0.344
4787,2018,5,23,ÇÑÈ­,1,38,31,9,4,3,0,2,5,4,5,0,2,4,0,0,1,1,0,0.29
4788,2018,5,23,SK,1,42,37,16,9,2,0,5,13,13,4,0,1,3,0,0,2,0,0,0.43200000000000005
4789,2018,5,23,LG,1,45,36,15,11,2,1,1,12,12,5,0,1,4,3,3,1,0,0,0.41700000000000004
4790,2018,5,23,·Ôµ¥,1,43,36,8,5,3,0,0,4,4,6,0,1,5,0,0,0,0,0,0.222
4791,2018,5,23,Hero,1,38,34,7,4,2,1,0,2,2,3,0,1,6,0,0,0,0,0,0.20600000000000002
4792,2018,5,23,KT,1,41,37,10,6,3,0,1,9,9,3,0,0,6,1,1,0,0,0,0.27
4793,2018,5,23,KIA,1,47,41,17,14,2,0,1,8,7,5,1,0,6,0,1,2,1,0,0.415
4794,2018,5,23,µÎ»ê,1,36,33,6,3,1,0,2,3,3,3,0,0,8,0,0,0,0,0,0.182
4795,2018,5,23,NC,1,34,31,5,3,1,1,0,2,2,3,0,0,7,0,0,1,0,0,0.161
4796,2018,5,24,KT,1,50,46,19,15,3,0,1,13,10,1,0,2,5,0,1,1,0,0,0.413
4797,2018,5,24,SK,1,37,30,9,7,1,0,1,3,3,4,0,2,4,0,1,3,1,0,0.3
4798,2018,5,24,KIA,1,35,33,7,7,0,0,0,1,1,1,0,1,11,0,0,1,0,0,0.212
4799,2018,5,24,»ï¼º,1,40,36,14,9,3,0,2,9,9,4,0,0,7,0,0,1,1,0,0.389
4800,2018,5,24,µÎ»ê,1,38,37,12,7,3,1,1,7,7,0,0,0,6,1,1,0,0,0,0.324
4801,2018,5,24,LG,1,33,29,8,6,2,0,0,4,4,3,0,0,6,0,1,1,0,0,0.276
4802,2018,5,24,·Ôµ¥,1,37,36,10,8,1,0,1,2,2,1,0,0,10,0,0,0,0,0,0.278
4803,2018,5,24,ÇÑÈ­,1,36,33,9,9,0,0,0,1,0,3,0,0,3,0,0,4,0,0,0.273
4804,2018,5,24,Hero,1,34,34,7,7,0,0,0,1,1,0,0,0,8,0,0,0,0,0,0.20600000000000002
4805,2018,5,24,NC,1,32,31,4,4,0,0,0,0,0,1,0,0,14,0,0,0,0,0,0.129
4806,2018,5,25,Hero,1,43,36,15,8,2,1,4,13,13,5,1,2,7,0,0,1,1,0,0.41700000000000004
4807,2018,5,25,KIA,1,45,36,14,6,3,0,5,14,14,7,0,0,4,1,2,2,0,0,0.389
4808,2018,5,25,KT,1,40,38,14,8,4,0,2,13,13,2,0,0,6,0,0,0,0,0,0.368
4809,2018,5,25,»ï¼º,1,39,33,10,6,3,0,1,6,6,4,0,0,5,1,2,2,1,0,0.303
4810,2018,5,25,SK,1,35,30,9,8,0,0,1,5,5,3,0,0,9,1,2,0,1,0,0.3
4811,2018,5,25,NC,1,37,35,12,11,0,0,1,2,2,1,0,0,10,0,0,1,0,0,0.34299999999999997
4812,2018,5,25,LG,1,41,38,12,10,0,0,2,7,7,2,0,0,7,1,1,0,0,0,0.316
4813,2018,5,25,·Ôµ¥,1,35,33,7,2,4,0,1,2,2,2,0,0,8,0,0,2,0,0,0.212
4814,2018,5,25,µÎ»ê,1,33,31,5,4,1,0,0,1,1,2,0,0,5,0,0,0,0,0,0.161
4815,2018,5,25,ÇÑÈ­,1,29,28,3,2,0,0,1,1,1,1,0,0,7,0,0,1,1,0,0.107
4816,2018,5,26,SK,1,42,37,14,10,4,0,0,7,6,3,0,2,4,0,0,1,0,0,0.37799999999999995
4817,2018,5,26,µÎ»ê,1,41,34,10,7,3,0,0,6,5,4,0,2,5,1,1,0,1,0,0.294
4818,2018,5,26,·Ôµ¥,1,36,32,7,4,1,1,1,2,2,2,0,1,9,0,1,1,2,0,0.21899999999999997
4819,2018,5,26,ÇÑÈ­,1,35,33,7,3,3,0,1,2,2,1,0,1,13,0,0,1,0,0,0.212
4820,2018,5,26,NC,1,39,34,11,8,2,0,1,5,5,4,0,0,8,0,1,0,2,0,0.324
4821,2018,5,26,Hero,1,35,33,10,8,2,0,0,3,3,2,0,0,9,0,0,1,1,0,0.303
4822,2018,5,26,LG,1,38,33,9,6,2,0,1,5,3,5,0,0,2,0,0,2,1,0,0.273
4823,2018,5,26,»ï¼º,1,33,32,7,6,1,0,0,1,1,0,0,0,3,1,1,0,0,0,0.21899999999999997
4824,2018,5,26,KIA,1,35,34,7,6,1,0,0,0,0,1,0,0,7,0,0,0,0,0,0.20600000000000002
4825,2018,5,26,KT,1,32,30,3,1,2,0,0,0,0,2,1,0,5,0,0,0,0,0,0.1
4826,2018,5,27,ÇÑÈ­,1,48,45,14,9,3,1,1,7,6,1,0,1,6,0,1,0,0,0,0.311
4827,2018,5,27,KT,1,34,32,9,4,1,0,4,8,6,1,0,1,5,0,0,0,0,1,0.281
4828,2018,5,27,LG,1,44,40,15,12,3,0,0,7,7,3,0,1,4,0,0,2,0,0,0.375
4829,2018,5,27,SK,1,48,42,14,11,2,0,1,5,5,4,0,1,4,1,1,2,0,0,0.33299999999999996
4830,2018,5,27,NC,1,34,29,4,4,0,0,0,1,1,4,0,1,6,0,0,2,0,0,0.138
4831,2018,5,27,KIA,1,47,42,17,10,4,0,3,12,12,3,0,0,6,1,2,1,0,0,0.405
4832,2018,5,27,µÎ»ê,1,35,33,11,4,5,0,2,8,8,1,0,0,5,1,1,0,1,0,0.33299999999999996
4833,2018,5,27,·Ôµ¥,1,34,33,7,4,0,0,3,6,6,1,0,0,8,0,0,1,0,0,0.212
4834,2018,5,27,Hero,1,40,35,9,6,2,0,1,4,4,4,0,0,11,1,1,0,1,0,0.257
4835,2018,5,27,»ï¼º,1,34,33,8,7,1,0,0,2,2,1,0,0,10,0,0,2,0,0,0.242
4836,2018,5,29,Hero,1,52,44,18,12,1,1,4,12,10,5,1,2,7,1,1,1,2,0,0.409
4837,2018,5,29,»ï¼º,1,42,38,11,8,1,0,2,4,4,2,0,1,2,1,1,1,0,0,0.289
4838,2018,5,29,KIA,1,42,36,10,8,0,0,2,8,8,4,0,1,2,1,1,0,1,0,0.278
4839,2018,5,29,KT,1,50,47,21,13,5,1,2,14,14,2,0,0,4,1,1,0,0,0,0.447
4840,2018,5,29,LG,1,41,39,13,9,3,0,1,5,5,1,0,0,10,0,0,0,1,0,0.33299999999999996
4841,2018,5,29,ÇÑÈ­,1,41,29,8,5,2,1,0,7,7,10,0,0,4,2,2,0,0,0,0.276
4842,2018,5,29,NC,1,37,35,9,7,1,0,1,2,2,2,0,0,6,0,0,1,0,0,0.257
4843,2018,5,29,·Ôµ¥,1,36,35,9,7,1,1,0,3,3,0,0,0,7,0,1,0,1,0,0.257
4844,2018,5,30,KT,1,40,34,9,3,6,0,0,3,3,3,1,2,10,0,1,1,0,0,0.265
4845,2018,5,30,LG,1,49,43,17,13,4,0,0,15,14,4,1,1,5,0,1,0,0,0,0.395
4846,2018,5,30,µÎ»ê,1,39,34,13,7,5,0,1,11,10,3,0,1,5,1,1,2,0,0,0.382
4847,2018,5,30,»ï¼º,1,31,27,6,5,0,0,1,4,4,1,0,1,3,1,2,2,2,0,0.222
4848,2018,5,30,KIA,1,41,36,10,8,1,1,0,1,0,4,0,1,4,0,0,1,1,0,0.278
4849,2018,5,30,ÇÑÈ­,1,44,41,15,12,2,0,1,10,8,3,0,0,5,0,0,2,1,0,0.366
4850,2018,5,30,Hero,1,42,39,13,8,2,0,3,6,6,3,0,0,4,0,0,1,0,0,0.33299999999999996
4851,2018,5,30,·Ôµ¥,1,38,37,11,6,4,0,1,5,5,1,0,0,11,0,0,2,0,0,0.297
4852,2018,5,30,NC,1,36,36,8,3,2,0,3,4,4,0,0,0,8,0,0,0,1,0,0.222
4853,2018,5,30,SK,1,34,33,7,5,0,0,2,3,3,1,0,0,5,0,0,1,0,0,0.212
4854,2018,5,31,·Ôµ¥,1,43,35,11,5,2,1,3,10,10,6,1,1,8,1,1,1,0,0,0.314
4855,2018,5,31,KT,1,32,30,5,4,1,0,0,0,0,0,0,1,9,0,1,0,0,0,0.16699999999999998
4856,2018,5,31,Hero,1,32,30,3,3,0,0,0,0,0,1,0,1,7,0,0,0,0,0,0.1
4857,2018,5,31,LG,1,46,38,13,8,3,0,2,11,10,7,1,0,8,0,1,1,0,0,0.342
4858,2018,5,31,»ï¼º,1,33,31,10,8,1,0,1,6,5,0,0,0,6,1,2,1,0,0,0.32299999999999995
4859,2018,5,31,µÎ»ê,1,38,36,11,7,2,1,1,6,6,1,0,0,9,1,1,0,0,0,0.306
4860,2018,5,31,KIA,1,36,33,10,6,2,0,2,5,5,2,0,0,3,1,1,0,2,0,0.303
4861,2018,5,31,NC,1,39,35,9,7,1,0,1,5,5,4,0,0,11,0,0,0,0,0,0.257
4862,2018,5,31,SK,1,38,35,7,4,1,0,2,4,4,3,0,0,8,0,0,0,1,0,0.2
4863,2018,5,31,ÇÑÈ­,1,34,30,5,5,0,0,0,4,3,4,0,0,10,0,0,1,2,0,0.16699999999999998
4864,2018,6,1,SK,1,41,35,14,10,3,0,1,8,8,2,0,2,6,1,2,1,0,0,0.4
4865,2018,6,1,»ï¼º,1,37,32,7,4,1,0,2,5,5,3,0,2,5,0,0,1,0,0,0.21899999999999997
4866,2018,6,1,·Ôµ¥,1,41,36,11,7,3,0,1,6,6,2,0,2,8,0,1,0,1,0,0.306
4867,2018,6,1,LG,1,33,31,8,7,1,0,0,3,3,1,0,1,5,0,0,0,1,0,0.258
4868,2018,6,1,ÇÑÈ­,1,47,40,14,9,3,0,2,13,12,6,1,0,13,1,1,1,1,0,0.35
4869,2018,6,1,µÎ»ê,1,36,33,10,6,2,0,2,5,5,3,0,0,8,0,0,3,0,0,0.303
4870,2018,6,1,NC,1,35,34,8,3,5,0,0,3,3,0,0,0,4,1,1,0,0,0,0.235
4871,2018,6,1,KT,1,35,34,8,6,1,0,1,1,1,1,0,0,12,0,0,1,1,0,0.235
4872,2018,6,1,KIA,1,36,32,7,4,3,0,0,3,3,3,0,0,10,0,1,0,0,0,0.21899999999999997
4873,2018,6,1,Hero,1,35,33,6,5,0,0,1,1,1,2,0,0,10,0,0,0,0,0,0.182
4874,2018,6,2,LG,1,39,34,10,6,0,0,4,10,10,3,0,2,8,0,0,0,0,0,0.294
4875,2018,6,2,SK,1,38,34,10,5,2,0,3,6,6,2,0,1,4,0,1,0,1,0,0.294
4876,2018,6,2,Hero,1,43,40,16,15,1,0,0,6,6,1,0,1,8,1,1,1,0,0,0.4
4877,2018,6,2,NC,1,40,36,10,6,2,0,2,4,4,3,0,1,7,0,0,1,0,0,0.278
4878,2018,6,2,KT,1,36,33,8,6,1,0,1,1,1,1,0,1,9,0,1,1,0,0,0.242
4879,2018,6,2,KIA,1,33,29,5,3,2,0,0,0,0,3,0,1,5,0,0,3,0,0,0.172
4880,2018,6,2,µÎ»ê,1,47,40,17,12,2,0,3,10,8,4,0,0,5,1,3,0,1,0,0.425
4881,2018,6,2,»ï¼º,1,39,37,12,8,3,0,1,6,6,0,0,0,3,0,2,0,1,0,0.324
4882,2018,6,2,ÇÑÈ­,1,37,34,10,7,2,1,0,3,2,1,1,0,9,0,2,2,5,0,0.294
4883,2018,6,2,·Ôµ¥,1,38,35,11,9,1,0,1,2,2,3,0,0,5,0,0,2,0,0,0.314
4884,2018,6,3,KIA,1,53,40,17,12,4,0,1,12,11,7,4,3,5,1,3,3,0,0,0.425
4885,2018,6,3,NC,1,46,39,13,12,1,0,0,7,7,5,0,2,7,0,0,0,0,0,0.33299999999999996
4886,2018,6,3,LG,1,40,34,12,7,4,1,0,8,8,4,0,1,4,1,1,0,1,0,0.353
4887,2018,6,3,µÎ»ê,1,52,46,15,11,2,0,2,11,11,5,0,1,11,0,0,0,0,0,0.326
4888,2018,6,3,SK,1,39,33,9,6,2,0,1,3,3,4,0,1,16,0,1,2,0,0,0.273
4889,2018,6,3,·Ôµ¥,1,37,33,10,8,1,0,1,6,6,4,0,0,6,0,0,0,0,0,0.303
4890,2018,6,3,»ï¼º,1,44,35,10,7,2,1,0,8,8,8,1,0,8,1,1,0,1,0,0.28600000000000003
4891,2018,6,3,KT,1,39,37,9,3,4,0,2,6,6,2,1,0,6,0,0,0,2,0,0.243
4892,2018,6,3,ÇÑÈ­,1,33,33,6,5,1,0,0,0,0,0,0,0,8,0,0,0,0,0,0.182
4893,2018,6,3,Hero,1,31,30,3,3,0,0,0,0,0,1,0,0,10,0,0,0,0,0,0.1
4894,2018,6,5,µÎ»ê,1,38,35,12,10,0,0,2,6,6,1,0,2,6,0,0,2,0,0,0.34299999999999997
4895,2018,6,5,Hero,1,46,39,17,12,3,0,2,13,12,4,0,1,6,2,2,0,0,0,0.436
4896,2018,6,5,LG,1,42,39,17,12,4,1,0,7,7,1,0,1,6,1,1,0,2,0,0.436
4897,2018,6,5,KIA,1,42,41,15,8,3,1,3,11,11,0,0,1,5,0,0,1,2,0,0.366
4898,2018,6,5,·Ôµ¥,1,42,38,13,8,1,0,4,12,12,3,1,1,4,0,0,1,0,0,0.342
4899,2018,6,5,SK,1,37,31,9,3,2,0,4,6,6,5,0,1,9,0,0,2,2,0,0.29
4900,2018,6,5,NC,1,38,32,5,2,2,0,1,6,5,5,0,1,6,0,0,1,0,0,0.156
4901,2018,6,5,KT,1,37,34,9,9,0,0,0,2,2,2,0,0,8,1,1,0,1,0,0.265
4902,2018,6,5,ÇÑÈ­,1,37,35,7,5,1,0,1,3,3,2,0,0,12,0,0,0,0,0,0.2
4903,2018,6,5,»ï¼º,1,32,31,4,4,0,0,0,2,2,1,0,0,9,0,0,0,0,0,0.129
4904,2018,6,6,SK,1,37,33,9,3,1,0,5,7,7,2,0,2,8,0,0,0,0,0,0.273
4905,2018,6,6,µÎ»ê,1,41,36,13,10,1,0,2,7,6,3,0,1,2,1,1,3,0,0,0.361
4906,2018,6,6,·Ôµ¥,1,49,36,13,10,1,0,2,10,10,11,0,1,6,0,1,2,0,0,0.361
4907,2018,6,6,KIA,1,39,33,8,6,0,0,2,5,3,4,1,1,7,0,1,1,3,0,0.242
4908,2018,6,6,Hero,1,37,34,9,4,5,0,0,3,3,2,0,1,7,0,0,2,0,0,0.265
4909,2018,6,6,NC,1,43,35,9,4,4,0,1,5,4,7,0,1,9,0,0,0,2,0,0.257
4910,2018,6,6,ÇÑÈ­,1,39,35,9,6,2,0,1,5,5,4,0,0,9,0,0,0,1,0,0.257
4911,2018,6,6,»ï¼º,1,36,36,11,9,2,0,0,2,2,0,0,0,5,0,0,2,1,0,0.306
4912,2018,6,6,KT,1,33,27,6,4,0,0,2,2,2,6,0,0,5,0,0,3,1,0,0.222
4913,2018,6,6,LG,1,36,32,6,5,1,0,0,1,1,3,0,0,5,1,1,1,0,0,0.188
4914,2018,6,7,NC,1,37,29,9,5,3,0,1,5,4,4,1,1,6,1,3,1,1,0,0.31
4915,2018,6,7,µÎ»ê,1,34,31,7,4,1,1,1,3,3,1,0,1,4,0,1,2,0,0,0.226
4916,2018,6,7,·Ôµ¥,1,43,37,11,9,1,0,1,4,4,4,0,1,9,0,1,0,0,0,0.297
4917,2018,6,7,SK,1,34,31,6,4,1,0,1,2,1,2,0,1,11,0,0,1,0,0,0.19399999999999998
4918,2018,6,7,Hero,1,33,32,5,5,0,0,0,0,0,0,0,1,14,0,0,0,1,0,0.156
4919,2018,6,7,LG,1,35,34,12,9,1,0,2,6,6,1,0,0,14,0,0,1,1,0,0.353
4920,2018,6,7,»ï¼º,1,39,34,11,7,2,2,0,6,6,3,0,0,5,1,2,0,1,0,0.324
4921,2018,6,7,KIA,1,35,31,7,6,0,0,1,2,2,3,0,0,3,0,1,2,0,0,0.226
4922,2018,6,7,ÇÑÈ­,1,40,37,13,8,5,0,0,5,4,1,0,0,8,2,2,1,1,0,0.35100000000000003
4923,2018,6,7,KT,1,34,31,4,2,2,0,0,1,1,2,0,0,6,0,1,0,1,0,0.129
4924,2018,6,8,NC,1,36,31,7,6,1,0,0,1,1,2,0,2,10,0,1,1,0,0,0.226
4925,2018,6,8,LG,1,45,36,13,8,2,0,3,9,9,6,0,1,12,2,2,1,4,0,0.361
4926,2018,6,8,SK,1,40,36,8,3,2,1,2,5,5,3,0,1,4,0,0,0,0,0,0.222
4927,2018,6,8,·Ôµ¥,1,42,38,14,9,4,0,1,9,8,3,0,0,4,0,1,0,0,0,0.368
4928,2018,6,8,Hero,1,47,41,15,9,4,1,1,11,11,5,1,0,9,1,1,0,1,0,0.366
4929,2018,6,8,ÇÑÈ­,1,38,34,11,5,1,1,4,7,7,4,0,0,11,0,0,0,1,0,0.324
4930,2018,6,8,µÎ»ê,1,35,31,9,6,1,1,1,6,6,2,0,0,1,1,2,0,0,0,0.29
4931,2018,6,8,KIA,1,38,35,12,9,1,0,2,6,5,3,0,0,3,0,0,4,0,0,0.34299999999999997
4932,2018,6,8,KT,1,37,35,10,5,1,0,4,5,5,2,0,0,8,0,0,1,0,0,0.28600000000000003
4933,2018,6,8,»ï¼º,1,40,39,11,8,2,0,1,5,5,1,0,0,8,0,0,0,0,0,0.282
4934,2018,6,9,SK,1,45,38,8,7,1,0,0,4,4,4,1,3,10,0,0,0,1,0,0.21100000000000002
4935,2018,6,9,NC,1,38,28,4,4,0,0,0,0,0,7,0,2,7,0,1,2,1,0,0.14300000000000002
4936,2018,6,9,KIA,1,44,36,11,8,2,1,0,7,7,5,0,1,8,0,2,0,2,0,0.306
4937,2018,6,9,µÎ»ê,1,34,28,7,6,1,0,0,3,3,3,0,1,6,0,2,1,0,0,0.25
4938,2018,6,9,KT,1,36,28,7,6,1,0,0,5,5,6,0,1,9,0,1,0,0,0,0.25
4939,2018,6,9,·Ôµ¥,1,45,37,12,6,4,0,2,5,5,5,2,1,8,2,2,0,0,0,0.324
4940,2018,6,9,LG,1,40,35,10,6,4,0,0,6,6,4,0,0,13,0,1,0,0,0,0.28600000000000003
4941,2018,6,9,Hero,1,35,35,8,8,0,0,0,2,1,0,0,0,12,0,0,1,2,0,0.22899999999999998
4942,2018,6,9,ÇÑÈ­,1,40,36,7,7,0,0,0,2,2,4,0,0,9,0,0,0,3,0,0.19399999999999998
4943,2018,6,9,»ï¼º,1,32,30,5,4,1,0,0,0,0,2,0,0,4,0,0,2,0,0,0.16699999999999998
4944,2018,6,10,ÇÑÈ­,1,41,36,10,6,2,0,2,4,4,3,0,2,10,0,0,0,1,0,0.278
4945,2018,6,10,»ï¼º,1,42,38,13,8,5,0,0,12,11,2,0,1,6,1,1,0,2,0,0.342
