,¿¬µµ,¿ù,ÀÏ,ÆÀ¸í,°æ±â,QS,¿ÏÅõ,¿ÏºÀ,»ïÁø/9,º¼³Ý/9,È¨·±/9,»ï/º¼,ÇÇ¾ÈÅ¸À²,ÇÇÃâ·çÀ²,ÇÇÀåÅ¸À²,ÇÇOPS,WHIP,BABIP,LOB%,ERA,RA9-WAR,FIP,kFIP,WAR
2949,2017,04,09,Hero,1,1,0,0,5.00,4.00,1.00,1.25,0.100,0.206,0.200,0.406,0.78,0.083,89.3,2.00,0.43,5.34,5.56,0.05
2950,2017,04,09,SK,1,0,0,0,10.00,4.00,0.00,2.50,0.316,0.395,0.342,0.737,1.78,0.429,70.6,5.00,0.15,2.78,2.47,0.28
2951,2017,04,09,»ï¼º,1,0,0,0,4.50,2.25,0.00,2.00,0.250,0.290,0.286,0.576,1.12,0.280,66.7,3.38,0.21,3.42,3.61,0.18
2952,2017,04,09,ÇÑÈ­,1,1,0,0,4.50,2.25,1.12,2.00,0.300,0.344,0.433,0.777,1.38,0.320,83.3,3.38,0.23,5.05,5.24,0.01
2953,2017,04,09,LG,1,0,0,0,13.50,5.62,2.25,2.40,0.294,0.455,0.588,1.043,1.88,0.400,75.6,7.88,-0.20,7.67,7.41,-0.20
2954,2017,04,09,µÎ»ê,1,0,0,0,5.00,3.00,1.00,1.67,0.432,0.468,0.545,1.014,2.44,0.474,43.7,8.00,-0.57,5.00,5.18,-0.06
2955,2017,04,09,NC,1,0,0,0,7.88,5.62,2.25,1.40,0.361,0.465,0.583,1.048,2.25,0.407,69.8,9.00,-0.21,7.80,7.94,-0.18
2956,2017,04,11,NC,1,0,0,0,15.00,8.00,0.00,1.88,0.176,0.349,0.176,0.525,1.56,0.316,80.0,2.00,0.51,3.34,2.74,0.30
2957,2017,04,11,Hero,1,0,0,0,5.00,1.00,0.00,5.00,0.235,0.257,0.265,0.522,1.00,0.276,77.8,2.00,0.45,2.89,2.96,0.20
2958,2017,04,11,·Ôµ¥,1,0,0,0,9.00,1.00,2.00,9.00,0.278,0.316,0.472,0.788,1.22,0.320,87.0,4.00,0.32,5.23,4.93,0.14
2959,2017,04,11,µÎ»ê,1,0,0,0,5.00,1.00,0.00,5.00,0.235,0.257,0.294,0.551,1.00,0.276,55.6,4.00,0.16,2.89,2.96,0.21
2960,2017,04,11,ÇÑÈ­,1,0,0,0,7.20,2.70,0.90,2.67,0.341,0.388,0.523,0.910,1.80,0.389,62.5,6.30,-0.07,4.57,4.55,0.04
2961,2017,04,11,LG,1,0,0,0,10.12,1.12,0.00,9.00,0.250,0.281,0.321,0.603,1.00,0.333,55.6,4.50,0.16,2.17,1.75,0.46
2962,2017,04,11,SK,1,0,0,0,8.00,8.00,1.00,1.00,0.235,0.400,0.353,0.753,1.78,0.269,72.3,5.00,0.06,6.67,6.90,-0.04
2963,2017,04,11,»ï¼º,1,0,0,0,6.30,6.30,0.90,1.00,0.326,0.420,0.419,0.839,2.10,0.371,51.0,9.90,-0.31,5.67,5.88,0.01
2964,2017,04,11,KT,1,0,0,0,6.75,4.50,2.25,1.50,0.425,0.489,0.750,1.239,2.62,0.469,52.1,13.50,-0.37,7.30,7.44,-0.13
2965,2017,04,11,KIA,1,0,0,0,3.38,5.62,0.00,0.60,0.488,0.520,0.674,1.194,3.25,0.500,38.5,18.00,-0.69,4.80,5.28,0.00
2966,2017,04,12,NC,1,1,0,0,10.00,1.00,0.00,10.00,0.156,0.206,0.156,0.362,0.67,0.227,100.0,0.00,0.87,2.12,1.70,0.55
2967,2017,04,12,SK,1,1,0,0,11.25,2.25,0.00,5.00,0.267,0.312,0.267,0.579,1.25,0.400,93.3,0.75,1.00,1.92,1.37,0.79
2968,2017,04,12,KIA,1,0,0,0,11.00,4.00,0.00,2.75,0.212,0.316,0.273,0.589,1.22,0.318,66.7,2.00,0.18,2.89,2.52,0.27
2969,2017,04,12,Hero,1,0,0,0,7.00,4.00,0.00,1.75,0.250,0.342,0.375,0.717,1.33,0.308,76.9,2.00,0.50,3.45,3.46,0.34
2970,2017,04,12,ÇÑÈ­,1,1,0,0,8.00,2.00,1.00,4.00,0.229,0.289,0.343,0.632,1.11,0.269,83.3,3.00,0.46,4.34,4.19,0.30
2971,2017,04,12,·Ôµ¥,1,1,0,0,11.45,4.09,0.00,2.80,0.225,0.319,0.275,0.594,1.27,0.333,86.7,0.82,0.75,1.94,1.39,0.51
2972,2017,04,12,LG,1,1,0,0,10.12,4.50,2.25,2.25,0.286,0.359,0.457,0.816,1.75,0.333,80.4,2.25,0.28,5.80,5.44,0.12
2973,2017,04,12,KT,1,0,0,0,9.00,3.38,0.00,2.67,0.250,0.324,0.250,0.574,1.38,0.320,58.3,3.38,-0.05,3.17,2.99,0.22
2974,2017,04,12,µÎ»ê,1,0,0,0,5.00,5.00,0.00,1.00,0.250,0.341,0.389,0.730,1.56,0.290,42.9,5.00,-0.21,4.23,4.50,0.09
2975,2017,04,12,»ï¼º,1,0,0,0,9.00,3.00,0.00,3.00,0.226,0.286,0.323,0.608,1.11,0.304,50.0,5.00,0.11,2.67,2.40,0.29
2976,2017,04,13,»ï¼º,1,1,0,0,10.00,2.00,1.00,5.00,0.133,0.188,0.300,0.488,0.67,0.158,108.7,1.00,0.53,3.23,2.75,0.27
2977,2017,04,13,NC,1,1,0,0,11.00,7.00,0.00,1.57,0.172,0.333,0.207,0.540,1.33,0.278,91.7,1.00,0.65,3.56,3.28,0.37
2978,2017,04,13,KT,1,0,0,0,9.00,4.00,0.00,2.25,0.243,0.317,0.270,0.587,1.44,0.321,53.8,2.00,0.13,3.00,2.79,0.32
2979,2017,04,13,KIA,1,1,0,0,4.00,3.00,1.00,1.33,0.343,0.395,0.457,0.852,1.67,0.367,88.2,3.00,0.51,5.23,5.51,0.04
2980,2017,04,13,SK,1,0,0,0,8.00,4.00,3.00,2.00,0.316,0.381,0.579,0.960,1.78,0.333,50.8,10.00,-0.16,7.56,7.47,-0.13
2981,2017,04,13,LG,1,0,0,0,1.12,3.38,1.12,0.33,0.241,0.312,0.379,0.692,1.25,0.222,81.4,3.38,0.25,5.80,6.36,-0.05
2982,2017,04,13,µÎ»ê,1,1,0,0,7.00,5.00,0.00,1.40,0.242,0.333,0.273,0.606,1.44,0.296,69.2,4.00,0.23,3.78,3.84,0.23
2983,2017,04,13,ÇÑÈ­,1,1,0,0,3.38,6.75,0.00,0.50,0.207,0.343,0.276,0.619,1.50,0.231,58.3,4.50,-0.15,5.17,5.71,0.01
2984,2017,04,13,Hero,1,0,0,0,2.00,4.00,1.00,0.50,0.333,0.395,0.513,0.908,1.89,0.333,64.1,7.00,-0.07,6.00,6.56,-0.06
2985,2017,04,13,·Ôµ¥,1,0,0,0,7.88,3.38,3.38,2.33,0.382,0.439,0.647,1.086,2.00,0.385,50.7,12.38,-0.35,8.67,8.71,-0.23
2986,2017,04,14,SK,1,1,0,0,12.00,1.00,1.00,12.00,0.188,0.235,0.312,0.548,0.78,0.263,90.9,1.00,0.48,3.12,2.48,0.26
2987,2017,04,14,KIA,1,1,1,0,9.00,1.00,1.00,9.00,0.206,0.250,0.294,0.544,0.89,0.250,92.1,2.00,0.52,3.78,3.48,0.27
2988,2017,04,14,µÎ»ê,1,1,0,0,10.00,1.00,0.00,10.00,0.270,0.300,0.351,0.651,1.22,0.357,50.0,2.00,0.16,2.12,1.70,0.43
2989,2017,04,14,LG,1,1,0,0,8.00,0.00,1.00,-,0.265,0.265,0.382,0.647,1.00,0.320,92.1,2.00,0.44,3.34,3.03,0.27
2990,2017,04,14,·Ôµ¥,1,0,0,0,12.00,5.00,1.00,2.40,0.278,0.366,0.389,0.755,1.67,0.391,66.2,5.00,0.05,3.78,3.24,0.20
2991,2017,04,14,Hero,1,1,0,0,1.12,1.12,1.12,1.00,0.241,0.281,0.448,0.730,1.00,0.214,78.9,3.38,0.28,5.80,6.37,-0.02
2992,2017,04,14,ÇÑÈ­,1,0,0,0,4.00,5.00,1.00,0.80,0.314,0.409,0.457,0.866,1.78,0.312,72.3,4.00,-0.02,6.56,7.07,-0.08
2993,2017,04,14,KT,1,0,0,0,4.50,2.25,1.12,2.00,0.312,0.353,0.438,0.790,1.50,0.333,66.0,5.62,0.04,5.05,5.24,0.05
2994,2017,04,14,»ï¼º,1,0,0,0,4.50,5.62,0.00,0.80,0.290,0.405,0.387,0.793,1.75,0.333,40.0,7.88,-0.31,4.92,5.35,0.05
2995,2017,04,14,NC,1,0,0,0,5.00,12.00,2.00,0.42,0.342,0.509,0.526,1.036,2.78,0.344,70.2,10.00,-0.32,10.12,10.89,-0.35
2996,2017,04,15,KT,1,1,0,0,5.40,0.90,0.00,6.00,0.206,0.229,0.265,0.493,0.80,0.250,100.0,0.00,1.02,2.77,2.79,0.40
2997,2017,04,15,KIA,1,1,0,0,6.00,0.00,0.00,-,0.351,0.351,0.405,0.757,1.44,0.419,84.6,2.00,0.59,2.34,2.24,0.34
2998,2017,04,15,µÎ»ê,1,0,0,0,6.00,2.00,0.00,3.00,0.306,0.359,0.389,0.748,1.44,0.367,85.7,2.00,0.43,3.34,3.41,0.21
2999,2017,04,15,·Ôµ¥,1,0,0,0,8.00,2.00,1.00,4.00,0.306,0.359,0.472,0.831,1.44,0.370,79.4,3.00,0.26,4.34,4.19,0.15
3000,2017,04,15,SK,1,1,0,0,8.00,4.00,0.00,2.00,0.333,0.395,0.359,0.754,1.89,0.419,76.5,3.00,0.24,3.23,3.12,0.21
3001,2017,04,15,LG,1,0,0,0,5.40,4.50,0.00,1.20,0.100,0.282,0.133,0.415,0.80,0.120,90.9,0.90,0.69,4.87,5.24,0.01
3002,2017,04,15,Hero,1,0,0,0,2.25,1.12,1.12,2.00,0.353,0.371,0.471,0.842,1.62,0.355,69.0,5.62,0.06,5.17,5.55,0.04
3003,2017,04,15,»ï¼º,1,0,0,0,6.75,7.88,0.00,0.86,0.290,0.452,0.387,0.839,2.00,0.346,68.4,5.62,-0.04,5.92,6.37,0.08
3004,2017,04,15,NC,1,0,0,0,6.00,5.00,3.00,1.20,0.350,0.447,0.600,1.047,2.11,0.355,59.5,11.00,-0.20,9.00,9.31,-0.26
3005,2017,04,15,ÇÑÈ­,1,0,0,0,8.00,6.00,3.00,1.33,0.415,0.489,0.805,1.294,2.56,0.467,58.5,12.00,-0.37,7.89,7.86,-0.12
3006,2017,04,16,»ï¼º,1,1,0,0,7.00,2.00,0.00,3.50,0.258,0.303,0.290,0.593,1.11,0.333,100.0,0.00,0.78,2.78,2.68,0.32
3007,2017,04,16,NC,1,0,0,0,7.00,6.00,0.00,1.17,0.200,0.333,0.200,0.533,1.33,0.261,100.0,0.00,0.63,4.12,4.22,0.16
3008,2017,04,16,SK,1,0,0,0,8.00,2.00,0.00,4.00,0.194,0.235,0.194,0.429,0.89,0.250,87.5,1.00,0.53,2.56,2.35,0.36
3009,2017,04,16,LG,1,0,0,0,8.00,3.00,1.00,2.67,0.341,0.386,0.439,0.825,1.89,0.406,76.9,4.00,0.11,4.34,4.18,0.13
3010,2017,04,16,KIA,1,0,0,0,9.00,4.00,0.00,2.25,0.342,0.409,0.395,0.804,1.89,0.433,66.7,6.00,0.16,3.34,3.18,0.25
3011,2017,04,16,·Ôµ¥,1,0,0,0,6.00,2.00,0.00,3.00,0.294,0.324,0.353,0.677,1.33,0.345,75.0,3.00,0.27,3.00,3.01,0.20
3012,2017,04,16,µÎ»ê,1,0,0,0,6.75,2.25,0.00,3.00,0.333,0.389,0.424,0.813,1.62,0.407,71.4,4.50,0.14,3.30,3.30,0.19
3013,2017,04,16,Hero,1,0,0,0,4.50,3.38,0.00,1.33,0.344,0.378,0.375,0.753,1.75,0.367,50.0,7.88,-0.14,3.42,3.61,0.22
3014,2017,04,16,ÇÑÈ­,1,0,0,0,7.00,3.00,1.00,2.33,0.343,0.405,0.600,1.005,1.67,0.379,44.9,10.00,-0.16,5.23,5.31,0.06
3015,2017,04,16,KT,1,0,0,0,4.50,5.62,2.25,0.80,0.410,0.489,0.641,1.130,2.62,0.424,52.1,12.38,-0.36,8.17,8.62,-0.14
3016,2017,04,18,KIA,1,1,1,1,6.00,1.00,0.00,6.00,0.226,0.250,0.290,0.540,0.89,0.280,100.0,0.00,0.89,2.67,2.63,0.38
3017,2017,04,18,ÇÑÈ­,1,1,0,0,11.00,1.00,0.00,11.00,0.265,0.306,0.265,0.570,1.11,0.391,81.8,2.00,0.52,1.89,1.36,0.51
3018,2017,04,18,NC,1,0,0,0,9.00,3.00,0.00,3.00,0.314,0.359,0.343,0.702,1.56,0.407,78.6,3.00,0.30,2.67,2.40,0.32
3019,2017,04,18,SK,1,0,0,0,9.00,2.00,1.00,4.50,0.229,0.270,0.400,0.670,1.11,0.280,69.8,4.00,0.23,3.78,3.47,0.26
3020,2017,04,18,LG,1,1,0,0,4.32,2.16,0.00,2.00,0.194,0.242,0.290,0.533,0.96,0.222,62.5,2.16,0.30,3.43,3.63,0.22
3021,2017,04,18,KT,1,0,0,0,7.00,1.00,1.00,7.00,0.289,0.308,0.447,0.755,1.33,0.333,66.0,5.00,0.09,3.89,3.74,0.17
3022,2017,04,18,Hero,1,0,0,0,5.62,0.00,2.25,-,0.281,0.303,0.500,0.803,1.12,0.280,41.7,6.75,-0.10,6.05,6.07,-0.04
3023,2017,04,18,·Ôµ¥,1,0,0,0,7.00,2.00,4.00,3.50,0.359,0.405,0.718,1.123,1.78,0.357,78.9,8.00,0.02,8.89,8.88,-0.07
3024,2017,04,18,µÎ»ê,1,1,0,0,6.75,3.75,1.50,1.80,0.233,0.312,0.395,0.708,1.25,0.250,98.4,2.25,0.72,5.59,5.61,0.16
3025,2017,04,18,»ï¼º,1,1,0,0,6.75,4.50,0.00,1.50,0.227,0.333,0.273,0.606,1.33,0.286,82.4,2.25,0.62,3.92,4.02,0.24
3026,2017,04,19,ÇÑÈ­,1,1,0,0,6.00,0.00,0.00,-,0.129,0.182,0.129,0.311,0.44,0.160,100.0,0.00,0.80,3.00,3.03,0.25
3027,2017,04,19,µÎ»ê,1,1,0,0,8.00,2.00,0.00,4.00,0.133,0.188,0.167,0.354,0.67,0.182,83.3,1.00,0.72,2.56,2.35,0.42
3028,2017,04,19,KT,1,1,0,0,6.00,3.00,0.00,2.00,0.265,0.342,0.324,0.666,1.33,0.321,92.3,1.00,0.65,3.67,3.79,0.33
3029,2017,04,19,NC,1,1,0,0,9.00,4.00,0.00,2.25,0.212,0.297,0.242,0.540,1.22,0.292,81.8,2.00,0.46,3.00,2.79,0.37
3030,2017,04,19,SK,1,0,0,0,5.00,4.00,0.00,1.25,0.188,0.278,0.219,0.497,1.11,0.222,70.0,3.00,0.38,3.89,4.11,0.16
3031,2017,04,19,»ï¼º,1,0,0,0,6.23,3.12,1.04,2.00,0.290,0.353,0.484,0.837,1.38,0.333,94.3,2.08,0.35,4.82,4.87,0.09
3032,2017,04,19,KIA,1,0,0,0,5.62,2.25,0.00,2.50,0.323,0.364,0.419,0.783,1.50,0.385,75.0,3.38,0.22,3.17,3.23,0.17
3033,2017,04,19,LG,1,0,0,0,4.50,4.50,0.00,1.00,0.276,0.364,0.310,0.674,1.50,0.320,75.0,3.38,0.25,4.17,4.47,0.14
3034,2017,04,19,Hero,1,1,0,0,7.88,2.25,2.25,3.50,0.233,0.303,0.467,0.770,1.12,0.238,69.4,5.62,0.10,6.30,6.19,0.10
3035,2017,04,19,·Ôµ¥,1,0,0,0,11.00,3.00,2.00,3.67,0.381,0.426,0.619,1.045,2.11,0.467,69.8,8.00,-0.14,5.45,5.04,0.18
3036,2017,04,20,KIA,1,1,0,0,14.00,2.00,2.00,7.00,0.176,0.222,0.382,0.605,0.89,0.222,115.4,2.00,0.42,4.12,3.26,0.20
3037,2017,04,20,µÎ»ê,1,1,0,0,6.00,4.00,0.00,1.50,0.161,0.257,0.194,0.451,1.00,0.200,77.8,2.00,0.50,3.67,3.78,0.23
3038,2017,04,20,Hero,1,1,0,0,10.00,2.00,1.00,5.00,0.182,0.250,0.273,0.523,0.89,0.227,78.9,3.00,0.45,3.89,3.53,0.25
3039,2017,04,20,LG,1,0,0,0,10.00,3.00,0.00,3.33,0.206,0.270,0.235,0.506,1.11,0.292,70.0,3.00,0.39,2.45,2.07,0.34
3040,2017,04,20,NC,1,0,0,0,6.00,5.00,0.00,1.20,0.250,0.385,0.281,0.666,1.44,0.308,73.3,4.00,0.62,4.67,4.96,0.15
3041,2017,04,20,ÇÑÈ­,1,0,0,0,6.00,2.00,0.00,3.00,0.312,0.343,0.375,0.718,1.33,0.370,66.7,3.00,0.20,3.00,3.01,0.24
3042,2017,04,20,SK,1,0,0,0,8.00,4.00,1.00,2.00,0.289,0.372,0.447,0.819,1.67,0.345,75.3,4.00,-0.03,5.00,4.97,-0.02
3043,2017,04,20,»ï¼º,1,1,0,0,10.12,4.50,0.00,2.25,0.250,0.333,0.375,0.708,1.50,0.348,66.7,4.50,0.14,2.92,2.61,0.27
3044,2017,04,20,·Ôµ¥,1,0,0,0,8.00,1.00,2.00,8.00,0.273,0.324,0.455,0.779,1.11,0.292,76.1,5.00,0.11,5.78,5.65,0.05
3045,2017,04,20,KT,1,0,0,0,5.00,3.00,0.00,1.67,0.351,0.415,0.459,0.874,1.78,0.406,47.1,9.00,-0.18,3.89,4.12,0.06
3046,2017,04,21,Hero,1,1,0,0,8.00,2.00,0.00,4.00,0.133,0.188,0.200,0.388,0.67,0.182,83.3,1.00,0.68,2.56,2.35,0.37
3047,2017,04,21,LG,1,0,0,0,10.00,3.00,1.00,3.33,0.242,0.306,0.394,0.699,1.22,0.318,93.8,2.00,0.65,3.89,3.52,0.25
3048,2017,04,21,ÇÑÈ­,1,1,0,0,7.00,1.00,0.00,7.00,0.250,0.273,0.312,0.585,1.00,0.320,77.8,2.00,0.45,2.45,2.29,0.31
3049,2017,04,21,SK,1,0,0,0,7.00,2.00,1.00,3.50,0.278,0.308,0.417,0.724,1.33,0.310,75.5,4.00,0.20,4.23,4.13,0.11
3050,2017,04,21,·Ôµ¥,1,1,0,0,9.00,1.12,3.38,8.00,0.250,0.294,0.594,0.888,1.12,0.238,103.4,4.50,0.22,7.30,7.02,0.06
3051,2017,04,21,KIA,1,1,0,0,7.88,2.25,2.25,3.50,0.323,0.364,0.581,0.944,1.50,0.364,65.2,5.62,0.09,5.92,5.75,0.05
3052,2017,04,21,KT,1,1,0,0,4.00,0.00,2.00,-,0.294,0.294,0.529,0.824,1.11,0.286,41.7,7.00,-0.05,5.67,5.80,0.04
3053,2017,04,21,µÎ»ê,1,0,0,0,7.88,4.50,3.38,1.75,0.333,0.410,0.667,1.077,1.88,0.333,59.3,9.00,-0.32,8.67,8.69,-0.10
3054,2017,04,21,NC,1,1,0,0,11.25,3.00,0.00,3.75,0.159,0.229,0.182,0.411,0.92,0.241,63.6,1.50,0.59,1.67,1.08,0.73
3055,2017,04,21,»ï¼º,1,0,0,0,9.75,3.00,0.00,3.25,0.205,0.326,0.256,0.582,1.00,0.308,73.3,3.00,0.79,3.00,2.76,0.42
3056,2017,04,22,·Ôµ¥,1,1,0,0,10.00,0.00,0.00,-,0.182,0.206,0.242,0.448,0.67,0.261,71.4,2.00,0.50,1.78,1.31,0.53
3057,2017,04,22,SK,1,0,0,0,3.00,4.00,0.00,0.75,0.286,0.359,0.314,0.673,1.56,0.312,71.4,4.00,0.22,4.34,4.78,0.09
3058,2017,04,22,KIA,1,1,0,0,11.00,0.00,0.00,-,0.316,0.316,0.342,0.658,1.33,0.444,66.7,4.00,0.31,1.23,0.58,0.65
3059,2017,04,22,NC,1,0,0,0,7.00,4.00,1.00,1.75,0.242,0.316,0.364,0.679,1.33,0.269,56.6,6.00,0.08,4.89,4.90,0.05
3060,2017,04,22,KT,1,0,0,0,7.00,2.00,0.00,3.50,0.405,0.432,0.476,0.908,2.11,0.486,52.6,9.00,-0.23,2.78,2.68,0.30
3061,2017,04,22,Hero,1,1,0,0,3.00,0.00,0.00,-,0.333,0.368,0.361,0.730,1.33,0.364,78.6,3.00,0.30,3.67,4.03,0.14
3062,2017,04,22,LG,1,1,0,0,9.00,2.00,2.00,4.50,0.294,0.359,0.500,0.859,1.33,0.333,80.4,5.00,0.31,5.89,5.71,0.01
3063,2017,04,22,µÎ»ê,1,0,0,0,6.75,1.12,3.38,6.00,0.324,0.343,0.647,0.990,1.50,0.320,51.3,7.88,-0.15,7.42,7.32,-0.04
3064,2017,04,22,ÇÑÈ­,1,0,0,0,4.50,2.25,2.25,2.00,0.333,0.366,0.590,0.956,1.88,0.333,32.8,10.12,-0.45,6.67,6.87,-0.06
3065,2017,04,22,»ï¼º,1,0,0,0,4.00,8.00,1.00,0.50,0.405,0.510,0.714,1.224,2.78,0.432,48.8,14.00,-0.43,7.23,7.84,-0.08
3066,2017,04,23,ÇÑÈ­,1,1,0,0,5.00,1.00,0.00,5.00,0.206,0.229,0.206,0.434,0.89,0.241,87.5,1.00,0.58,2.89,2.96,0.24
3067,2017,04,23,LG,1,1,0,0,6.00,1.00,0.00,6.00,0.235,0.278,0.235,0.513,1.00,0.286,90.0,1.00,0.70,3.00,3.02,0.29
3068,2017,04,23,NC,1,1,0,0,7.00,1.00,1.00,7.00,0.229,0.250,0.429,0.679,1.00,0.259,78.9,2.00,0.33,3.89,3.74,0.20
3069,2017,04,23,µÎ»ê,1,0,0,0,10.00,5.00,1.00,2.00,0.200,0.314,0.367,0.681,1.22,0.263,72.9,4.00,0.20,4.23,3.91,0.13
3070,2017,04,23,Hero,1,0,0,0,8.00,7.00,1.00,1.14,0.294,0.415,0.471,0.885,1.89,0.360,76.9,5.00,0.30,5.67,5.73,0.27
3071,2017,04,23,»ï¼º,1,1,0,0,9.00,3.00,3.00,3.00,0.270,0.325,0.649,0.974,1.44,0.280,79.5,6.00,0.16,7.00,6.75,0.06
3072,2017,04,23,KIA,1,0,0,0,5.62,4.50,1.12,1.25,0.429,0.463,0.543,1.006,2.38,0.452,68.2,6.75,-0.15,5.55,5.73,-0.03
3073,2017,04,23,·Ôµ¥,1,0,0,0,12.38,4.50,2.25,2.75,0.314,0.385,0.571,0.956,1.88,0.409,73.8,6.75,0.00,5.67,5.13,0.06
3074,2017,04,23,SK,1,0,0,0,11.00,4.00,4.00,2.75,0.350,0.422,0.675,1.097,2.00,0.400,82.1,7.00,-0.18,8.67,8.32,-0.24
3075,2017,04,23,KT,1,0,0,0,10.00,7.00,2.00,1.43,0.404,0.500,0.702,1.202,2.89,0.486,55.6,13.00,-0.43,7.34,7.31,-0.07
3076,2017,04,25,NC,1,1,0,0,11.00,2.00,0.00,5.50,0.171,0.216,0.171,0.388,0.89,0.250,87.5,0.00,0.64,1.89,1.35,0.48
3077,2017,04,25,·Ôµ¥,1,0,0,0,7.00,2.00,1.00,3.50,0.194,0.235,0.323,0.558,0.89,0.208,90.9,2.00,0.59,4.23,4.13,0.18
3078,2017,04,25,SK,1,0,0,0,6.00,3.00,0.00,2.00,0.312,0.371,0.344,0.715,1.44,0.385,76.9,3.00,0.42,3.34,3.40,0.18
3079,2017,04,25,KIA,1,1,0,0,6.00,1.00,1.00,6.00,0.324,0.342,0.486,0.829,1.44,0.367,86.2,3.00,0.29,4.12,4.08,0.14
3080,2017,04,25,Hero,1,0,0,0,4.00,3.00,0.00,1.33,0.341,0.400,0.390,0.790,1.89,0.378,50.0,9.00,-0.07,4.12,4.46,0.11
3081,2017,04,25,KT,1,1,0,0,4.50,2.25,1.12,2.00,0.172,0.226,0.310,0.536,0.88,0.167,89.3,2.25,0.34,5.05,5.24,0.05
3082,2017,04,25,ÇÑÈ­,1,1,0,0,6.75,3.38,1.12,2.00,0.296,0.355,0.444,0.799,1.38,0.333,72.9,4.50,0.18,4.92,4.92,0.08
3083,2017,04,25,LG,1,0,0,0,6.00,1.00,3.00,6.00,0.308,0.341,0.615,0.957,1.44,0.300,61.2,8.00,-0.10,7.34,7.37,-0.13
3084,2017,04,25,»ï¼º,1,0,0,0,10.12,5.62,1.12,1.80,0.353,0.439,0.500,0.939,2.12,0.440,42.2,11.25,-0.29,5.30,5.12,0.10
3085,2017,04,25,µÎ»ê,1,0,0,0,2.25,5.62,1.12,0.40,0.436,0.478,0.590,1.068,2.75,0.421,43.7,13.50,-0.70,6.67,7.28,-0.11
3086,2017,04,26,KIA,1,1,0,0,7.00,2.00,0.00,3.50,0.182,0.229,0.182,0.410,0.89,0.231,100.0,0.00,0.71,2.78,2.68,0.29
3087,2017,04,26,LG,1,1,0,0,12.00,5.00,0.00,2.40,0.071,0.212,0.071,0.284,0.78,0.125,100.0,0.00,0.64,2.67,2.18,0.32
3088,2017,04,26,·Ôµ¥,1,0,0,0,8.00,2.00,1.00,4.00,0.226,0.273,0.323,0.595,1.00,0.273,92.1,2.00,0.35,4.00,3.80,0.15
3089,2017,04,26,µÎ»ê,1,1,0,0,3.60,1.80,0.00,2.00,0.256,0.310,0.308,0.617,1.20,0.286,76.9,2.70,0.70,3.17,3.39,0.39
3090,2017,04,26,NC,1,1,0,0,6.00,1.00,2.00,6.00,0.133,0.188,0.333,0.521,0.56,0.091,62.5,4.00,0.38,5.89,5.92,0.05
3091,2017,04,26,Hero,1,1,0,0,6.30,1.80,0.00,3.50,0.237,0.302,0.342,0.644,1.10,0.281,69.2,0.90,0.25,3.47,3.55,0.21
3092,2017,04,26,ÇÑÈ­,1,0,0,0,6.75,6.75,0.00,1.00,0.310,0.417,0.414,0.830,1.88,0.375,46.7,7.88,-0.24,4.42,4.60,0.02
3093,2017,04,26,»ï¼º,1,0,0,0,3.38,2.25,1.12,1.50,0.344,0.417,0.594,1.010,1.62,0.357,58.8,7.88,-0.09,6.05,6.50,0.02
3094,2017,04,26,SK,1,0,0,0,3.38,4.50,0.00,0.75,0.412,0.476,0.500,0.976,2.25,0.424,55.0,10.12,-0.18,5.17,5.74,0.01
3095,2017,04,26,KT,1,0,0,0,2.25,1.12,3.38,2.00,0.351,0.359,0.703,1.062,1.75,0.303,30.6,11.25,-0.25,8.42,8.81,-0.16
3096,2017,04,27,NC,1,1,0,0,11.00,2.00,0.00,5.50,0.129,0.182,0.129,0.311,0.67,0.200,100.0,0.00,0.71,1.89,1.35,0.36
3097,2017,04,27,ÇÑÈ­,1,0,0,0,12.00,1.00,0.00,12.00,0.182,0.206,0.212,0.418,0.78,0.286,85.7,1.00,0.47,1.34,0.64,0.38
3098,2017,04,27,LG,1,1,0,0,8.00,2.00,0.00,4.00,0.188,0.229,0.250,0.479,0.89,0.240,75.0,2.00,0.55,2.56,2.35,0.39
3099,2017,04,27,Hero,1,1,0,0,8.00,1.00,2.00,8.00,0.235,0.257,0.412,0.669,1.00,0.250,96.8,3.00,0.33,5.12,4.86,0.09
3100,2017,04,27,KIA,1,0,0,0,11.00,2.00,2.00,5.50,0.419,0.444,0.605,1.049,2.22,0.533,64.0,9.00,-0.17,4.78,4.25,0.11
3101,2017,04,27,KT,1,1,0,0,9.00,0.00,2.25,-,0.219,0.219,0.406,0.625,0.88,0.227,95.2,2.25,0.21,4.92,4.51,0.09
3102,2017,04,27,SK,1,0,0,0,4.50,3.38,1.12,1.33,0.344,0.405,0.469,0.874,1.75,0.357,80.9,4.50,0.06,5.80,6.12,-0.05
3103,2017,04,27,·Ôµ¥,1,0,0,0,6.00,0.00,0.00,-,0.306,0.316,0.333,0.649,1.22,0.355,50.0,6.00,0.01,2.67,2.64,0.26
3104,2017,04,27,µÎ»ê,1,0,0,0,4.50,6.75,0.00,0.67,0.312,0.436,0.438,0.873,2.00,0.357,58.8,7.88,-0.08,5.30,5.79,0.08
3105,2017,04,27,»ï¼º,1,0,0,0,5.62,3.38,2.25,1.67,0.463,0.500,0.659,1.159,2.75,0.472,37.7,18.00,-0.56,7.55,7.82,-0.09
