,¿¬µµ,¿ù,ÀÏ,ÆÀ¸í,°æ±â,½Â,ÆÐ,¼¼ÀÌºê,È¦µå,ºí·Ð,QS,ÀÌ´×,Å¸ÀÚ,¾ÈÅ¸,2·çÅ¸,3·çÅ¸,È¨·±,½ÇÁ¡,ÀÚÃ¥,»ïÁø,º¼³Ý,°íÀÇ4±¸,»ç±¸,ÆøÅõ,º¸Å©,PK,µµ·ç,µµ½Ç
3431,2017,06,07,Hero,1,1,0,0,2,0,1,9.0,40,9,0,0,2,2,2,8,2,0,2,0,0,0,0,0
3432,2017,06,07,NC,1,1,0,0,1,0,0,9.0,39,11,0,0,1,4,3,6,0,0,1,0,0,0,0,0
3433,2017,06,07,µÎ»ê,1,1,0,1,3,0,0,9.0,40,10,5,0,1,7,7,9,3,0,0,1,0,0,0,0
3434,2017,06,07,LG,1,1,0,0,0,0,0,9.0,44,12,2,1,0,7,7,7,7,0,0,1,0,0,3,0
3435,2017,06,07,SK,1,0,1,0,0,0,0,9.0,39,12,4,0,0,6,5,9,1,0,0,1,0,0,2,0
3436,2017,06,07,ÇÑÈ­,1,0,1,0,0,0,0,8.0,41,12,2,0,2,7,7,4,4,0,1,0,0,0,0,0
3437,2017,06,07,KT,1,0,1,0,1,1,0,9.0,43,12,0,1,0,11,9,9,3,0,0,2,0,0,1,0
3438,2017,06,07,»ï¼º,1,0,1,0,0,0,0,8.0,44,13,2,1,2,9,8,8,4,0,2,1,0,0,2,0
3439,2017,06,07,·Ôµ¥,1,0,1,0,0,0,0,8.0,46,16,1,0,3,12,12,7,3,0,3,0,0,0,2,0
3440,2017,06,08,NC,1,1,0,0,0,0,1,9.0,33,5,2,0,0,0,0,5,1,0,1,0,0,0,0,0
3441,2017,06,08,Hero,1,1,0,0,2,0,1,9.0,34,6,2,0,0,2,2,12,1,0,2,0,0,0,1,2
3442,2017,06,08,µÎ»ê,1,1,0,0,1,1,1,10.0,38,6,0,0,1,3,3,10,4,0,0,0,0,0,2,0
3443,2017,06,08,KIA,1,1,0,0,0,0,1,9.0,36,11,2,1,0,4,4,4,1,0,0,0,0,0,0,0
3444,2017,06,08,LG,1,1,0,1,1,0,1,9.0,39,10,2,0,1,4,4,14,2,0,0,1,0,0,0,0
3445,2017,06,08,»ï¼º,1,0,1,0,0,0,0,9.2,40,6,1,0,1,4,4,4,7,1,1,1,0,0,0,1
3446,2017,06,08,KT,1,0,1,0,0,0,0,9.0,36,8,1,0,0,5,5,4,1,0,3,0,0,0,0,0
3447,2017,06,08,SK,1,0,1,0,0,0,1,9.0,43,12,2,0,0,6,5,5,3,0,0,1,0,0,0,0
3448,2017,06,08,ÇÑÈ­,1,0,1,0,0,0,0,8.0,36,13,4,0,2,8,8,7,0,0,0,1,0,0,0,1
3449,2017,06,08,·Ôµ¥,1,0,1,0,0,0,0,8.0,45,20,7,0,4,16,15,8,0,0,1,0,0,0,1,0
3450,2017,06,09,µÎ»ê,1,1,0,0,0,0,1,9.0,34,5,0,0,0,0,0,11,2,0,0,0,0,0,1,0
3451,2017,06,09,LG,1,1,0,1,1,0,1,9.0,34,8,3,0,0,1,1,10,0,0,0,1,0,0,0,0
3452,2017,06,09,NC,1,1,0,0,0,1,0,11.0,41,7,0,1,2,5,5,12,3,0,0,0,1,0,2,1
3453,2017,06,09,Hero,1,1,0,1,0,1,1,9.0,41,14,1,1,1,5,5,5,0,0,0,1,0,0,0,0
3454,2017,06,09,»ï¼º,1,1,0,1,0,0,0,9.0,38,10,4,0,1,5,5,4,1,0,0,0,0,0,3,0
3455,2017,06,09,SK,1,0,1,0,0,0,1,8.0,32,6,2,0,0,3,3,9,2,0,0,0,0,0,0,0
3456,2017,06,09,KT,1,0,1,0,0,1,0,10.1,48,12,4,0,0,6,4,9,5,0,1,0,0,0,2,1
3457,2017,06,09,·Ôµ¥,1,0,1,0,0,0,0,9.0,40,7,2,0,0,4,4,7,5,0,0,1,0,0,0,0
3458,2017,06,09,KIA,1,0,1,0,0,0,0,9.0,41,11,2,0,2,7,7,8,5,0,0,0,0,0,0,1
3459,2017,06,09,ÇÑÈ­,1,0,1,0,2,1,0,9.0,44,13,4,0,1,8,8,6,4,0,2,2,0,0,0,1
3460,2017,06,10,NC,1,1,0,1,0,0,1,9.0,37,4,1,0,0,1,1,6,5,0,1,0,0,0,0,0
3461,2017,06,10,ÇÑÈ­,1,1,0,0,0,0,1,9.0,33,9,2,0,0,2,2,5,0,0,0,0,0,0,0,0
3462,2017,06,10,SK,1,1,0,1,0,0,1,9.0,38,9,3,0,0,3,3,8,1,0,1,0,0,0,1,0
3463,2017,06,10,Hero,1,1,0,1,0,0,1,9.0,41,12,1,1,1,4,4,3,3,0,0,1,0,0,0,0
3464,2017,06,10,·Ôµ¥,1,1,0,0,2,1,0,10.0,39,9,1,0,4,6,6,5,2,0,0,0,0,0,0,0
3465,2017,06,10,LG,1,0,1,0,0,0,1,9.0,39,7,2,0,2,4,2,3,5,1,0,0,0,0,1,0
3466,2017,06,10,KT,1,0,1,0,0,0,0,8.0,38,6,2,0,0,4,3,4,6,0,1,0,0,0,2,0
3467,2017,06,10,µÎ»ê,1,0,1,0,0,0,0,9.2,48,15,2,0,1,7,4,8,4,1,1,1,0,1,1,1
3468,2017,06,10,KIA,1,0,1,0,0,0,0,9.0,45,13,3,0,1,8,8,6,5,0,0,1,0,0,0,0
3469,2017,06,10,»ï¼º,1,0,1,0,0,0,0,8.0,42,11,2,1,0,10,10,4,5,0,2,3,0,0,1,0
3470,2017,06,11,NC,1,1,0,0,0,0,1,9.0,34,8,0,0,0,0,0,8,1,0,0,0,0,0,0,0
3471,2017,06,11,LG,1,1,0,0,0,0,1,9.0,31,4,1,0,1,1,1,9,0,0,0,0,0,0,0,0
3472,2017,06,11,KIA,1,1,0,0,0,0,1,9.0,34,3,0,0,0,2,1,6,3,0,0,0,0,0,0,0
3473,2017,06,11,·Ôµ¥,1,1,0,1,1,0,0,9.0,38,9,1,0,1,4,2,8,0,0,1,1,0,0,0,0
3474,2017,06,11,»ï¼º,1,1,0,1,1,0,0,9.0,40,8,2,0,1,4,4,4,6,0,0,0,0,0,0,0
3475,2017,06,11,µÎ»ê,1,0,1,0,0,0,1,8.0,41,12,2,1,1,7,4,5,4,0,0,0,0,0,0,0
3476,2017,06,11,KT,1,0,1,0,0,0,0,8.0,34,7,2,0,1,5,5,4,3,0,2,0,0,0,0,1
3477,2017,06,11,Hero,1,0,1,0,0,0,0,8.0,45,13,1,0,1,6,5,5,9,1,0,2,0,0,1,0
3478,2017,06,11,ÇÑÈ­,1,0,1,0,1,1,1,9.0,43,11,1,1,1,7,7,9,3,0,2,2,0,0,0,0
3479,2017,06,11,SK,1,0,1,0,0,0,0,8.0,50,18,5,1,0,19,19,6,6,0,2,1,0,0,0,0
3480,2017,06,13,»ï¼º,1,1,0,1,1,0,1,9.0,36,6,0,0,0,0,0,8,3,0,0,0,0,0,0,0
3481,2017,06,13,µÎ»ê,1,1,0,1,0,0,0,9.0,37,11,0,0,1,4,4,5,3,0,0,0,0,0,0,1
3482,2017,06,13,NC,1,1,0,0,0,0,0,9.0,39,5,1,0,0,5,5,10,6,0,0,0,0,0,1,0
3483,2017,06,13,KIA,1,1,0,0,1,1,0,9.0,44,12,3,1,1,7,7,8,4,0,1,0,0,0,0,0
3484,2017,06,13,ÇÑÈ­,1,1,0,1,1,0,0,9.0,43,12,2,0,3,8,8,7,2,0,3,0,0,0,0,0
3485,2017,06,13,KT,1,0,1,0,0,0,0,8.0,35,9,2,0,0,4,4,6,3,0,0,1,0,0,3,1
3486,2017,06,13,LG,1,0,1,0,2,1,0,8.0,36,10,3,0,2,7,7,6,2,0,0,1,0,0,0,0
3487,2017,06,13,·Ôµ¥,1,0,1,0,0,1,0,9.0,44,10,2,0,1,10,9,6,7,1,1,1,0,0,0,0
3488,2017,06,13,SK,1,0,1,0,1,1,0,9.0,48,17,5,0,0,11,11,7,4,2,2,0,0,1,0,0
3489,2017,06,13,Hero,1,0,1,0,0,0,0,9.0,51,17,3,0,0,14,14,4,7,0,2,0,0,0,0,0
3490,2017,06,14,LG,1,1,0,1,0,0,1,9.0,35,7,4,0,0,1,1,7,2,0,0,0,0,0,0,0
3491,2017,06,14,SK,1,1,0,1,0,0,1,9.0,37,6,1,0,2,3,3,7,4,0,1,0,0,0,1,1
3492,2017,06,14,KIA,1,1,0,1,1,0,1,9.0,35,6,2,0,1,3,3,10,3,0,0,0,0,0,0,1
3493,2017,06,14,Hero,1,1,0,1,2,0,0,9.0,43,15,0,0,1,4,4,6,1,0,2,0,0,0,2,0
3494,2017,06,14,KT,1,1,0,1,1,0,0,9.0,36,9,3,0,1,5,5,8,1,0,0,2,0,0,4,1
3495,2017,06,14,»ï¼º,1,0,1,0,0,0,0,9.0,41,10,2,0,0,7,3,7,2,0,1,0,0,0,1,0
3496,2017,06,14,·Ôµ¥,1,0,1,0,0,0,0,9.0,44,11,2,0,1,6,5,6,8,0,0,1,0,0,1,1
3497,2017,06,14,µÎ»ê,1,0,1,0,0,0,0,9.0,42,9,3,0,1,5,5,8,8,0,0,0,0,0,1,0
3498,2017,06,14,ÇÑÈ­,1,0,1,0,0,0,0,8.0,35,6,1,0,2,6,6,13,4,0,1,2,0,0,0,0
3499,2017,06,14,NC,1,0,1,0,0,0,0,8.0,39,15,0,1,4,8,8,9,1,0,0,0,0,0,0,0
3500,2017,06,15,»ï¼º,1,1,0,1,1,0,0,9.0,35,8,4,0,0,2,2,3,1,0,2,0,0,0,0,1
3501,2017,06,15,SK,1,1,0,1,1,0,1,9.0,37,8,0,0,0,3,3,5,5,0,0,0,0,0,0,2
3502,2017,06,15,KIA,1,1,0,1,1,0,1,9.0,43,14,1,1,3,5,5,3,3,0,1,0,0,0,0,0
3503,2017,06,15,LG,1,1,0,0,0,0,0,9.0,38,11,3,0,1,6,6,10,0,0,0,1,0,0,1,0
3504,2017,06,15,NC,1,1,0,1,0,1,0,10.0,44,12,5,0,1,8,7,4,2,0,0,0,0,0,1,0
3505,2017,06,15,KT,1,0,1,0,0,0,1,8.0,37,8,1,0,1,6,4,7,6,0,0,2,0,0,1,0
3506,2017,06,15,ÇÑÈ­,1,0,1,0,0,0,0,8.0,35,11,1,0,2,4,4,7,2,0,0,1,0,0,0,1
3507,2017,06,15,·Ôµ¥,1,0,1,0,0,0,0,9.0,43,12,4,0,1,7,7,11,3,0,2,0,0,0,1,0
3508,2017,06,15,Hero,1,0,1,0,0,0,0,10.0,50,15,2,0,0,9,9,5,6,0,0,0,0,1,0,0
3509,2017,06,15,µÎ»ê,1,0,1,0,0,0,0,9.0,52,18,3,2,2,12,12,7,5,0,1,0,0,0,0,0
3510,2017,06,16,SK,1,1,0,1,1,0,1,9.0,36,6,0,0,1,1,1,11,2,0,0,0,0,0,0,0
3511,2017,06,16,Hero,1,1,0,1,0,0,1,9.0,31,5,0,0,1,1,1,6,2,0,0,0,0,0,0,0
3512,2017,06,16,NC,1,1,0,0,0,0,1,9.0,42,11,0,0,1,5,5,7,3,0,2,0,0,0,0,0
3513,2017,06,16,LG,1,1,0,1,2,0,0,9.0,43,12,2,0,1,8,8,8,2,0,2,2,0,0,0,0
3514,2017,06,16,ÇÑÈ­,1,1,0,1,1,0,0,9.0,49,18,6,0,2,14,11,5,1,0,2,0,0,0,1,1
3515,2017,06,16,»ï¼º,1,0,1,0,0,0,1,9.0,35,7,3,0,1,2,2,3,0,0,1,0,0,0,0,0
3516,2017,06,16,·Ôµ¥,1,0,1,0,0,1,1,8.0,32,5,1,0,0,2,2,7,3,0,0,1,0,0,0,0
3517,2017,06,16,KIA,1,0,1,0,0,0,0,9.0,43,14,7,0,2,9,9,8,2,0,0,1,0,0,0,0
3518,2017,06,16,µÎ»ê,1,0,1,0,0,0,0,9.0,45,15,2,0,0,11,11,6,5,0,1,1,0,0,1,1
3519,2017,06,16,KT,1,0,1,0,0,0,0,9.0,50,19,3,0,6,15,15,4,4,0,2,0,0,0,0,1
3520,2017,06,17,ÇÑÈ­,1,1,0,0,0,0,1,9.0,31,6,1,0,1,1,1,2,0,0,0,0,0,0,0,0
3521,2017,06,17,Hero,1,1,0,1,0,0,1,9.0,33,2,0,0,1,2,2,7,4,0,1,1,0,0,0,0
3522,2017,06,17,KIA,1,1,0,1,2,0,0,9.0,41,9,1,0,1,3,3,11,5,0,1,0,0,0,0,1
3523,2017,06,17,µÎ»ê,1,1,0,0,0,0,0,9.0,38,9,2,0,0,4,4,6,2,0,1,0,0,0,0,0
3524,2017,06,17,SK,1,1,0,0,0,0,0,9.0,43,14,4,1,0,10,10,4,3,0,1,1,0,0,1,0
3525,2017,06,17,LG,1,0,1,0,0,0,0,8.0,32,7,1,1,1,4,4,2,1,0,0,0,0,0,2,0
3526,2017,06,17,·Ôµ¥,1,0,1,0,0,0,0,8.0,37,10,0,0,2,8,8,7,5,0,0,0,0,0,0,1
3527,2017,06,17,KT,1,0,1,0,0,0,0,9.0,42,12,2,1,3,9,9,12,2,0,1,3,0,0,1,0
3528,2017,06,17,»ï¼º,1,0,1,0,0,0,0,9.0,50,17,7,0,2,14,14,4,4,0,3,0,0,0,0,1
3529,2017,06,17,NC,1,0,1,0,0,0,0,8.0,46,17,2,0,2,14,14,4,7,0,1,4,0,0,1,1
3530,2017,06,18,Hero,1,1,0,0,0,0,0,9.0,39,11,0,0,2,3,3,10,2,0,0,0,0,0,0,0
3531,2017,06,18,ÇÑÈ­,1,1,0,0,0,0,0,9.0,39,11,2,0,1,5,4,6,1,0,0,1,0,0,2,0
3532,2017,06,18,»ï¼º,1,1,0,1,1,0,1,9.0,40,12,0,0,3,5,5,5,2,0,0,0,0,0,0,0
3533,2017,06,18,LG,1,1,0,0,0,0,0,9.0,40,9,1,0,3,8,8,9,1,0,2,0,0,0,0,0
3534,2017,06,18,µÎ»ê,1,1,0,1,0,0,0,9.0,47,17,3,0,1,11,9,4,2,0,1,0,0,0,2,0
3535,2017,06,18,SK,1,0,1,0,0,0,0,8.0,38,9,1,1,2,7,5,1,4,0,1,1,0,0,0,2
3536,2017,06,18,NC,1,0,1,0,0,1,0,8.0,42,16,5,1,2,13,10,6,1,1,0,1,0,0,0,0
3537,2017,06,18,KT,1,0,1,0,0,0,0,9.0,46,18,6,0,5,13,13,7,1,0,1,0,0,0,2,0
3538,2017,06,18,·Ôµ¥,1,0,1,0,0,0,0,8.0,46,16,5,0,0,14,14,11,6,0,1,2,0,0,3,0
3539,2017,06,18,KIA,1,0,1,0,0,0,0,9.0,51,18,4,0,3,16,16,4,6,0,1,0,0,0,1,1
3540,2017,06,20,SK,1,1,0,0,0,0,1,9.0,34,7,0,0,0,1,0,4,1,0,0,1,0,0,0,0
3541,2017,06,20,·Ôµ¥,1,1,0,0,0,0,1,9.0,35,10,3,0,0,2,1,4,0,0,0,0,0,0,2,1
3542,2017,06,20,LG,1,1,0,0,0,0,1,9.0,35,7,1,0,2,3,3,2,1,0,0,0,0,0,0,0
3543,2017,06,20,ÇÑÈ­,1,1,0,1,0,0,0,9.0,39,9,2,0,1,5,5,9,4,0,1,0,0,0,1,0
3544,2017,06,20,»ï¼º,1,0,1,0,0,0,0,8.0,40,12,0,0,0,5,4,8,4,0,2,1,0,0,0,1
3545,2017,06,20,Hero,1,0,1,0,0,0,0,8.0,35,9,1,0,1,6,6,5,1,0,2,0,0,0,0,0
3546,2017,06,20,NC,1,0,1,0,0,0,0,8.0,35,7,2,0,3,7,7,5,2,0,2,0,0,0,0,0
3547,2017,06,20,KT,1,0,1,0,0,0,0,9.0,46,16,4,0,1,10,10,6,3,0,1,0,1,0,0,0
3548,2017,06,21,NC,1,1,0,0,0,0,1,9.0,36,8,0,0,0,1,1,1,0,0,1,0,0,0,0,0
3549,2017,06,21,»ï¼º,1,1,0,0,2,0,0,9.0,37,7,1,0,0,3,3,8,3,0,2,0,0,1,1,0
3550,2017,06,21,·Ôµ¥,1,1,0,0,0,0,0,9.0,36,7,2,0,1,4,4,4,3,0,0,1,0,0,0,2
3551,2017,06,21,Hero,1,1,0,1,0,0,0,9.0,36,6,1,0,1,5,5,7,4,0,1,0,0,0,1,1
3552,2017,06,21,KIA,1,1,0,0,0,0,0,9.0,47,15,1,1,1,8,6,8,3,0,0,1,0,0,0,0
3553,2017,06,21,SK,1,0,1,0,0,0,0,9.0,40,5,0,0,1,2,1,3,7,1,2,0,0,1,1,0
3554,2017,06,21,ÇÑÈ­,1,0,1,0,0,0,0,9.0,38,9,1,0,0,6,6,10,6,0,1,0,0,0,1,2
3555,2017,06,21,LG,1,0,1,0,0,0,0,9.0,41,9,1,0,2,10,8,5,2,0,2,3,0,0,2,0
3556,2017,06,21,KT,1,0,1,0,0,0,0,9.0,46,13,0,0,3,10,9,8,4,0,0,0,0,1,2,0
3557,2017,06,21,µÎ»ê,1,0,1,0,0,0,0,8.0,53,20,7,1,1,20,20,6,8,0,2,1,0,0,1,0
3558,2017,06,22,»ï¼º,1,1,0,1,1,0,0,9.0,40,8,3,0,0,1,1,5,4,0,1,0,1,0,0,1
3559,2017,06,22,KT,1,1,0,0,1,0,0,9.0,39,8,4,0,1,3,3,9,3,0,2,2,0,0,1,0
3560,2017,06,22,KIA,1,1,0,0,0,0,1,9.0,39,11,4,0,1,5,4,9,0,0,0,1,0,0,0,0
3561,2017,06,22,SK,1,1,0,0,0,0,1,9.0,41,10,1,0,3,6,6,6,3,0,1,1,0,0,0,0
3562,2017,06,22,ÇÑÈ­,1,1,0,0,0,0,0,10.0,51,20,4,2,2,12,12,7,4,2,0,0,0,0,1,0
3563,2017,06,22,LG,1,0,1,0,0,0,0,9.0,39,11,2,1,1,5,5,10,2,0,1,1,0,0,1,1
3564,2017,06,22,·Ôµ¥,1,0,1,0,0,0,0,8.0,42,15,5,0,1,10,9,5,4,0,0,0,0,0,1,1
3565,2017,06,22,µÎ»ê,1,0,1,0,0,0,0,8.0,46,18,4,0,2,11,11,4,4,0,0,4,0,0,0,0
3566,2017,06,22,Hero,1,0,1,0,1,1,0,9.1,50,16,3,0,5,13,13,8,6,0,0,0,0,0,0,0
3567,2017,06,22,NC,1,0,1,0,0,0,0,8.0,41,10,0,0,3,13,13,10,5,0,2,1,0,0,0,0
3568,2017,06,23,NC,1,1,0,1,0,0,0,9.0,37,9,1,0,0,1,1,8,2,0,1,1,0,0,0,1
3569,2017,06,23,µÎ»ê,1,1,0,0,0,0,1,9.0,36,7,0,0,0,1,1,5,3,0,0,0,0,0,0,0
3570,2017,06,23,Hero,1,1,0,0,0,0,1,9.0,37,10,2,0,1,3,2,12,1,0,0,0,0,0,0,0
3571,2017,06,23,SK,1,1,0,1,1,0,1,9.0,37,6,3,0,0,2,2,5,3,0,1,0,0,0,2,0
3572,2017,06,23,»ï¼º,1,1,0,1,1,0,1,9.0,37,6,0,1,0,3,3,8,5,0,0,2,0,0,0,0
3573,2017,06,23,KIA,1,0,1,0,0,0,0,8.0,36,11,2,0,0,4,4,6,4,0,0,0,0,0,1,0
3574,2017,06,23,KT,1,0,1,0,0,0,0,8.0,34,5,0,0,3,4,4,7,5,0,0,0,0,0,0,0
3575,2017,06,23,ÇÑÈ­,1,0,1,0,0,0,0,8.0,36,10,3,0,0,5,5,3,3,0,0,0,0,0,0,0
3576,2017,06,23,LG,1,0,1,0,0,0,0,8.0,39,14,5,0,0,8,8,11,2,0,0,0,0,0,1,1
3577,2017,06,23,·Ôµ¥,1,0,1,0,0,0,0,8.0,41,12,2,1,3,9,9,7,5,1,0,2,0,0,0,0
3578,2017,06,24,SK,1,1,0,1,1,0,1,9.0,33,5,0,0,0,1,1,7,2,1,0,0,1,0,0,0
3579,2017,06,24,NC,1,1,0,0,1,0,1,9.0,34,8,1,0,0,1,1,4,3,0,0,0,0,0,0,0
3580,2017,06,24,LG,1,1,0,0,0,0,0,9.0,36,8,3,0,0,2,2,5,3,0,0,1,0,0,0,0
3581,2017,06,24,»ï¼º,1,1,0,0,0,0,1,9.0,34,8,0,0,1,2,2,3,1,0,1,1,0,0,0,0
3582,2017,06,24,·Ôµ¥,1,1,0,0,0,0,0,9.0,36,9,1,0,0,4,4,5,3,0,0,0,0,1,0,0
3583,2017,06,24,KT,1,0,1,0,0,0,0,8.0,37,7,1,0,1,2,2,6,7,1,0,2,0,0,0,1
3584,2017,06,24,KIA,1,0,1,0,0,0,0,8.0,40,7,2,0,1,6,5,5,8,0,1,2,0,0,1,0
3585,2017,06,24,Hero,1,0,1,0,0,0,0,9.0,42,12,3,0,1,8,6,8,5,1,0,2,0,0,0,0
3586,2017,06,24,µÎ»ê,1,0,1,0,1,1,1,9.0,42,13,2,0,0,8,8,7,2,0,2,0,0,0,0,0
3587,2017,06,24,ÇÑÈ­,1,0,1,0,0,0,0,8.0,37,11,4,0,3,8,8,4,0,0,0,0,0,0,0,0
3588,2017,06,25,·Ôµ¥,1,1,0,1,2,0,1,9.0,38,8,0,0,0,2,2,4,3,0,2,0,0,0,1,0
3589,2017,06,25,Hero,1,1,0,1,0,0,0,9.0,35,8,2,0,1,2,2,12,0,0,0,0,0,0,2,1
3590,2017,06,25,SK,1,1,0,0,0,0,0,9.0,40,11,2,0,2,6,3,7,4,0,0,1,0,1,0,1
3591,2017,06,25,NC,1,1,0,0,0,0,0,9.0,40,6,1,0,2,6,5,7,6,0,1,0,0,0,1,1
3592,2017,06,25,LG,1,0,1,0,0,0,1,8.0,32,11,3,0,0,4,3,6,0,0,1,0,0,0,0,1
3593,2017,06,25,µÎ»ê,1,0,1,0,0,0,1,9.0,39,11,0,0,2,4,4,6,1,0,1,0,0,0,1,1
3594,2017,06,25,KT,1,0,1,0,0,0,0,8.0,36,9,4,0,2,7,4,6,2,0,1,0,0,0,0,0
3595,2017,06,25,KIA,1,0,1,0,1,1,0,8.0,42,10,0,0,2,9,8,6,10,0,0,0,0,0,1,0
3596,2017,06,25,»ï¼º,1,0,0,0,1,1,0,10.1,46,10,1,0,2,7,4,7,3,0,2,0,0,0,0,0
3597,2017,06,25,ÇÑÈ­,1,0,0,0,1,0,0,10.0,48,12,1,0,0,7,5,6,6,0,0,2,0,1,0,0
3598,2017,06,27,SK,1,1,0,0,2,0,0,9.0,39,10,3,0,1,1,1,10,2,0,1,0,0,0,2,0
3599,2017,06,27,ÇÑÈ­,1,1,0,1,2,0,0,9.0,36,7,1,0,0,1,1,7,3,0,2,0,0,0,1,3
3600,2017,06,27,NC,1,1,0,0,0,0,1,9.0,33,7,0,0,0,2,2,5,1,0,0,1,0,0,0,0
3601,2017,06,27,KIA,1,1,0,0,0,0,1,9.0,39,9,2,1,1,4,4,5,3,0,0,1,0,0,2,0
3602,2017,06,27,·Ôµ¥,1,1,0,0,0,0,0,12.0,60,15,4,0,1,10,9,8,7,2,3,3,0,0,1,1
3603,2017,06,27,KT,1,0,1,0,0,0,1,8.0,35,11,0,0,1,4,2,10,2,0,0,0,0,1,0,1
3604,2017,06,27,µÎ»ê,1,0,1,0,0,0,0,9.0,38,5,1,0,1,5,4,7,3,0,3,2,0,0,0,0
3605,2017,06,27,LG,1,0,1,0,0,0,1,11.1,57,19,5,0,2,11,8,11,4,2,2,0,0,0,1,0
3606,2017,06,27,Hero,1,0,1,0,0,0,0,8.0,39,11,3,0,3,7,7,9,3,0,1,0,0,0,0,1
3607,2017,06,27,»ï¼º,1,0,1,0,0,0,0,8.0,43,14,6,0,0,11,9,4,2,0,1,0,0,0,0,0
3608,2017,06,28,SK,1,1,0,1,1,0,1,9.0,34,8,2,0,0,0,0,10,0,0,0,0,0,0,1,0
3609,2017,06,28,NC,1,1,0,0,0,0,0,9.0,38,8,1,0,0,3,3,5,2,0,1,0,0,0,0,0
3610,2017,06,28,KT,1,1,0,0,1,1,1,10.0,45,12,2,0,0,4,4,8,3,0,1,0,0,0,0,0
3611,2017,06,28,KIA,1,1,0,0,0,0,1,9.0,38,10,2,0,1,4,4,10,1,0,0,1,0,0,0,0
3612,2017,06,28,µÎ»ê,1,0,1,0,0,0,1,9.0,39,10,2,0,0,3,3,5,4,0,0,2,0,0,0,1
3613,2017,06,28,ÇÑÈ­,1,0,1,0,0,0,0,10.0,43,10,2,0,2,5,4,7,3,0,0,0,0,1,0,0
3614,2017,06,28,Hero,1,0,1,0,0,0,0,8.0,41,11,2,0,1,9,9,4,4,0,3,0,0,0,0,0
3615,2017,06,28,»ï¼º,1,0,1,0,0,0,0,8.0,49,20,5,1,2,13,12,4,3,0,0,0,0,0,0,0
3616,2017,06,28,·Ôµ¥,1,0,0,0,0,1,0,12.0,57,16,2,1,1,9,6,11,6,1,0,1,0,0,1,1
3617,2017,06,28,LG,1,0,0,0,0,0,0,12.0,55,16,0,0,2,9,9,10,6,2,2,0,0,1,0,1
3618,2017,06,29,KIA,1,1,0,0,0,0,1,9.0,30,4,1,0,0,1,1,9,0,0,0,0,0,0,0,0
3619,2017,06,29,µÎ»ê,1,1,0,1,0,0,1,9.0,41,9,1,0,1,3,3,9,3,0,2,1,0,0,0,0
3620,2017,06,29,ÇÑÈ­,1,1,0,1,1,0,0,9.0,36,9,1,0,1,5,4,4,1,0,0,2,0,0,0,0
3621,2017,06,29,SK,1,0,1,0,0,0,0,8.0,36,11,1,0,3,6,5,0,2,0,0,1,0,0,0,0
3622,2017,06,29,KT,1,0,1,0,0,1,0,8.0,36,10,1,0,2,8,8,5,5,0,1,0,0,0,0,2
3623,2017,06,29,»ï¼º,1,0,1,0,0,0,0,8.0,56,29,6,0,2,22,22,4,5,0,0,2,0,0,0,0
3624,2017,06,30,·Ôµ¥,1,1,0,0,0,0,1,9.0,34,6,2,0,0,0,0,5,2,0,0,0,0,0,0,0
3625,2017,06,30,SK,1,1,0,1,2,1,0,9.0,41,11,1,0,0,5,5,2,3,0,0,0,0,0,1,0
3626,2017,06,30,Hero,1,1,0,0,0,0,0,9.0,41,15,5,0,0,5,5,5,1,0,0,0,0,0,0,0
3627,2017,06,30,KIA,1,1,0,0,0,0,0,9.0,42,10,3,0,1,6,6,6,5,1,0,0,0,0,2,1
3628,2017,06,30,ÇÑÈ­,1,1,0,1,1,0,0,9.0,48,13,4,0,2,8,7,12,7,0,1,0,0,0,0,0
3629,2017,06,30,»ï¼º,1,0,1,0,0,0,0,8.0,37,10,1,0,4,7,7,11,3,0,0,0,0,0,0,0
3630,2017,06,30,KT,1,0,1,0,0,0,0,9.0,45,15,2,1,3,9,9,7,1,0,2,1,0,0,2,0
3631,2017,06,30,NC,1,0,1,0,0,0,0,8.0,39,9,2,0,3,9,8,7,5,0,0,0,0,0,1,0
3632,2017,06,30,LG,1,0,1,0,0,0,0,9.0,41,12,2,2,2,10,10,6,4,0,0,0,0,0,1,0
3633,2017,06,30,µÎ»ê,1,0,1,0,0,0,0,8.0,43,16,4,1,3,13,12,7,0,0,2,0,0,0,0,0
3634,2017,07,01,ÇÑÈ­,1,1,0,0,0,0,1,9.0,36,11,2,0,1,3,2,4,2,0,0,0,0,0,0,0
3635,2017,07,01,KIA,1,1,0,0,1,0,0,9.0,40,9,2,0,0,4,2,6,3,0,0,0,1,1,0,0
3636,2017,07,01,»ï¼º,1,1,0,0,0,0,1,9.0,38,7,2,1,1,4,4,11,1,1,3,1,0,0,0,0
3637,2017,07,01,·Ôµ¥,1,1,0,0,0,1,1,9.0,42,13,0,0,3,5,5,6,5,0,0,0,0,0,1,0
3638,2017,07,01,SK,1,0,1,0,0,1,1,9.0,39,10,0,0,0,7,7,7,2,0,1,0,0,0,2,1
3639,2017,07,01,LG,1,0,1,0,0,0,0,9.0,44,13,3,0,1,10,8,9,2,1,0,0,0,0,0,0
3640,2017,07,01,µÎ»ê,1,0,1,0,0,0,0,8.0,37,12,3,0,5,9,9,4,2,0,0,1,0,0,0,0
