,연도,선수이름,팀명,포지션,경기수,선발경기,이닝,실책,견제사,자살,보살,병살,수비율,포일,도루허용,도루저지,도루저지율,타율,타석,타수,득점,안타,2루타,3루타,홈런,루타,타점,희생번트,희생플라이
1698,2019,김호재,삼성,유격수,10,2,31.0,0,0,8,10,6,1.0,0,0,0,0.0,0.21899999999999997,33,32,1,7,1,0,0,8,0,0,0
1714,2019,김하성,키움,유격수,105,100,846.0,15,0,150,284,62,0.9670000000000001,0,0,0,0.0,0.307,625,540,112,166,38,2,19,265,104,1,7
1726,2019,김혜성,키움,유격수,66,43,426.0,9,0,63,145,21,0.9590000000000001,0,0,0,0.0,0.276,387,348,57,96,16,7,0,126,32,4,4
1747,2019,김주형,키움,유격수,1,0,2.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0
1752,2019,오선진,한화,유격수,120,113,954.6666666666665,12,0,160,303,69,0.975,0,0,0,0.0,0.22399999999999998,453,392,37,88,16,0,3,113,36,10,3
1774,2019,노시환,한화,유격수,22,4,60.0,0,0,11,21,7,1.0,0,0,0,0.0,0.18600000000000003,192,177,19,33,8,1,1,46,13,1,1
1776,2019,강경학,한화,유격수,27,17,153.0,3,0,31,51,18,0.965,0,0,0,0.0,0.239,135,113,21,27,4,0,0,31,12,3,1
1787,2019,박한결,한화,유격수,7,2,29.0,0,0,5,8,1,1.0,0,0,0,0.0,0.182,11,11,0,2,0,0,0,2,0,0,0
1788,2019,최윤석,한화,유격수,6,3,31.0,2,0,3,9,1,0.857,0,0,0,0.0,0.25,15,12,3,3,0,0,0,3,1,0,0
1791,2019,김선빈,KIA,유격수,110,100,835.6666666666665,9,0,143,266,63,0.978,0,0,0,0.0,0.292,447,394,55,115,22,0,3,146,40,5,4
1797,2019,박찬호,KIA,유격수,63,41,379.33333333333326,5,0,85,136,31,0.978,0,0,0,0.0,0.26,541,504,60,131,15,4,2,160,49,5,2
1816,2019,황윤호,KIA,유격수,10,3,35.0,0,0,1,11,2,1.0,0,0,0,0.0,0.301,130,123,9,37,5,2,1,49,9,1,1
1831,2019,심우준,KT,유격수,124,113,976.3333333333335,9,0,213,290,77,0.982,0,0,0,0.0,0.27899999999999997,433,391,54,109,13,1,3,133,28,12,1
1835,2019,황재균,KT,유격수,9,6,54.0,1,0,12,18,4,0.968,0,0,0,0.0,0.28300000000000003,507,448,78,127,16,3,20,209,67,0,5
1847,2019,박승욱,KT,유격수,8,2,29.0,1,0,7,6,1,0.929,0,0,0,0.0,0.233,245,223,24,52,3,4,3,72,15,6,0
1858,2019,강민국,KT,유격수,31,21,176.0,5,0,38,64,9,0.953,0,0,0,0.0,0.273,94,88,12,24,0,1,0,26,7,0,0
1868,2019,고명성,KT,유격수,13,1,35.666666666666664,1,0,3,18,4,0.955,0,0,0,0.0,0.125,18,16,4,2,0,0,0,2,0,0,0
1872,2019,오지환,LG,유격수,134,131,1101.0,12,0,214,402,100,0.981,0,0,0,0.0,0.252,547,473,63,119,23,5,9,179,53,7,3
1886,2019,윤진호,LG,유격수,21,2,49.33333333333334,1,0,11,9,3,0.9520000000000001,0,0,0,0.0,0.102,62,59,6,6,2,0,1,11,5,2,0
1892,2019,구본혁,LG,유격수,25,9,111.0,1,0,13,47,6,0.9840000000000001,0,0,0,0.0,0.17600000000000002,95,85,10,15,1,0,1,19,6,1,1
1907,2019,백승현,LG,유격수,5,2,22.0,0,0,4,8,1,1.0,0,0,0,0.0,0.16699999999999998,30,30,1,5,1,0,0,6,0,0,0
1914,2019,노진혁,NC,유격수,70,61,497.0,2,0,80,165,29,0.992,0,0,0,0.0,0.264,390,348,51,92,23,2,13,158,43,6,3
1916,2019,손시헌,NC,유격수,67,35,344.33333333333326,4,0,54,138,31,0.98,0,0,0,0.0,0.267,149,135,17,36,4,1,2,48,10,4,0
1923,2019,김찬형,NC,유격수,58,36,340.0,3,0,62,106,22,0.982,0,0,0,0.0,0.27699999999999997,154,141,16,39,4,2,1,50,12,2,1
1936,2019,지석훈,NC,유격수,16,12,103.0,1,0,23,39,5,0.9840000000000001,0,0,0,0.0,0.228,169,149,15,34,9,0,2,49,15,2,2
1950,2019,김성현,SK,유격수,144,132,1143.6666666666667,26,0,179,358,83,0.9540000000000001,0,0,0,0.0,0.24600000000000002,472,426,45,105,16,2,1,128,34,8,3
1966,2019,안상현,SK,유격수,13,3,42.333333333333336,0,0,9,7,2,1.0,0,0,0,0.0,0.235,108,102,14,24,3,0,0,27,5,1,1
1977,2019,정현,SK,유격수,14,5,45.0,0,0,7,12,5,1.0,0,0,0,0.0,0.079,45,38,3,3,0,0,0,3,2,0,1
1980,2019,최경모,SK,유격수,10,1,23.0,0,0,2,8,2,1.0,0,0,0,0.0,0.063,16,16,2,1,1,0,0,2,1,0,0
1983,2019,강승호,SK,유격수,6,3,29.0,1,0,5,8,2,0.929,0,0,0,0.0,0.154,42,39,5,6,0,0,2,12,5,1,0
1994,2020,김재호,두산,유격수,50,46,392.66666666666674,6,0,55,119,30,0.9670000000000001,0,0,0,0.0,0.301,194,166,25,50,7,1,1,62,20,1,5
2001,2020,허경민,두산,유격수,14,13,106.0,1,0,17,36,6,0.981,0,0,0,0.0,0.381,207,189,28,72,8,1,4,94,28,1,2
2014,2020,권민석,두산,유격수,12,6,57.0,0,0,5,14,1,1.0,0,0,0,0.0,0.225,47,40,3,9,0,0,0,9,2,2,2
2021,2020,서예일,두산,유격수,4,0,5.0,0,0,0,3,0,1.0,0,0,0,0.0,0.125,8,8,1,1,1,0,0,2,0,0,0
2025,2020,마차도,롯데,유격수,66,64,567.0,3,0,113,190,45,0.99,0,0,0,0.0,0.287,266,237,33,68,13,1,5,98,39,1,4
2040,2020,신본기,롯데,유격수,5,1,15.0,0,0,2,3,0,1.0,0,0,0,0.0,0.20800000000000002,57,53,7,11,0,0,1,14,3,0,0
2046,2020,김동한,롯데,유격수,1,0,1.6666666666666663,0,0,1,0,0,1.0,0,0,0,0.0,0.222,47,45,12,10,2,0,0,12,4,0,0
2062,2020,배성근,롯데,유격수,1,1,7.0,0,0,0,2,0,1.0,0,0,0,0.0,0.0,3,3,0,0,0,0,0,0,0,0,0
2065,2020,이학주,삼성,유격수,55,50,419.33333333333326,3,0,92,137,36,0.987,0,0,0,0.0,0.251,213,183,26,46,11,0,4,69,28,2,5
2082,2020,김지찬,삼성,유격수,11,8,73.0,1,0,14,30,5,0.978,0,0,0,0.0,0.245,110,98,21,24,2,1,0,28,8,4,2
2090,2020,살라디노,삼성,유격수,6,6,46.0,2,0,9,19,6,0.9329999999999999,0,0,0,0.0,0.28,163,132,26,37,8,0,6,63,27,0,1
2094,2020,박계범,삼성,유격수,10,2,39.0,1,0,7,12,2,0.95,0,0,0,0.0,0.22,44,41,9,9,3,0,1,15,5,0,0
2101,2020,김재현,삼성,유격수,4,0,6.0,0,0,0,1,0,1.0,0,0,0,0.0,0.25,4,4,1,1,0,0,0,1,1,0,0
2107,2020,김하성,키움,유격수,51,48,416.66666666666674,6,0,72,146,36,0.973,0,0,0,0.0,0.273,306,256,58,70,12,1,15,129,53,1,3
2123,2020,김혜성,키움,유격수,28,20,181.33333333333331,1,0,36,71,26,0.991,0,0,0,0.0,0.268,251,220,37,59,10,3,6,93,31,0,3
2135,2020,김주형,키움,유격수,4,2,19.0,0,0,1,5,0,1.0,0,0,0,0.0,0.23800000000000002,48,42,8,10,3,0,1,16,6,1,0
2154,2020,하주석,한화,유격수,24,24,197.0,3,0,32,54,13,0.966,0,0,0,0.0,0.302,100,96,8,29,5,0,0,34,10,0,0
2155,2020,노시환,한화,유격수,20,17,146.0,3,0,25,40,9,0.956,0,0,0,0.0,0.18600000000000003,109,102,12,19,6,0,4,37,7,1,0
2160,2020,오선진,한화,유격수,13,12,101.66666666666669,0,0,11,32,5,1.0,0,0,0,0.0,0.222,108,99,7,22,3,0,2,31,12,2,0
2164,2020,조한민,한화,유격수,14,9,72.33333333333333,5,0,12,19,7,0.861,0,0,0,0.0,0.28600000000000003,36,35,6,10,4,0,0,14,2,0,0
2177,2020,박찬호,KIA,유격수,66,65,564.6666666666666,5,0,93,208,47,0.9840000000000001,0,0,0,0.0,0.25,270,248,39,62,9,0,3,80,18,4,2
2188,2020,김규성,KIA,유격수,4,1,14.0,0,0,2,4,3,1.0,0,0,0,0.0,0.188,86,69,8,13,2,1,1,20,5,7,0
2201,2020,류지혁,KIA,유격수,11,3,45.0,2,0,6,12,1,0.9,0,0,0,0.0,0.381,51,42,13,16,3,0,1,22,5,1,2
2217,2020,심우준,KT,유격수,68,62,539.3333333333334,8,0,101,189,37,0.973,0,0,0,0.0,0.223,264,238,26,53,5,2,2,68,26,7,1
2240,2020,박승욱,KT,유격수,8,2,26.0,0,0,3,7,2,1.0,0,0,0,0.0,0.16699999999999998,45,36,8,6,0,1,0,8,2,0,1
2245,2020,강민국,KT,유격수,10,3,33.0,2,0,7,4,4,0.846,0,0,0,0.0,0.257,35,35,5,9,0,0,0,9,5,0,0
2253,2020,오지환,LG,유격수,66,65,539.3333333333334,8,0,86,193,44,0.972,0,0,0,0.0,0.28,264,236,39,66,14,3,7,107,35,4,4
2269,2020,구본혁,LG,유격수,18,2,54.0,0,0,13,15,1,1.0,0,0,0,0.0,0.156,52,45,7,7,0,0,1,10,5,2,0
2277,2020,백승현,LG,유격수,6,1,14.0,0,0,2,3,0,1.0,0,0,0,0.0,0.25,39,28,5,7,1,0,0,8,2,6,0
2291,2020,노진혁,NC,유격수,57,52,435.66666666666674,2,0,70,141,28,0.991,0,0,0,0.0,0.26899999999999996,217,197,32,53,9,1,9,91,33,1,0
2304,2020,김찬형,NC,유격수,35,13,148.33333333333334,5,0,28,43,12,0.934,0,0,0,0.0,0.26899999999999996,59,52,8,14,4,0,0,18,6,2,1
2325,2020,지석훈,NC,유격수,3,0,5.0,0,0,1,2,0,1.0,0,0,0,0.0,0.2,19,15,5,3,1,0,1,7,5,0,2
2327,2020,박준영,NC,유격수,2,2,16.0,0,0,1,2,0,1.0,0,0,0,0.0,0.0,5,5,0,0,0,0,0,0,0,0,0
2334,2020,김성현,SK,유격수,51,39,317.6666666666667,4,0,52,95,21,0.9740000000000001,0,0,0,0.0,0.235,159,136,12,32,1,0,0,33,7,6,1
2336,2020,정현,SK,유격수,50,28,268.6666666666667,5,0,43,88,23,0.963,0,0,0,0.0,0.165,104,91,10,15,3,0,1,21,2,3,0
2366,2020,유서준,SK,유격수,3,1,10.0,1,0,1,5,2,0.857,0,0,0,0.0,0.14300000000000002,7,7,3,1,1,0,0,2,0,0,0
