,연도,선수이름,팀명,포지션,경기수,선발경기,이닝,실책,견제사,자살,보살,병살,수비율,포일,도루허용,도루저지,도루저지율,타율,타석,타수,득점,안타,2루타,3루타,홈런,루타,타점,희생번트,희생플라이
806,2017,박정음,키움,중견수,53,29,289.3333333333333,3,0,75,1,1,0.9620000000000001,0,0,0,0.0,0.243,162,140,26,34,4,1,2,46,15,4,1
819,2017,임병욱,키움,중견수,19,9,101.33333333333331,0,0,23,0,0,1.0,0,0,0,0.0,0.23800000000000002,46,42,10,10,3,0,1,16,7,0,1
827,2017,김규민,키움,중견수,6,2,28.0,1,0,7,0,0,0.875,0,0,0,0.0,0.23800000000000002,23,21,5,5,0,1,0,7,2,0,0
835,2017,박건우,두산,중견수,120,116,988.3333333333335,4,0,227,4,1,0.983,0,0,0,0.0,0.366,543,483,91,177,40,2,20,281,78,5,4
841,2017,민병헌,두산,중견수,22,19,156.0,0,0,42,1,0,1.0,0,0,0,0.0,0.304,520,447,73,136,21,0,14,199,71,1,6
855,2017,정진호,두산,중견수,15,6,72.66666666666667,0,0,12,1,0,1.0,0,0,0,0.0,0.28300000000000003,224,198,43,56,11,2,5,86,31,4,2
860,2017,조수행,두산,중견수,25,2,71.0,1,0,17,1,1,0.9470000000000001,0,0,0,0.0,0.27699999999999997,52,47,17,13,2,0,0,15,2,0,0
881,2017,전준우,롯데,중견수,100,99,830.0,0,0,210,4,1,1.0,0,0,0,0.0,0.321,496,455,76,146,27,1,18,229,69,2,2
890,2017,나경민,롯데,중견수,46,22,224.33333333333331,0,0,59,0,0,1.0,0,0,0,0.0,0.256,129,117,37,30,5,2,1,42,11,2,1
893,2017,이우민,롯데,중견수,42,20,195.0,0,0,51,2,0,1.0,0,0,0,0.0,0.254,215,185,35,47,5,1,4,66,21,5,0
904,2017,정훈,롯데,중견수,12,3,34.0,0,0,11,0,0,1.0,0,0,0,0.0,0.248,136,109,16,27,8,2,1,42,6,3,1
915,2017,박해민,삼성,중견수,139,130,1151.6666666666667,1,0,323,7,2,0.997,0,0,0,0.0,0.284,638,570,96,162,25,8,7,224,54,8,9
920,2017,김헌곤,삼성,중견수,23,14,118.66666666666669,0,0,29,0,0,1.0,0,0,0,0.0,0.264,404,356,51,94,13,2,9,138,47,8,3
958,2017,양성우,한화,중견수,22,16,136.0,1,0,38,3,0,0.976,0,0,0,0.0,0.27699999999999997,417,358,42,99,26,1,2,133,40,7,2
960,2017,장민석,한화,중견수,41,36,284.3333333333333,0,0,91,2,0,1.0,0,0,0,0.0,0.278,327,299,38,83,9,0,1,95,21,12,1
961,2017,이동훈,한화,중견수,51,25,291.0,1,0,79,0,0,0.988,0,0,0,0.0,0.221,145,131,23,29,0,0,0,29,2,8,0
964,2017,이용규,한화,중견수,43,42,346.66666666666674,0,0,89,0,0,1.0,0,0,0,0.0,0.263,200,179,31,47,8,1,0,57,12,1,1
966,2017,김원석,한화,중견수,34,23,204.0,0,0,52,0,0,1.0,0,0,0,0.0,0.27699999999999997,212,195,29,54,12,2,7,91,26,2,0
991,2017,버나디나,KIA,중견수,124,119,927.3333333333335,0,0,238,9,0,1.0,0,0,0,0.0,0.32,621,557,118,178,26,8,27,301,111,3,9
997,2017,이명기,KIA,중견수,10,4,32.0,0,0,9,0,0,1.0,0,0,0,0.0,0.332,512,464,79,154,24,4,9,213,63,14,3
999,2017,김호령,KIA,중견수,90,19,307.6666666666667,0,0,89,2,0,1.0,0,0,0,0.0,0.267,105,90,31,24,6,1,1,35,11,3,1
1021,2017,유재신,KIA,중견수,12,2,38.333333333333336,0,0,10,0,0,1.0,0,0,0,0.0,0.222,20,18,4,4,0,0,0,4,1,1,0
1032,2017,유한준,KT,중견수,14,10,63.66666666666666,0,0,15,0,0,1.0,0,0,0,0.0,0.306,497,445,52,136,19,0,13,194,68,2,3
