,¿¬µµ,¿ù,ÀÏ,ÆÀ¸í,R/G,µæÁ¡,È¨·±,µµ·ç,º¼³Ý%,»ïÁø%,BABIP,Å¸À²,Ãâ·çÀ²,ÀåÅ¸À²,OPS,wOBA
4173,2017,9,10,Hero,8.0,8,4,0,4.8,16.7,0.259,0.289,0.35700000000000004,0.605,0.9620000000000001,0.41100000000000003
4174,2017,9,10,ÇÑÈ­,5.0,5,1,0,2.7,10.8,0.267,0.265,0.297,0.441,0.738,0.32
4175,2017,9,10,KT,5.0,5,1,1,13.2,15.8,0.2,0.19399999999999998,0.316,0.29,0.606,0.28800000000000003
4176,2017,9,12,µÎ»ê,14.0,14,5,0,6.4,14.9,0.355,0.37200000000000005,0.413,0.7909999999999999,1.204,0.502
4177,2017,9,12,ÇÑÈ­,6.0,6,2,0,7.5,20.0,0.32,0.28600000000000003,0.375,0.5429999999999999,0.9179999999999999,0.401
4178,2017,9,12,KT,3.0,3,0,1,2.3,27.9,0.4,0.28600000000000003,0.302,0.35700000000000004,0.659,0.298
4179,2017,9,12,KIA,6.0,6,2,0,5.1,12.8,0.267,0.27,0.308,0.45899999999999996,0.767,0.335
4180,2017,9,12,·Ôµ¥,2.0,2,1,0,2.8,25.0,0.304,0.242,0.28600000000000003,0.364,0.65,0.293
4181,2017,9,12,NC,13.0,13,3,0,9.1,20.0,0.563,0.457,0.537,0.7390000000000001,1.276,0.551
4182,2017,9,12,SK,2.0,2,1,0,2.7,32.4,0.348,0.257,0.27,0.371,0.6409999999999999,0.281
4183,2017,9,12,»ï¼º,2.0,2,0,1,3.1,25.0,0.261,0.19399999999999998,0.21899999999999997,0.19399999999999998,0.413,0.195
4184,2017,9,12,LG,1.0,1,0,0,2.9,32.4,0.28600000000000003,0.188,0.235,0.21899999999999997,0.45399999999999996,0.217
4185,2017,9,12,Hero,2.0,2,0,0,10.8,18.9,0.115,0.091,0.18899999999999997,0.121,0.31,0.162
4186,2017,9,13,»ï¼º,13.0,13,2,0,4.4,20.0,0.516,0.439,0.455,0.7070000000000001,1.162,0.498
4187,2017,9,13,SK,15.0,15,4,0,6.5,21.7,0.5,0.429,0.478,0.738,1.216,0.522
4188,2017,9,13,Hero,8.0,8,0,0,5.6,13.9,0.37,0.313,0.371,0.5,0.871,0.386
4189,2017,9,13,µÎ»ê,13.0,13,3,0,19.6,32.6,0.42100000000000004,0.297,0.435,0.622,1.057,0.452
4190,2017,9,13,LG,3.0,3,0,1,6.4,25.8,0.3,0.222,0.267,0.259,0.526,0.244
4191,2017,9,13,NC,3.0,3,1,0,5.0,10.0,0.33299999999999996,0.324,0.35,0.405,0.755,0.33799999999999997
4192,2017,9,13,KIA,10.0,10,3,1,4.6,20.9,0.321,0.3,0.349,0.575,0.924,0.397
4193,2017,9,13,ÇÑÈ­,5.0,5,1,0,8.1,18.9,0.20800000000000002,0.19399999999999998,0.297,0.32299999999999995,0.62,0.287
4194,2017,9,13,·Ôµ¥,1.0,1,0,0,3.0,24.2,0.261,0.19399999999999998,0.21899999999999997,0.226,0.445,0.20600000000000002
4195,2017,9,13,KT,0.0,0,0,1,0.0,25.0,0.20800000000000002,0.156,0.156,0.188,0.344,0.154
4196,2017,9,14,KIA,11.0,11,1,0,10.4,20.8,0.5479999999999999,0.439,0.5,0.585,1.085,0.48
4197,2017,9,14,KT,12.0,12,0,1,4.4,17.4,0.469,0.405,0.457,0.541,0.998,0.43799999999999994
4198,2017,9,14,ÇÑÈ­,10.0,10,2,0,6.8,13.6,0.419,0.385,0.455,0.59,1.045,0.461
4199,2017,9,14,SK,8.0,8,1,2,12.5,18.8,0.419,0.35,0.43799999999999994,0.5,0.938,0.418
4200,2017,9,14,LG,11.0,11,0,0,8.3,14.6,0.41700000000000004,0.35700000000000004,0.41700000000000004,0.452,0.8690000000000001,0.39299999999999996
4201,2017,9,14,µÎ»ê,6.0,6,2,0,13.3,24.4,0.375,0.306,0.409,0.556,0.965,0.41
4202,2017,9,14,Hero,2.0,2,0,0,5.3,36.8,0.35,0.20600000000000002,0.289,0.235,0.524,0.257
4203,2017,9,14,·Ôµ¥,2.0,2,1,0,2.9,11.4,0.179,0.182,0.22899999999999998,0.33299999999999996,0.562,0.25
4204,2017,9,14,NC,11.0,11,2,0,5.2,19.0,0.429,0.37,0.397,0.556,0.953,0.414
4205,2017,9,14,»ï¼º,11.0,11,3,0,7.4,22.2,0.22899999999999998,0.22899999999999998,0.278,0.45799999999999996,0.736,0.311
4206,2017,9,15,»ï¼º,11.0,11,1,1,6.5,19.6,0.452,0.366,0.435,0.512,0.9470000000000001,0.426
4207,2017,9,15,SK,5.0,5,1,0,5.3,21.0,0.385,0.314,0.35100000000000003,0.514,0.865,0.38
4208,2017,9,15,KT,5.0,5,1,0,4.4,35.6,0.45799999999999996,0.293,0.35600000000000004,0.439,0.795,0.36
4209,2017,9,15,ÇÑÈ­,6.0,6,1,0,22.0,17.1,0.318,0.267,0.436,0.36700000000000005,0.8029999999999999,0.382
4210,2017,9,15,·Ôµ¥,4.0,4,0,1,2.9,14.3,0.28600000000000003,0.242,0.28600000000000003,0.303,0.589,0.273
4211,2017,9,15,Hero,4.0,4,1,1,10.0,25.0,0.33299999999999996,0.265,0.33299999999999996,0.353,0.6859999999999999,0.313
4212,2017,9,15,LG,4.0,4,0,2,6.5,10.9,0.278,0.25,0.311,0.275,0.586,0.278
4213,2017,9,15,NC,3.0,3,1,0,14.6,14.6,0.25,0.22899999999999998,0.341,0.371,0.7120000000000001,0.32799999999999996
4214,2017,9,15,KIA,3.0,3,2,1,5.6,27.8,0.19,0.188,0.22899999999999998,0.43799999999999994,0.667,0.268
4215,2017,9,15,µÎ»ê,0.0,0,0,0,0.0,20.7,0.13,0.10300000000000001,0.10300000000000001,0.138,0.24100000000000002,0.107
4216,2017,9,16,NC,15.0,15,4,1,8.5,15.2,0.541,0.48,0.544,0.78,1.324,0.563
4217,2017,9,16,KIA,17.0,17,3,1,13.7,2.0,0.447,0.47600000000000003,0.569,0.762,1.331,0.5720000000000001
4218,2017,9,16,µÎ»ê,9.0,9,4,0,8.5,17.0,0.419,0.395,0.447,0.721,1.168,0.49700000000000005
4219,2017,9,16,·Ôµ¥,6.0,6,1,1,7.9,5.3,0.33299999999999996,0.344,0.405,0.5,0.905,0.391
4220,2017,9,16,ÇÑÈ­,3.0,3,0,0,8.3,22.2,0.292,0.226,0.28600000000000003,0.29,0.5760000000000001,0.266
4221,2017,9,16,Hero,14.0,14,2,0,11.8,25.5,0.4,0.311,0.392,0.5329999999999999,0.925,0.405
4222,2017,9,16,»ï¼º,5.0,5,1,0,2.6,13.2,0.29,0.28600000000000003,0.289,0.4,0.6890000000000001,0.297
4223,2017,9,16,KT,3.0,3,0,0,5.6,16.7,0.321,0.273,0.306,0.303,0.609,0.28
4224,2017,9,16,LG,1.0,1,0,0,5.6,16.7,0.308,0.258,0.314,0.32299999999999995,0.637,0.294
4225,2017,9,16,SK,1.0,1,1,0,2.9,28.6,0.174,0.147,0.171,0.235,0.406,0.182
4226,2017,9,17,µÎ»ê,21.0,21,6,0,10.9,21.8,0.5,0.435,0.527,0.826,1.3530000000000002,0.569
4227,2017,9,17,Hero,14.0,14,5,0,2.1,27.7,0.5,0.409,0.447,0.795,1.242,0.526
4228,2017,9,17,LG,8.0,8,1,0,9.5,9.5,0.39299999999999996,0.375,0.475,0.469,0.9440000000000001,0.43200000000000005
4229,2017,9,17,KIA,4.0,4,1,0,6.1,12.1,0.36,0.33299999999999996,0.375,0.467,0.8420000000000001,0.376
4230,2017,9,17,·Ôµ¥,9.0,9,2,0,10.3,7.7,0.26899999999999996,0.29,0.42100000000000004,0.5479999999999999,0.9690000000000001,0.42
4231,2017,9,17,KT,3.0,3,0,0,0.0,16.7,0.414,0.353,0.34299999999999997,0.47100000000000003,0.8140000000000001,0.35700000000000004
4232,2017,9,17,SK,5.0,5,0,0,9.5,31.0,0.48,0.316,0.381,0.368,0.7490000000000001,0.348
4233,2017,9,17,»ï¼º,8.0,8,3,0,6.5,17.4,0.313,0.31,0.348,0.619,0.9670000000000001,0.40700000000000003
4234,2017,9,17,NC,6.0,6,3,0,5.1,18.0,0.192,0.222,0.282,0.47200000000000003,0.754,0.325
4235,2017,9,17,ÇÑÈ­,1.0,1,0,0,6.1,21.2,0.20800000000000002,0.161,0.212,0.19399999999999998,0.406,0.19399999999999998
4236,2017,9,19,KT,15.0,15,1,0,6.0,10.0,0.439,0.413,0.44,0.63,1.07,0.45899999999999996
4237,2017,9,19,SK,7.0,7,0,0,5.0,22.5,0.44799999999999995,0.342,0.375,0.395,0.77,0.35200000000000004
4238,2017,9,19,µÎ»ê,8.0,8,3,0,2.4,26.8,0.36,0.308,0.341,0.615,0.956,0.401
4239,2017,9,19,·Ôµ¥,3.0,3,1,0,7.9,15.8,0.25,0.22899999999999998,0.289,0.34299999999999997,0.632,0.287
4240,2017,9,19,LG,7.0,7,2,1,12.5,20.0,0.217,0.212,0.33299999999999996,0.39399999999999996,0.727,0.331
4241,2017,9,19,KIA,4.0,4,1,0,2.9,14.3,0.192,0.188,0.257,0.313,0.57,0.262
4242,2017,9,20,SK,4.0,4,2,0,0.0,21.6,0.34600000000000003,0.306,0.306,0.47200000000000003,0.778,0.33799999999999997
4243,2017,9,20,ÇÑÈ­,2.0,2,1,0,5.4,21.6,0.28,0.235,0.297,0.353,0.65,0.29600000000000004
4244,2017,9,20,µÎ»ê,3.0,3,1,0,5.6,25.0,0.25,0.20600000000000002,0.25,0.294,0.544,0.248
4245,2017,9,20,NC,2.0,2,1,1,0.0,16.7,0.29600000000000004,0.265,0.265,0.353,0.618,0.27399999999999997
4246,2017,9,20,KIA,3.0,3,1,1,8.3,5.6,0.25,0.258,0.34299999999999997,0.355,0.698,0.324
4247,2017,9,20,LG,1.0,1,1,0,5.9,20.6,0.16699999999999998,0.156,0.20600000000000002,0.281,0.48700000000000004,0.218
4248,2017,9,21,»ï¼º,8.0,8,2,0,5.0,12.5,0.433,0.405,0.45,0.73,1.18,0.506
4249,2017,9,21,Hero,5.0,5,1,2,4.9,9.8,0.375,0.361,0.4,0.528,0.9279999999999999,0.409
4250,2017,9,21,LG,4.0,4,2,0,10.5,26.3,0.273,0.235,0.316,0.47100000000000003,0.787,0.34299999999999997
4251,2017,9,21,KT,3.0,3,2,0,0.0,21.2,0.16699999999999998,0.182,0.182,0.455,0.637,0.264
4252,2017,9,22,LG,8.0,8,2,0,8.9,17.8,0.4,0.35,0.409,0.55,0.9590000000000001,0.42100000000000004
4253,2017,9,22,·Ôµ¥,2.0,2,0,0,0.0,11.1,0.355,0.314,0.314,0.4,0.7140000000000001,0.319
4254,2017,9,22,µÎ»ê,6.0,6,2,0,9.3,14.0,0.32299999999999995,0.308,0.37200000000000005,0.513,0.885,0.38799999999999996
4255,2017,9,22,»ï¼º,4.0,4,0,0,9.3,11.6,0.344,0.297,0.366,0.43200000000000005,0.7979999999999999,0.353
4256,2017,9,22,KIA,0.0,0,0,0,8.8,17.6,0.24,0.19399999999999998,0.265,0.258,0.523,0.247
4257,2017,9,22,ÇÑÈ­,0.0,0,0,1,0.0,37.9,0.111,0.069,0.069,0.069,0.138,0.063
4258,2017,9,23,LG,11.0,11,3,0,10.6,14.9,0.46399999999999997,0.43200000000000005,0.522,0.73,1.252,0.532
4259,2017,9,23,KIA,8.0,8,5,1,9.3,14.0,0.33299999999999996,0.368,0.429,0.816,1.245,0.515
4260,2017,9,23,·Ôµ¥,7.0,7,0,0,2.6,5.3,0.33299999999999996,0.33299999999999996,0.368,0.455,0.823,0.365
4261,2017,9,23,ÇÑÈ­,8.0,8,0,0,14.3,20.4,0.414,0.308,0.413,0.385,0.7979999999999999,0.359
4262,2017,9,23,NC,9.0,9,2,1,7.0,16.3,0.355,0.325,0.37200000000000005,0.525,0.897,0.39299999999999996
4263,2017,9,23,»ï¼º,7.0,7,2,0,8.7,19.6,0.33299999999999996,0.3,0.35600000000000004,0.525,0.8809999999999999,0.379
4264,2017,9,23,Hero,2.0,2,2,0,0.0,14.3,0.25,0.257,0.257,0.457,0.7140000000000001,0.306
4265,2017,9,23,KT,3.0,3,1,0,0.0,21.9,0.25,0.21899999999999997,0.21899999999999997,0.313,0.532,0.233
4266,2017,9,24,µÎ»ê,6.0,6,0,3,10.5,10.5,0.36700000000000005,0.33299999999999996,0.395,0.33299999999999996,0.728,0.342
4267,2017,9,24,ÇÑÈ­,5.0,5,1,0,2.6,7.9,0.33299999999999996,0.324,0.342,0.486,0.828,0.354
4268,2017,9,24,NC,4.0,4,1,0,9.4,25.0,0.25,0.207,0.281,0.345,0.626,0.284
4269,2017,9,24,KT,4.0,4,1,0,10.0,17.5,0.35700000000000004,0.306,0.375,0.444,0.8190000000000001,0.368
4270,2017,9,24,KIA,0.0,0,0,0,5.7,25.7,0.304,0.21899999999999997,0.265,0.21899999999999997,0.484,0.23199999999999998
4271,2017,9,24,LG,3.0,3,1,0,8.8,23.5,0.19,0.16699999999999998,0.242,0.267,0.509,0.221
4272,2017,9,26,·Ôµ¥,11.0,11,2,1,15.9,15.9,0.462,0.4,0.512,0.629,1.141,0.5
4273,2017,9,26,KIA,6.0,6,2,0,13.2,13.2,0.33299999999999996,0.33299999999999996,0.43200000000000005,0.5670000000000001,0.9990000000000001,0.433
4274,2017,9,26,ÇÑÈ­,8.0,8,2,0,9.5,26.2,0.33299999999999996,0.278,0.35700000000000004,0.528,0.885,0.381
4275,2017,9,26,LG,0.0,0,0,0,0.0,19.4,0.2,0.161,0.161,0.161,0.322,0.14800000000000002
4276,2017,9,27,NC,11.0,11,4,1,12.0,12.0,0.364,0.37200000000000005,0.449,0.674,1.123,0.48100000000000004
4277,2017,9,27,KT,3.0,3,0,0,6.7,30.0,0.278,0.185,0.267,0.222,0.489,0.239
4278,2017,9,27,µÎ»ê,2.0,2,0,0,7.7,18.0,0.321,0.257,0.33299999999999996,0.28600000000000003,0.619,0.297
4279,2017,9,27,»ï¼º,1.0,1,1,1,8.6,22.9,0.174,0.156,0.22899999999999998,0.281,0.51,0.233
4280,2017,9,28,LG,15.0,15,3,0,15.4,15.4,0.455,0.429,0.5,0.7140000000000001,1.214,0.509
4281,2017,9,28,KIA,7.0,7,0,0,10.3,15.4,0.259,0.212,0.297,0.273,0.57,0.271
4282,2017,9,28,KT,6.0,6,2,0,2.8,25.0,0.41700000000000004,0.353,0.361,0.618,0.9790000000000001,0.413
4283,2017,9,28,ÇÑÈ­,4.0,4,0,1,5.1,7.7,0.242,0.22899999999999998,0.263,0.314,0.5770000000000001,0.259
4284,2017,9,29,KIA,7.0,7,0,0,4.6,6.8,0.42100000000000004,0.4,0.419,0.45,0.8690000000000001,0.392
4285,2017,9,29,·Ôµ¥,7.0,7,0,0,2.4,19.5,0.484,0.385,0.415,0.385,0.8,0.373
4286,2017,9,29,µÎ»ê,5.0,5,0,0,12.2,29.3,0.522,0.34299999999999997,0.425,0.429,0.8540000000000001,0.384
4287,2017,9,29,NC,8.0,8,2,1,11.9,21.4,0.385,0.324,0.405,0.541,0.946,0.415
4288,2017,9,29,Hero,4.0,4,1,0,4.8,14.3,0.364,0.325,0.35700000000000004,0.425,0.782,0.35200000000000004
4289,2017,9,29,ÇÑÈ­,2.0,2,2,0,2.8,27.8,0.273,0.235,0.278,0.47100000000000003,0.7490000000000001,0.325
4290,2017,9,29,SK,2.0,2,2,0,6.1,27.3,0.222,0.207,0.281,0.414,0.695,0.307
4291,2017,9,29,LG,3.0,3,0,0,8.3,8.3,0.172,0.161,0.25,0.19399999999999998,0.444,0.21899999999999997
4292,2017,9,30,NC,11.0,11,1,0,2.3,13.6,0.424,0.375,0.43200000000000005,0.45,0.882,0.406
4293,2017,9,30,LG,4.0,4,1,0,10.5,15.8,0.29600000000000004,0.273,0.342,0.39399999999999996,0.736,0.33
4294,2017,9,30,SK,4.0,4,1,0,0.0,22.9,0.20800000000000002,0.182,0.20600000000000002,0.303,0.509,0.226
4295,2017,9,30,Hero,4.0,4,1,0,2.9,20.0,0.308,0.265,0.28600000000000003,0.41200000000000003,0.698,0.307
4296,2017,9,30,ÇÑÈ­,1.0,1,0,0,10.8,24.3,0.348,0.25,0.35100000000000003,0.281,0.632,0.307
4297,2017,9,30,»ï¼º,3.0,3,0,0,0.0,17.6,0.2,0.16699999999999998,0.188,0.16699999999999998,0.355,0.168
4298,2017,10,1,KT,20.0,20,3,1,3.8,15.4,0.595,0.521,0.5579999999999999,0.813,1.371,0.593
4299,2017,10,1,µÎ»ê,6.0,6,2,0,11.6,14.0,0.29600000000000004,0.28600000000000003,0.405,0.457,0.862,0.391
4300,2017,10,1,»ï¼º,10.0,10,0,0,14.3,16.7,0.345,0.28600000000000003,0.381,0.4,0.7809999999999999,0.355
4301,2017,10,1,LG,3.0,3,0,0,0.0,21.0,0.345,0.278,0.289,0.306,0.595,0.271
4302,2017,10,1,ÇÑÈ­,4.0,4,2,0,7.7,10.3,0.233,0.257,0.308,0.429,0.737,0.321
4303,2017,10,1,KIA,2.0,2,0,0,11.4,17.1,0.24,0.19399999999999998,0.28600000000000003,0.29,0.5760000000000001,0.273
4304,2017,10,2,KIA,5.0,5,2,0,2.6,21.0,0.24,0.22899999999999998,0.27,0.457,0.727,0.314
4305,2017,10,2,KT,3.0,3,0,0,4.9,19.5,0.29,0.231,0.268,0.256,0.524,0.24600000000000002
4306,2017,10,3,KIA,10.0,10,2,2,15.2,10.9,0.355,0.35100000000000003,0.444,0.595,1.0390000000000001,0.447
4307,2017,10,3,»ï¼º,10.0,10,2,0,9.8,12.2,0.33299999999999996,0.324,0.39,0.622,1.012,0.435
4308,2017,10,3,SK,3.0,3,0,1,7.9,21.0,0.29600000000000004,0.22899999999999998,0.289,0.257,0.546,0.26
4309,2017,10,3,·Ôµ¥,4.0,4,0,0,6.2,12.5,0.25,0.214,0.267,0.321,0.588,0.267
4310,2017,10,3,Hero,9.0,9,3,0,8.9,26.7,0.462,0.366,0.42200000000000004,0.659,1.081,0.46299999999999997
4311,2017,10,3,KT,2.0,2,1,0,2.6,23.1,0.39299999999999996,0.324,0.33299999999999996,0.43200000000000005,0.765,0.337
4312,2017,10,3,µÎ»ê,2.0,2,1,0,8.3,13.9,0.2,0.19399999999999998,0.28600000000000003,0.29,0.5760000000000001,0.271
4313,2017,10,3,LG,2.0,2,1,0,8.3,25.0,0.217,0.182,0.25,0.424,0.674,0.293
4314,2017,10,3,NC,8.0,8,1,1,7.4,14.8,0.385,0.33299999999999996,0.40700000000000003,0.41700000000000004,0.8240000000000001,0.38
4315,2017,10,3,ÇÑÈ­,8.0,8,2,0,5.4,10.9,0.295,0.28800000000000003,0.327,0.442,0.769,0.33299999999999996
4316,2018,3,24,»ï¼º,6.0,6,0,0,9.3,20.9,0.46399999999999997,0.35100000000000003,0.429,0.45899999999999996,0.888,0.405
4317,2018,3,24,Hero,6.0,6,1,2,9.8,24.4,0.423,0.324,0.39,0.486,0.8759999999999999,0.39
4318,2018,3,24,NC,4.0,4,1,1,11.4,25.7,0.381,0.3,0.371,0.467,0.838,0.369
4319,2018,3,24,KT,5.0,5,3,0,2.6,23.7,0.32,0.297,0.316,0.568,0.884,0.376
4320,2018,3,24,SK,6.0,6,1,2,17.5,25.0,0.318,0.25,0.375,0.375,0.75,0.345
4321,2018,3,24,ÇÑÈ­,3.0,3,0,1,2.6,23.7,0.46399999999999997,0.35100000000000003,0.368,0.405,0.773,0.354
4322,2018,3,24,KIA,4.0,4,0,0,4.6,18.6,0.414,0.33299999999999996,0.39,0.389,0.779,0.359
4323,2018,3,24,LG,2.0,2,1,1,3.1,28.1,0.28600000000000003,0.233,0.25,0.33299999999999996,0.583,0.256
4324,2018,3,24,·Ôµ¥,5.0,5,0,2,15.4,30.8,0.33299999999999996,0.212,0.33299999999999996,0.273,0.606,0.294
4325,2018,3,24,µÎ»ê,3.0,3,1,0,0.0,12.5,0.185,0.188,0.188,0.344,0.532,0.226
4326,2018,3,25,KIA,14.0,14,4,1,6.8,18.2,0.429,0.41,0.455,0.769,1.224,0.511
4327,2018,3,25,ÇÑÈ­,4.0,4,1,2,2.6,23.1,0.385,0.306,0.359,0.47200000000000003,0.831,0.371
4328,2018,3,25,SK,5.0,5,3,1,13.9,25.0,0.316,0.29,0.389,0.645,1.034,0.436
4329,2018,3,25,µÎ»ê,5.0,5,1,0,8.8,11.8,0.292,0.28600000000000003,0.364,0.39299999999999996,0.757,0.344
4330,2018,3,25,NC,7.0,7,0,2,12.2,12.2,0.29600000000000004,0.267,0.415,0.3,0.715,0.35200000000000004
4331,2018,3,25,KT,1.0,1,1,0,0.0,24.2,0.25,0.212,0.212,0.33299999999999996,0.545,0.237
4332,2018,3,25,»ï¼º,4.0,4,1,0,3.0,12.1,0.192,0.19399999999999998,0.21899999999999997,0.29,0.509,0.22699999999999998
4333,2018,3,25,Hero,1.0,1,1,0,3.0,33.3,0.21100000000000002,0.161,0.212,0.29,0.502,0.22699999999999998
4334,2018,3,25,·Ôµ¥,0.0,0,0,0,3.0,27.3,0.217,0.156,0.182,0.188,0.37,0.172
4335,2018,3,25,LG,1.0,1,1,0,11.4,20.0,0.091,0.1,0.22899999999999998,0.2,0.429,0.213
4336,2018,3,27,KIA,17.0,17,6,1,19.6,21.7,0.4,0.389,0.522,0.972,1.494,0.596
4337,2018,3,27,Hero,5.0,5,0,0,6.7,11.1,0.41200000000000003,0.359,0.419,0.436,0.855,0.384
4338,2018,3,27,SK,8.0,8,3,4,7.0,20.9,0.40700000000000003,0.359,0.419,0.6409999999999999,1.06,0.45799999999999996
4339,2018,3,27,NC,9.0,9,2,0,7.9,21.0,0.304,0.281,0.368,0.5,0.868,0.38
4340,2018,3,27,µÎ»ê,5.0,5,0,1,15.8,29.0,0.368,0.24100000000000002,0.395,0.345,0.74,0.35200000000000004
4341,2018,3,27,ÇÑÈ­,6.0,6,2,0,12.2,14.6,0.308,0.294,0.415,0.47100000000000003,0.8859999999999999,0.401
4342,2018,3,27,LG,4.0,4,0,0,9.3,23.3,0.35700000000000004,0.263,0.33299999999999996,0.342,0.675,0.313
4343,2018,3,27,KT,5.0,5,2,1,5.6,16.7,0.231,0.235,0.278,0.441,0.7190000000000001,0.312
4344,2018,3,27,»ï¼º,0.0,0,0,0,5.9,14.7,0.222,0.188,0.235,0.21899999999999997,0.45399999999999996,0.215
4345,2018,3,27,·Ôµ¥,0.0,0,0,0,6.4,35.5,0.16699999999999998,0.10300000000000001,0.161,0.10300000000000001,0.264,0.136
4346,2018,3,28,KT,8.0,8,2,2,8.9,22.2,0.44799999999999995,0.366,0.42200000000000004,0.61,1.032,0.44799999999999995
4347,2018,3,28,»ï¼º,6.0,6,1,2,4.9,17.1,0.419,0.359,0.39,0.436,0.826,0.374
4348,2018,3,28,LG,9.0,9,2,0,7.0,11.6,0.344,0.33299999999999996,0.381,0.564,0.945,0.41
4349,2018,3,28,ÇÑÈ­,6.0,6,1,3,9.8,12.2,0.29,0.27,0.341,0.37799999999999995,0.7190000000000001,0.32899999999999996
4350,2018,3,28,µÎ»ê,6.0,6,1,2,12.8,15.4,0.16699999999999998,0.161,0.316,0.32299999999999995,0.639,0.305
4351,2018,3,28,·Ôµ¥,5.0,5,0,0,9.5,21.4,0.37,0.278,0.366,0.444,0.81,0.36700000000000005
4352,2018,3,28,SK,5.0,5,1,1,2.8,16.7,0.28600000000000003,0.257,0.278,0.4,0.6779999999999999,0.298
4353,2018,3,28,NC,2.0,2,0,0,8.8,11.8,0.192,0.16699999999999998,0.265,0.233,0.498,0.242
4354,2018,3,28,KIA,0.0,0,0,0,5.7,14.3,0.185,0.156,0.22899999999999998,0.25,0.479,0.225
4355,2018,3,28,Hero,3.0,3,2,0,16.2,21.6,0.1,0.133,0.297,0.36700000000000005,0.664,0.303
4356,2018,3,29,KIA,7.0,7,2,0,10.3,18.0,0.45799999999999996,0.39399999999999996,0.474,0.606,1.08,0.475
4357,2018,3,29,Hero,9.0,9,3,0,15.0,15.0,0.36,0.353,0.45,0.618,1.068,0.462
4358,2018,3,29,KT,7.0,7,4,1,5.1,28.2,0.364,0.324,0.359,0.6759999999999999,1.035,0.435
4359,2018,3,29,NC,4.0,4,1,1,2.7,18.9,0.36,0.313,0.37799999999999995,0.406,0.784,0.359
4360,2018,3,29,µÎ»ê,4.0,4,0,1,5.9,23.5,0.375,0.281,0.324,0.344,0.6679999999999999,0.306
4361,2018,3,29,LG,4.0,4,0,0,14.3,14.3,0.36700000000000005,0.314,0.405,0.371,0.7759999999999999,0.361
4362,2018,3,29,SK,1.0,1,0,0,2.9,14.7,0.25,0.212,0.235,0.303,0.5379999999999999,0.24100000000000002
4363,2018,3,29,ÇÑÈ­,1.0,1,0,0,5.7,11.4,0.207,0.182,0.22899999999999998,0.242,0.47100000000000003,0.21899999999999997
4364,2018,3,29,·Ôµ¥,1.0,1,1,0,11.1,22.2,0.13,0.125,0.222,0.21899999999999997,0.441,0.21100000000000002
4365,2018,3,29,»ï¼º,0.0,0,0,1,17.6,26.5,0.158,0.107,0.265,0.107,0.37200000000000005,0.209
4366,2018,3,30,Hero,10.0,10,2,2,9.7,24.2,0.486,0.373,0.45,0.51,0.96,0.425
4367,2018,3,30,µÎ»ê,6.0,6,1,3,11.6,16.3,0.345,0.306,0.381,0.528,0.909,0.395
4368,2018,3,30,KIA,4.0,4,0,4,7.9,26.3,0.4,0.28600000000000003,0.342,0.4,0.742,0.336
4369,2018,3,30,NC,7.0,7,1,0,5.1,10.3,0.281,0.27,0.308,0.405,0.713,0.317
4370,2018,3,30,SK,8.0,8,2,0,15.4,38.5,0.25,0.182,0.308,0.364,0.672,0.306
4371,2018,3,30,LG,3.0,3,0,1,7.5,15.0,0.33299999999999996,0.278,0.35,0.361,0.711,0.33
4372,2018,3,30,»ï¼º,8.0,8,3,1,7.0,21.0,0.306,0.275,0.33899999999999997,0.51,0.8490000000000001,0.365
4373,2018,3,30,ÇÑÈ­,4.0,4,1,0,5.6,25.0,0.33299999999999996,0.265,0.306,0.382,0.688,0.308
4374,2018,3,30,KT,2.0,2,1,0,2.9,17.6,0.231,0.212,0.235,0.33299999999999996,0.568,0.251
4375,2018,3,30,·Ôµ¥,5.0,5,2,0,5.9,32.4,0.21100000000000002,0.188,0.235,0.406,0.6409999999999999,0.276
4376,2018,3,31,KT,20.0,20,3,1,12.7,10.9,0.5,0.46799999999999997,0.537,0.745,1.2819999999999998,0.552
4377,2018,3,31,NC,10.0,10,1,0,11.1,8.9,0.382,0.359,0.444,0.5379999999999999,0.982,0.433
4378,2018,3,31,SK,12.0,12,3,0,11.1,15.6,0.35700000000000004,0.342,0.444,0.632,1.0759999999999998,0.45899999999999996
4379,2018,3,31,Hero,4.0,4,1,0,9.8,24.4,0.364,0.273,0.385,0.515,0.9,0.397
4380,2018,3,31,LG,6.0,6,2,0,2.9,14.3,0.259,0.273,0.28600000000000003,0.545,0.831,0.34600000000000003
4381,2018,3,31,µÎ»ê,8.0,8,1,0,4.8,21.4,0.414,0.342,0.381,0.5529999999999999,0.934,0.408
4382,2018,3,31,·Ôµ¥,5.0,5,0,0,13.2,10.5,0.321,0.3,0.37799999999999995,0.36700000000000005,0.745,0.34
4383,2018,3,31,ÇÑÈ­,1.0,1,1,0,8.1,27.0,0.318,0.242,0.324,0.424,0.748,0.337
4384,2018,3,31,»ï¼º,2.0,2,0,0,5.7,22.9,0.28,0.21899999999999997,0.257,0.21899999999999997,0.47600000000000003,0.225
4385,2018,3,31,KIA,4.0,4,0,0,8.6,11.4,0.214,0.19399999999999998,0.257,0.32299999999999995,0.58,0.262
4386,2018,4,1,»ï¼º,6.0,6,1,2,7.0,20.9,0.48100000000000004,0.389,0.452,0.556,1.008,0.445
