,¿¬µµ,¿ù,ÀÏ,ÆÀ¸í,°æ±â,QS,¿ÏÅõ,¿ÏºÀ,»ïÁø/9,º¼³Ý/9,È¨·±/9,»ï/º¼,ÇÇ¾ÈÅ¸À²,ÇÇÃâ·çÀ²,ÇÇÀåÅ¸À²,ÇÇOPS,WHIP,BABIP,LOB%,ERA,RA9-WAR,FIP,kFIP,WAR
4214,2017,9,15,µÎ»ê,1,0,0,0,8.0,2.0,1.0,4.00,0.314,0.35100000000000003,0.514,0.866,1.44,0.385,69.0,5.0,0.08,4.0,3.8,0.14
4215,2017,9,15,NC,1,0,0,0,9.0,3.0,1.0,3.00,0.366,0.435,0.512,0.9470000000000001,2.0,0.452,48.4,11.0,-0.23,4.78,4.64,0.08
4216,2017,9,16,ÇÑÈ­,1,1,0,0,6.0,2.0,0.0,3.00,0.258,0.314,0.32299999999999995,0.637,1.11,0.308,90.9,1.0,0.7,3.34,3.41,0.35
4217,2017,9,16,·Ôµ¥,1,1,0,0,10.0,1.0,1.0,10.00,0.147,0.171,0.235,0.40700000000000003,0.67,0.174,108.7,1.0,0.58,3.23,2.75,0.36
4218,2017,9,16,KIA,1,1,0,0,6.0,2.0,0.0,3.00,0.273,0.306,0.303,0.609,1.22,0.321,72.7,2.0,0.48,3.0,3.01,0.26
4219,2017,9,16,µÎ»ê,1,0,0,0,5.0,1.0,1.0,5.00,0.28600000000000003,0.289,0.4,0.6890000000000001,1.22,0.29,62.5,4.0,0.3,4.34,4.41,0.16
4220,2017,9,16,NC,1,0,0,0,11.7,5.4,1.8,2.17,0.311,0.392,0.5329999999999999,0.925,2.0,0.4,34.9,9.0,-0.03,5.47,5.04,0.34
4221,2017,9,16,LG,1,1,0,0,8.0,3.0,0.0,2.67,0.226,0.28600000000000003,0.29,0.5760000000000001,1.11,0.292,70.0,3.0,0.5,2.89,2.73,0.38
4222,2017,9,16,SK,1,1,0,0,2.25,3.38,1.12,0.67,0.344,0.405,0.5,0.905,1.75,0.33299999999999996,66.2,5.62,0.02,5.92,6.43,-0.02
4223,2017,9,16,»ï¼º,1,0,0,0,8.0,4.0,4.0,2.00,0.395,0.447,0.721,1.168,2.33,0.419,77.9,9.0,-0.18,9.0,8.92,-0.16
4224,2017,9,16,Hero,1,0,0,0,8.68,4.82,3.86,1.80,0.48,0.544,0.78,1.324,3.11,0.541,63.0,14.46,-0.72,8.92,8.82,-0.23
4225,2017,9,16,KT,1,0,0,0,1.12,7.88,3.38,0.14,0.47600000000000003,0.569,0.762,1.331,3.38,0.447,48.4,19.12,-0.6,11.67,12.68,-0.21
4226,2017,9,17,LG,1,1,0,0,7.0,2.0,0.0,3.50,0.161,0.212,0.19399999999999998,0.406,0.78,0.20800000000000002,85.7,1.0,0.72,2.78,2.68,0.36
4227,2017,9,17,KIA,1,1,0,0,6.0,0.0,0.0,-,0.353,0.34299999999999997,0.47100000000000003,0.813,1.33,0.414,75.0,3.0,0.4,2.34,2.24,0.36
4228,2017,9,17,·Ôµ¥,1,0,0,0,13.0,4.0,0.0,3.25,0.316,0.381,0.368,0.7490000000000001,1.78,0.48,68.8,5.0,0.19,2.12,1.46,0.45
4229,2017,9,17,µÎ»ê,1,0,0,0,8.0,3.0,3.0,2.67,0.31,0.348,0.619,0.9670000000000001,1.78,0.312,67.8,5.0,-0.11,7.23,7.08,-0.1
4230,2017,9,17,Hero,1,1,0,0,7.0,2.0,3.0,3.50,0.222,0.282,0.47200000000000003,0.754,1.11,0.192,73.5,6.0,0.16,7.45,7.43,0.03
4231,2017,9,17,KT,1,1,0,0,4.5,2.25,1.12,2.00,0.33299999999999996,0.375,0.467,0.8420000000000001,1.5,0.36,75.5,4.5,0.14,5.05,5.24,0.07
4232,2017,9,17,ÇÑÈ­,1,0,0,0,4.5,4.5,1.12,1.00,0.375,0.475,0.469,0.9440000000000001,2.0,0.39299999999999996,62.5,9.0,-0.05,6.92,7.44,-0.08
4233,2017,9,17,SK,1,0,0,0,3.38,4.5,2.25,0.75,0.29,0.42100000000000004,0.5479999999999999,0.9690000000000001,1.62,0.26899999999999996,53.0,9.0,-0.06,8.42,9.01,-0.19
4234,2017,9,17,NC,1,0,0,0,13.0,1.0,5.0,13.00,0.409,0.447,0.795,1.242,2.11,0.5,50.0,14.0,-0.37,9.0,8.35,-0.17
4235,2017,9,17,»ï¼º,1,0,0,0,12.0,6.0,6.0,2.00,0.435,0.527,0.826,1.3530000000000002,2.89,0.5,38.8,21.0,-0.86,12.67,12.45,-0.37
4236,2017,9,19,µÎ»ê,1,1,0,0,6.0,3.0,1.0,2.00,0.22899999999999998,0.289,0.34299999999999997,0.632,1.22,0.25,83.3,3.0,0.41,4.78,4.85,0.07
4237,2017,9,19,SK,1,0,0,0,5.0,1.0,1.0,5.00,0.188,0.257,0.312,0.57,0.78,0.192,65.8,4.0,0.23,5.0,5.2,0.07
4238,2017,9,19,KT,1,0,0,0,8.0,5.0,2.0,1.60,0.212,0.33299999999999996,0.39399999999999996,0.727,1.33,0.217,58.8,7.0,-0.21,6.78,6.8,-0.19
4239,2017,9,19,KIA,1,0,0,0,9.0,2.0,0.0,4.50,0.342,0.375,0.395,0.77,1.67,0.44799999999999995,53.3,5.0,0.02,2.34,2.02,0.29
4240,2017,9,19,·Ôµ¥,1,0,0,0,11.0,1.0,3.0,11.00,0.308,0.341,0.615,0.9570000000000001,1.44,0.36,61.2,8.0,-0.13,5.89,5.33,0.01
4241,2017,9,19,LG,1,1,0,0,5.0,3.0,1.0,1.67,0.413,0.44,0.63,1.07,2.44,0.439,34.0,14.0,-0.59,4.67,4.79,0.06
4242,2017,9,20,ÇÑÈ­,1,1,0,0,7.0,2.0,1.0,3.50,0.156,0.20600000000000002,0.281,0.48700000000000004,0.78,0.16699999999999998,107.1,1.0,0.62,4.23,4.13,0.16
4243,2017,9,20,µÎ»ê,1,1,0,0,6.0,0.0,1.0,-,0.265,0.265,0.353,0.618,1.0,0.29600000000000004,92.1,2.0,0.53,3.78,3.69,0.25
4244,2017,9,20,SK,1,1,0,0,2.0,3.0,1.0,0.67,0.258,0.34299999999999997,0.355,0.698,1.22,0.25,84.9,3.0,0.45,6.0,6.57,-0.06
4245,2017,9,20,LG,1,1,0,0,8.0,2.0,1.0,4.00,0.235,0.297,0.353,0.65,1.11,0.28,93.8,2.0,0.4,4.34,4.19,0.09
4246,2017,9,20,NC,1,1,0,0,9.0,2.0,1.0,4.50,0.20600000000000002,0.25,0.294,0.544,1.0,0.25,78.9,3.0,0.36,3.78,3.47,0.22
4247,2017,9,20,KIA,1,0,0,0,8.0,0.0,2.0,-,0.306,0.306,0.47200000000000003,0.778,1.22,0.34600000000000003,85.4,4.0,0.26,4.78,4.48,0.17
4248,2017,9,21,Hero,1,0,0,0,7.0,0.0,2.0,-,0.182,0.182,0.455,0.636,0.67,0.16699999999999998,93.8,3.0,0.36,5.0,4.81,0.08
4249,2017,9,21,»ï¼º,1,1,0,0,10.0,4.0,2.0,2.50,0.235,0.316,0.47100000000000003,0.7859999999999999,1.33,0.273,87.0,4.0,0.3,5.67,5.36,0.11
4250,2017,9,21,KT,1,0,0,0,4.0,2.0,1.0,2.00,0.361,0.4,0.528,0.9279999999999999,1.67,0.375,75.3,4.0,0.12,5.23,5.52,0.04
4251,2017,9,21,LG,1,0,0,0,5.62,2.25,2.25,2.50,0.405,0.45,0.73,1.18,2.12,0.433,65.8,9.0,-0.17,6.8,6.94,-0.03
4252,2017,9,22,µÎ»ê,1,1,0,0,6.0,3.0,0.0,2.00,0.19399999999999998,0.265,0.258,0.523,1.0,0.24,100.0,0.0,0.72,3.34,3.4,0.31
4253,2017,9,22,·Ôµ¥,1,1,0,0,11.0,0.0,0.0,-,0.069,0.069,0.069,0.138,0.22,0.111,100.0,0.0,0.8,1.23,0.58,0.63
4254,2017,9,22,LG,1,1,0,0,5.0,4.0,0.0,1.25,0.297,0.366,0.43200000000000005,0.7979999999999999,1.67,0.344,73.3,3.0,0.42,3.56,3.73,0.23
4255,2017,9,22,ÇÑÈ­,1,1,0,0,4.0,0.0,0.0,-,0.314,0.314,0.4,0.7140000000000001,1.22,0.355,81.8,2.0,0.41,2.78,2.9,0.28
4256,2017,9,22,KIA,1,0,0,0,6.0,4.0,2.0,1.50,0.308,0.37200000000000005,0.513,0.885,1.78,0.32299999999999995,75.8,6.0,0.02,6.56,6.68,-0.06
4257,2017,9,22,»ï¼º,1,0,0,0,8.0,4.0,2.0,2.00,0.35,0.409,0.55,0.9590000000000001,2.0,0.4,65.8,8.0,0.03,6.12,6.02,-0.03
4258,2017,9,23,·Ôµ¥,1,1,0,0,5.0,0.0,2.0,-,0.257,0.257,0.457,0.7140000000000001,1.0,0.25,112.9,2.0,0.42,5.45,5.47,-0.01
4259,2017,9,23,KIA,1,1,0,0,7.0,0.0,1.0,-,0.21899999999999997,0.21899999999999997,0.312,0.531,0.78,0.25,71.4,3.0,0.31,3.56,3.36,0.19
4260,2017,9,23,ÇÑÈ­,1,0,0,0,8.1,3.6,1.8,2.25,0.3,0.35600000000000004,0.525,0.8809999999999999,1.6,0.33299999999999996,68.2,6.3,0.19,5.67,5.54,0.09
4261,2017,9,23,LG,1,0,0,0,7.0,3.0,2.0,2.33,0.325,0.37200000000000005,0.525,0.897,1.78,0.355,53.0,9.0,-0.13,6.0,5.97,0.04
4262,2017,9,23,»ï¼º,1,0,0,0,9.31,6.52,0.0,1.43,0.308,0.413,0.385,0.7979999999999999,1.97,0.414,57.9,4.66,-0.13,3.15,2.94,0.3
4263,2017,9,23,Hero,1,0,0,0,2.25,1.12,0.0,2.00,0.33299999999999996,0.368,0.455,0.823,1.5,0.33299999999999996,50.0,6.75,-0.1,4.3,4.81,0.03
4264,2017,9,23,KT,1,0,0,0,6.75,4.5,5.62,1.50,0.368,0.429,0.816,1.244,2.25,0.33299999999999996,90.9,9.0,-0.14,11.8,11.88,-0.32
4265,2017,9,23,NC,1,0,0,0,7.0,5.0,3.0,1.40,0.43200000000000005,0.522,0.73,1.251,2.33,0.46399999999999997,65.7,11.0,-0.56,9.12,9.38,-0.4
4266,2017,9,24,ÇÑÈ­,1,1,0,0,9.0,2.0,0.0,4.50,0.21899999999999997,0.265,0.21899999999999997,0.483,1.0,0.304,100.0,0.0,0.76,2.34,2.02,0.4
4267,2017,9,24,NC,1,1,0,0,8.0,3.0,1.0,2.67,0.16699999999999998,0.242,0.267,0.509,0.89,0.19,75.8,3.0,0.38,4.0,3.8,0.23
4268,2017,9,24,µÎ»ê,1,0,0,0,7.0,4.0,1.0,1.75,0.306,0.375,0.444,0.8190000000000001,1.67,0.35700000000000004,80.9,3.0,0.27,4.89,4.9,0.06
4269,2017,9,24,LG,1,1,0,0,9.0,3.38,1.12,2.67,0.207,0.281,0.345,0.626,1.12,0.25,65.8,4.5,0.21,4.42,4.18,0.21
4270,2017,9,24,KIA,1,1,0,0,3.0,1.0,1.0,3.00,0.324,0.342,0.486,0.8290000000000001,1.44,0.33299999999999996,69.0,5.0,0.52,4.45,4.68,0.28
4271,2017,9,24,KT,1,0,0,0,4.5,4.5,0.0,1.00,0.33299999999999996,0.395,0.33299999999999996,0.728,1.88,0.36700000000000005,60.0,5.62,-0.0,4.17,4.47,0.1
4272,2017,9,26,KIA,1,1,0,0,6.0,0.0,0.0,-,0.161,0.161,0.161,0.32299999999999995,0.56,0.2,100.0,0.0,0.72,2.34,2.24,0.34
4273,2017,9,26,·Ôµ¥,1,0,0,0,11.0,4.0,2.0,2.75,0.278,0.35700000000000004,0.528,0.885,1.56,0.33299999999999996,57.4,8.0,-0.12,5.78,5.42,-0.06
4274,2017,9,26,LG,1,0,0,0,5.62,5.62,2.25,1.00,0.33299999999999996,0.43200000000000005,0.5670000000000001,0.9990000000000001,1.88,0.33299999999999996,75.8,6.75,-0.05,7.92,8.24,-0.15
4275,2017,9,26,ÇÑÈ­,1,0,0,0,7.88,7.88,2.25,1.00,0.4,0.512,0.629,1.14,2.62,0.462,57.3,11.25,-0.2,8.17,8.36,-0.08
4276,2017,9,27,NC,1,1,0,0,8.0,3.0,1.0,2.67,0.156,0.22899999999999998,0.281,0.51,0.89,0.174,106.1,1.0,0.51,4.34,4.18,0.12
4277,2017,9,27,KT,1,0,0,0,7.0,3.0,0.0,2.33,0.257,0.33299999999999996,0.28600000000000003,0.619,1.33,0.321,84.6,2.0,0.49,3.45,3.46,0.24
4278,2017,9,27,µÎ»ê,1,1,0,0,10.12,2.25,0.0,4.50,0.185,0.267,0.222,0.489,0.88,0.278,62.5,3.38,0.23,2.55,2.19,0.3
4279,2017,9,27,»ï¼º,1,0,0,0,6.0,6.0,4.0,1.00,0.37200000000000005,0.449,0.674,1.123,2.44,0.364,67.1,9.0,-0.2,10.12,10.36,-0.27
4280,2017,9,28,KIA,1,1,0,0,3.0,2.0,0.0,1.50,0.22899999999999998,0.263,0.314,0.5770000000000001,1.11,0.242,60.0,2.0,0.24,3.67,4.01,0.2
4281,2017,9,28,LG,1,0,0,0,9.0,1.0,2.0,9.00,0.353,0.361,0.618,0.9790000000000001,1.44,0.41700000000000004,68.6,6.0,-0.01,4.89,4.53,0.03
4282,2017,9,28,ÇÑÈ­,1,1,0,0,6.0,4.0,0.0,1.50,0.212,0.297,0.273,0.57,1.22,0.259,36.4,6.0,-0.14,3.67,3.78,0.19
4283,2017,9,28,KT,1,0,0,0,8.0,8.0,3.0,1.00,0.429,0.5,0.7140000000000001,1.214,2.89,0.455,50.5,15.0,-0.26,8.89,9.01,-0.19
4284,2017,9,29,·Ôµ¥,1,1,0,0,9.0,2.0,2.0,4.50,0.207,0.281,0.414,0.695,0.89,0.222,112.9,2.0,0.43,5.56,5.31,0.06
4285,2017,9,29,KIA,1,1,0,0,10.0,1.0,2.0,10.00,0.235,0.278,0.47100000000000003,0.748,1.0,0.273,111.1,2.0,0.4,5.0,4.6,0.07
4286,2017,9,29,µÎ»ê,1,1,0,0,3.0,3.0,0.0,1.00,0.161,0.25,0.19399999999999998,0.444,0.89,0.172,66.7,3.0,0.53,4.34,4.79,0.11
4287,2017,9,29,NC,1,0,0,0,6.0,2.0,1.0,3.00,0.325,0.35700000000000004,0.425,0.782,1.67,0.364,80.9,4.0,0.2,4.45,4.46,0.13
4288,2017,9,29,LG,1,0,0,0,12.0,5.0,0.0,2.40,0.34299999999999997,0.425,0.429,0.8540000000000001,1.89,0.522,70.6,5.0,0.1,2.34,1.79,0.3
4289,2017,9,29,SK,1,0,0,0,8.0,1.0,0.0,8.00,0.385,0.415,0.385,0.799,1.78,0.484,58.8,6.0,-0.05,2.56,2.36,0.18
4290,2017,9,29,ÇÑÈ­,1,0,0,0,3.0,2.0,0.0,1.50,0.4,0.419,0.45,0.8690000000000001,2.0,0.42100000000000004,61.1,7.0,-0.06,3.67,4.01,0.13
4291,2017,9,29,Hero,1,0,0,0,10.12,5.62,2.25,1.80,0.324,0.405,0.541,0.945,2.12,0.385,63.4,7.88,-0.26,6.55,6.31,-0.08
4292,2017,9,30,SK,1,0,0,0,9.0,4.0,0.0,2.25,0.25,0.35100000000000003,0.281,0.633,1.33,0.348,92.3,1.0,0.61,3.34,3.18,0.29
4293,2017,9,30,LG,1,1,0,0,6.0,0.0,0.0,-,0.16699999999999998,0.188,0.16699999999999998,0.354,0.56,0.2,50.0,2.0,0.39,2.67,2.64,0.36
4294,2017,9,30,NC,1,1,0,0,7.0,1.0,1.0,7.00,0.265,0.28600000000000003,0.41200000000000003,0.6970000000000001,1.11,0.308,69.8,4.0,0.38,3.89,3.74,0.26
4295,2017,9,30,ÇÑÈ­,1,1,0,0,8.0,0.0,1.0,-,0.182,0.20600000000000002,0.303,0.509,0.67,0.20800000000000002,53.6,3.0,0.19,3.67,3.42,0.22
4296,2017,9,30,»ï¼º,1,0,0,0,6.23,4.15,1.04,1.50,0.273,0.342,0.39399999999999996,0.736,1.5,0.29600000000000004,77.6,4.15,0.18,5.17,5.27,0.01
4297,2017,9,30,Hero,1,0,0,0,6.75,1.12,1.12,6.00,0.375,0.43200000000000005,0.45,0.882,2.0,0.424,45.5,10.12,-0.29,5.3,5.39,0.03
4298,2017,10,1,KT,1,1,0,0,6.0,4.0,0.0,1.50,0.19399999999999998,0.28600000000000003,0.29,0.5760000000000001,1.11,0.24,80.0,2.0,0.48,3.67,3.78,0.16
4299,2017,10,1,»ï¼º,1,1,0,0,8.0,0.0,0.0,-,0.278,0.289,0.306,0.595,1.11,0.345,72.7,3.0,0.29,2.23,1.97,0.3
4300,2017,10,1,µÎ»ê,1,0,0,0,4.0,3.0,2.0,1.33,0.257,0.308,0.429,0.736,1.33,0.233,87.0,4.0,0.22,6.67,6.96,-0.05
4301,2017,10,1,ÇÑÈ­,1,0,0,0,6.0,5.0,2.0,1.20,0.28600000000000003,0.405,0.457,0.862,1.67,0.29600000000000004,77.5,6.0,0.04,7.56,7.86,-0.14
4302,2017,10,1,LG,1,0,0,0,7.0,6.0,0.0,1.17,0.28600000000000003,0.381,0.4,0.7809999999999999,1.78,0.345,37.5,10.0,-0.29,4.12,4.22,0.15
4303,2017,10,1,KIA,1,0,0,0,9.0,2.25,3.38,4.00,0.521,0.5579999999999999,0.812,1.37,3.38,0.595,36.3,22.5,-0.64,8.05,7.9,-0.05
4304,2017,10,2,KIA,1,0,0,0,8.0,2.0,0.0,4.00,0.231,0.268,0.256,0.525,1.22,0.29,72.7,0.0,0.46,2.56,2.35,0.46
4305,2017,10,2,KT,1,0,0,0,8.0,1.0,2.0,8.00,0.22899999999999998,0.27,0.457,0.727,1.0,0.24,69.4,3.0,0.07,5.45,5.26,0.03
4306,2017,10,3,·Ôµ¥,1,1,0,0,9.0,3.0,1.0,3.00,0.182,0.25,0.424,0.674,1.0,0.217,92.1,2.0,0.52,4.12,3.85,0.2
4307,2017,10,3,SK,1,0,0,0,5.0,3.0,1.0,1.67,0.19399999999999998,0.28600000000000003,0.29,0.5760000000000001,1.0,0.2,93.0,2.0,0.5,5.34,5.57,0.03
4308,2017,10,3,KIA,1,1,0,0,9.0,1.0,1.0,9.00,0.324,0.33299999999999996,0.43200000000000005,0.7659999999999999,1.44,0.39299999999999996,94.8,2.0,0.42,3.45,3.08,0.25
4309,2017,10,3,»ï¼º,1,0,0,0,12.0,4.0,3.0,3.00,0.366,0.42200000000000004,0.659,1.081,2.11,0.462,67.6,8.0,-0.05,6.67,6.14,-0.04
4310,2017,10,3,µÎ»ê,1,1,0,0,8.0,3.0,0.0,2.67,0.22899999999999998,0.289,0.257,0.547,1.22,0.29600000000000004,72.7,2.0,0.47,2.89,2.73,0.39
4311,2017,10,3,LG,1,1,0,0,4.5,2.25,0.0,2.00,0.214,0.267,0.321,0.588,1.0,0.25,50.0,2.25,0.14,3.42,3.61,0.16
4312,2017,10,3,Hero,1,0,0,0,5.62,4.5,2.25,1.25,0.324,0.39,0.622,1.012,2.0,0.33299999999999996,45.5,6.75,-0.09,7.17,7.36,-0.09
4313,2017,10,3,KT,1,0,0,0,5.0,7.0,2.0,0.71,0.35100000000000003,0.444,0.595,1.0390000000000001,2.22,0.355,58.1,10.0,-0.09,7.78,8.17,-0.15
4314,2017,10,3,NC,1,0,0,0,4.5,2.25,1.5,2.00,0.28800000000000003,0.327,0.442,0.77,1.5,0.295,65.8,5.25,0.34,5.34,5.49,0.09
4315,2017,10,3,ÇÑÈ­,1,0,0,0,6.0,3.0,0.75,2.00,0.33299999999999996,0.40700000000000003,0.41700000000000004,0.8240000000000001,1.67,0.385,68.0,5.25,0.4,4.92,5.08,0.16
4316,2018,3,24,NC,1,1,0,0,9.0,1.0,1.0,9.00,0.233,0.25,0.33299999999999996,0.583,0.89,0.28600000000000003,90.9,2.0,0.49,3.45,3.08,0.29
4317,2018,3,24,Hero,1,1,0,0,9.0,1.0,0.0,9.00,0.35100000000000003,0.368,0.405,0.774,1.56,0.46399999999999997,78.6,2.0,0.33,2.0,1.63,0.37
4318,2018,3,24,»ï¼º,1,1,0,0,4.0,0.0,1.0,-,0.188,0.188,0.344,0.531,0.67,0.185,65.2,3.0,0.39,4.23,4.35,0.16
4319,2018,3,24,SK,1,0,0,0,12.0,6.0,0.0,2.00,0.212,0.33299999999999996,0.273,0.606,1.44,0.33299999999999996,61.5,4.0,0.24,3.0,2.57,0.38
4320,2018,3,24,KT,1,0,0,0,8.0,2.0,0.0,4.00,0.33299999999999996,0.39,0.389,0.779,1.56,0.414,75.0,4.0,0.38,3.23,3.14,0.32
4321,2018,3,24,LG,1,1,0,0,10.12,4.5,1.12,2.25,0.3,0.371,0.467,0.838,1.62,0.381,77.6,4.5,0.23,4.55,4.24,0.24
4322,2018,3,24,KIA,1,0,0,0,9.0,1.0,3.0,9.00,0.297,0.316,0.568,0.883,1.33,0.32,89.7,5.0,0.15,6.34,5.98,0.01
4323,2018,3,24,·Ôµ¥,1,0,0,0,11.25,7.88,1.12,1.43,0.25,0.375,0.375,0.75,1.88,0.318,66.2,5.62,0.03,5.42,5.17,-0.02
4324,2018,3,24,ÇÑÈ­,1,0,0,0,11.25,4.5,1.12,2.50,0.324,0.39,0.486,0.877,2.0,0.423,68.5,5.62,-0.04,4.3,3.87,0.11
4325,2018,3,24,µÎ»ê,1,0,0,0,9.0,4.0,0.0,2.25,0.35100000000000003,0.429,0.45899999999999996,0.888,1.89,0.46399999999999997,66.7,6.0,0.0,3.34,3.18,0.17
4326,2018,3,25,SK,1,0,0,0,9.0,1.0,0.0,9.00,0.156,0.182,0.188,0.369,0.67,0.217,100.0,0.0,0.65,2.0,1.63,0.38
4327,2018,3,25,KIA,1,1,0,0,8.0,0.0,1.0,-,0.212,0.212,0.33299999999999996,0.545,0.78,0.25,107.1,1.0,0.56,3.34,3.03,0.26
4328,2018,3,25,NC,1,0,0,0,7.0,4.0,1.0,1.75,0.1,0.22899999999999998,0.2,0.429,0.78,0.091,106.1,1.0,0.56,5.23,5.3,0.11
4329,2018,3,25,ÇÑÈ­,1,1,0,0,11.0,1.0,1.0,11.00,0.161,0.212,0.29,0.502,0.67,0.21100000000000002,107.1,1.0,0.59,3.34,2.81,0.29
4330,2018,3,25,µÎ»ê,1,0,0,0,4.0,1.0,1.0,4.00,0.19399999999999998,0.21899999999999997,0.29,0.509,0.78,0.192,53.6,4.0,0.34,4.56,4.74,0.13
4331,2018,3,25,LG,1,0,0,0,5.62,5.62,0.0,1.00,0.267,0.415,0.3,0.715,1.62,0.29600000000000004,58.8,2.25,-0.14,5.8,6.32,0.02
4332,2018,3,25,Hero,1,0,0,0,9.0,1.0,1.0,9.00,0.306,0.359,0.47200000000000003,0.831,1.33,0.385,79.4,4.0,0.18,4.12,3.87,0.17
4333,2018,3,25,·Ôµ¥,1,0,0,0,10.12,5.62,3.38,1.80,0.29,0.389,0.645,1.034,1.75,0.316,91.8,5.62,0.24,8.17,7.94,-0.02
4334,2018,3,25,»ï¼º,1,0,0,0,4.5,3.38,1.12,1.33,0.28600000000000003,0.364,0.39299999999999996,0.7559999999999999,1.38,0.292,66.0,5.62,0.09,5.8,6.12,-0.01
4335,2018,3,25,KT,1,0,0,0,9.0,3.38,4.5,2.67,0.41,0.455,0.769,1.224,2.38,0.429,41.7,15.75,-0.42,9.67,9.52,-0.14
4336,2018,3,27,KIA,1,1,0,0,5.0,2.0,0.0,2.50,0.188,0.235,0.21899999999999997,0.45399999999999996,0.89,0.222,100.0,0.0,0.68,3.23,3.34,0.22
4337,2018,3,27,µÎ»ê,1,1,0,0,11.0,2.0,0.0,5.50,0.10300000000000001,0.161,0.10300000000000001,0.265,0.56,0.16699999999999998,100.0,0.0,0.66,1.89,1.35,0.5
4338,2018,3,27,Hero,1,1,0,0,9.0,3.6,0.0,2.50,0.263,0.33299999999999996,0.342,0.675,1.4,0.35700000000000004,71.4,3.6,0.36,2.87,2.63,0.43
4339,2018,3,27,SK,1,1,0,0,6.0,2.0,2.0,3.00,0.235,0.278,0.441,0.7190000000000001,1.11,0.231,69.4,4.0,0.27,5.89,5.91,0.13
4340,2018,3,27,NC,1,0,0,0,6.0,5.0,2.0,1.20,0.294,0.415,0.47100000000000003,0.885,1.67,0.308,77.5,6.0,0.13,7.56,7.86,-0.06
4341,2018,3,27,LG,1,1,0,0,4.66,2.79,0.0,1.67,0.359,0.419,0.436,0.855,1.76,0.41200000000000003,72.2,3.72,0.1,3.57,3.77,0.23
4342,2018,3,27,·Ôµ¥,1,0,0,0,12.38,6.75,0.0,1.83,0.24100000000000002,0.395,0.345,0.74,1.62,0.368,66.7,5.62,0.1,3.92,3.62,0.2
4343,2018,3,27,ÇÑÈ­,1,0,0,0,9.0,3.38,2.25,2.67,0.281,0.368,0.5,0.868,1.5,0.304,44.6,6.75,-0.12,6.8,6.7,-0.04
4344,2018,3,27,KT,1,0,0,0,10.12,3.38,3.38,3.00,0.359,0.419,0.6409999999999999,1.06,2.12,0.40700000000000003,72.5,7.88,-0.16,7.8,7.51,-0.01
4345,2018,3,27,»ï¼º,1,0,0,0,11.25,10.12,6.75,1.11,0.389,0.522,0.972,1.494,2.88,0.4,44.9,19.12,-0.6,14.67,14.64,-0.34
4346,2018,3,28,»ï¼º,1,1,0,0,5.0,2.0,0.0,2.50,0.156,0.22899999999999998,0.25,0.479,0.78,0.185,100.0,0.0,0.67,3.56,3.74,0.17
4347,2018,3,28,ÇÑÈ­,1,1,0,0,4.0,3.0,0.0,1.33,0.16699999999999998,0.265,0.233,0.498,0.89,0.192,77.8,2.0,0.42,4.12,4.46,0.15
4348,2018,3,28,LG,1,0,0,0,8.0,6.0,2.0,1.33,0.133,0.297,0.36700000000000005,0.664,1.11,0.1,97.6,3.0,0.29,7.12,7.19,-0.11
4349,2018,3,28,KT,1,0,0,0,6.0,1.0,1.0,6.00,0.257,0.278,0.4,0.6779999999999999,1.11,0.28600000000000003,58.1,4.0,0.18,4.12,4.08,0.2
4350,2018,3,28,µÎ»ê,1,0,0,0,9.0,4.0,0.0,2.25,0.278,0.366,0.444,0.81,1.56,0.37,66.7,5.0,0.15,3.34,3.18,0.28
4351,2018,3,28,·Ôµ¥,1,0,0,0,6.75,5.62,1.12,1.20,0.161,0.316,0.32299999999999995,0.638,1.25,0.16699999999999998,56.6,3.38,-0.04,6.42,6.68,-0.05
4352,2018,3,28,KIA,1,0,0,0,7.0,2.0,1.0,3.50,0.359,0.39,0.436,0.826,1.78,0.419,68.5,6.0,0.06,4.23,4.13,0.12
4353,2018,3,28,NC,1,1,0,0,5.0,4.0,1.0,1.25,0.27,0.341,0.37799999999999995,0.72,1.56,0.29,63.5,6.0,0.04,5.34,5.56,0.03
4354,2018,3,28,SK,1,0,0,0,10.0,4.0,2.0,2.50,0.366,0.42200000000000004,0.61,1.032,2.11,0.44799999999999995,67.9,8.0,-0.09,5.67,5.36,0.05
4355,2018,3,28,Hero,1,0,0,0,5.0,3.0,2.0,1.67,0.33299999999999996,0.381,0.564,0.945,1.78,0.344,53.0,9.0,-0.12,6.45,6.63,-0.06
4356,2018,3,29,KIA,1,0,0,0,9.0,6.0,0.0,1.50,0.107,0.265,0.107,0.37200000000000005,1.0,0.158,100.0,0.0,0.61,3.67,3.56,0.13
4357,2018,3,29,NC,1,1,0,0,4.0,2.0,0.0,2.00,0.182,0.22899999999999998,0.242,0.47100000000000003,0.89,0.207,87.5,1.0,0.53,3.45,3.67,0.19
4358,2018,3,29,µÎ»ê,1,1,0,0,8.0,4.0,1.0,2.00,0.125,0.222,0.21899999999999997,0.441,0.89,0.13,106.1,1.0,0.55,4.67,4.57,0.08
4359,2018,3,29,KT,1,1,0,0,5.0,1.0,0.0,5.00,0.212,0.235,0.303,0.5379999999999999,0.89,0.25,87.5,1.0,0.59,2.89,2.96,0.25
