,¿¬µµ,¿ù,ÀÏ,ÆÀ¸í,°æ±â,Å¸¼®,Å¸¼ö,¾ÈÅ¸,´ÜÅ¸,2·çÅ¸,3·çÅ¸,È¨·±,µæÁ¡,Å¸Á¡,º¼³Ý,°íÀÇ4±¸,»ç±¸,»ïÁø,Èñ»ýÇÃ¶óÀÌ,Èñ»ýÅ¸,º´»ì,µµ·ç,µµ½Ç,Å¸À²
2299,2016,07,23,NC,1,45,34,11,9,2,0,0,5,4,6,1,3,5,0,2,2,1,0,0.324
2300,2016,07,23,LG,1,37,27,8,6,2,0,0,9,7,6,0,2,4,2,2,2,0,0,0.296
2301,2016,07,23,SK,1,38,36,11,9,1,0,1,2,2,1,0,1,7,0,0,1,0,0,0.306
2302,2016,07,23,µÎ»ê,1,38,30,8,5,1,0,2,7,7,6,0,1,5,1,1,2,1,0,0.267
2303,2016,07,23,»ï¼º,1,47,39,18,12,3,1,2,12,11,5,0,0,5,1,3,3,4,0,0.462
2304,2016,07,23,Hero,1,49,38,12,6,4,1,1,10,9,10,1,0,3,1,1,1,1,0,0.316
2305,2016,07,23,ÇÑÈ­,1,45,41,15,11,3,0,1,6,6,3,0,0,3,0,1,2,0,0,0.366
2306,2016,07,23,KT,1,33,29,4,3,0,0,1,2,2,4,0,0,10,0,0,2,0,0,0.138
2307,2016,07,23,KIA,1,31,29,3,3,0,0,0,0,0,2,0,0,6,0,0,1,0,0,0.103
2308,2016,07,24,·Ôµ¥,1,30,29,5,4,1,0,0,1,1,0,0,1,8,0,0,3,0,0,0.172
2309,2016,07,24,ÇÑÈ­,1,44,38,14,12,1,0,1,8,8,6,0,0,3,0,0,2,0,0,0.368
2310,2016,07,24,SK,1,32,30,10,6,0,0,4,4,4,1,0,0,3,0,1,1,0,0,0.333
2311,2016,07,24,µÎ»ê,1,41,37,11,9,1,0,1,3,3,3,0,0,2,0,1,0,1,0,0.297
2312,2016,07,24,NC,1,44,34,10,3,2,1,4,8,7,8,0,0,5,0,2,1,0,0,0.294
2313,2016,07,24,KT,1,32,29,7,6,1,0,0,2,2,1,0,0,3,0,1,1,0,0,0.241
2314,2016,07,24,KIA,1,41,38,10,8,2,0,0,2,2,2,0,0,16,0,1,0,0,0,0.263
2315,2016,07,24,LG,1,35,33,7,6,0,0,1,2,2,2,0,0,8,0,0,0,1,0,0.212
2316,2016,07,24,»ï¼º,1,37,33,6,6,0,0,0,1,1,4,0,0,10,0,0,0,0,0,0.182
2317,2016,07,24,Hero,1,33,30,5,3,1,0,1,3,2,3,0,0,4,0,0,0,2,0,0.167
2318,2016,07,26,·Ôµ¥,1,51,44,17,10,4,0,3,12,12,6,1,1,6,0,0,0,1,0,0.386
2319,2016,07,26,SK,1,43,39,12,5,5,0,2,9,9,3,0,1,7,0,0,0,0,0,0.308
2320,2016,07,26,NC,1,41,34,8,4,2,0,2,5,4,4,0,1,5,1,2,0,0,0,0.235
2321,2016,07,26,KIA,1,42,37,16,10,4,0,2,13,13,4,0,0,4,0,0,2,0,0,0.432
2322,2016,07,26,µÎ»ê,1,36,32,8,2,2,0,4,7,7,2,0,0,4,1,2,0,1,0,0.250
2323,2016,07,26,LG,1,48,40,15,10,3,1,1,10,10,7,0,0,6,1,1,1,2,0,0.375
2324,2016,07,26,»ï¼º,1,41,37,12,9,2,0,1,4,4,4,0,0,10,0,0,0,0,0,0.324
2325,2016,07,26,ÇÑÈ­,1,39,37,12,10,1,0,1,4,4,2,0,0,8,0,0,1,0,0,0.324
2326,2016,07,26,KT,1,35,33,8,8,0,0,0,0,0,2,0,0,4,0,0,1,0,0,0.242
2327,2016,07,26,Hero,1,35,29,5,4,1,0,0,1,1,6,0,0,4,0,0,3,0,0,0.172
2328,2016,07,27,Hero,1,44,40,17,15,0,0,2,9,9,3,0,1,4,0,0,1,2,0,0.425
2329,2016,07,27,»ï¼º,1,40,33,10,6,1,0,3,10,10,5,0,1,4,0,1,0,0,0,0.303
2330,2016,07,27,µÎ»ê,1,39,36,9,7,1,0,1,4,4,2,0,1,3,0,0,1,0,0,0.250
2331,2016,07,27,KIA,1,40,34,12,8,4,0,0,8,7,5,0,0,3,1,1,1,0,0,0.353
2332,2016,07,27,ÇÑÈ­,1,40,33,9,5,2,0,2,8,8,6,0,0,9,1,1,0,0,0,0.273
2333,2016,07,27,LG,1,36,31,8,7,0,0,1,7,4,4,0,0,10,1,1,1,0,0,0.258
2334,2016,07,27,NC,1,38,36,10,7,0,0,3,6,6,2,0,0,8,0,0,1,0,0,0.278
2335,2016,07,27,KT,1,36,34,8,7,0,0,1,3,3,2,0,0,3,0,0,2,0,0,0.235
2336,2016,07,27,SK,1,32,29,4,4,0,0,0,0,0,3,0,0,4,0,0,2,0,0,0.138
2337,2016,07,27,·Ôµ¥,1,32,29,3,2,0,1,0,1,1,3,0,0,11,0,0,2,0,0,0.103
2338,2016,07,28,·Ôµ¥,1,39,34,6,4,1,0,1,2,2,3,0,2,13,0,0,0,1,0,0.176
2339,2016,07,28,Hero,1,44,35,13,10,2,0,1,12,12,5,0,1,3,3,3,0,0,0,0.371
2340,2016,07,28,KIA,1,39,33,12,9,2,1,0,9,9,3,0,1,2,2,2,0,0,0,0.364
2341,2016,07,28,NC,1,45,34,11,8,2,0,1,9,9,8,0,1,7,2,2,2,5,0,0.324
2342,2016,07,28,ÇÑÈ­,1,43,34,11,6,2,0,3,12,11,7,0,1,9,1,1,1,2,0,0.324
2343,2016,07,28,SK,1,42,40,13,9,2,0,2,8,8,1,0,1,9,0,0,1,0,0,0.325
2344,2016,07,28,LG,1,40,34,12,8,3,1,0,5,3,5,0,0,5,0,1,1,2,0,0.353
2345,2016,07,28,»ï¼º,1,39,32,9,8,1,0,0,5,5,5,0,0,8,2,2,0,1,0,0.281
2346,2016,07,28,KT,1,34,32,9,7,1,0,1,3,3,2,0,0,3,0,0,4,1,0,0.281
2347,2016,07,28,µÎ»ê,1,36,31,6,4,2,0,0,1,0,5,0,0,10,0,0,2,0,0,0.194
2348,2016,07,29,NC,1,38,29,5,4,1,0,0,1,0,5,0,3,7,0,1,0,1,0,0.172
2349,2016,07,29,Hero,1,49,41,11,10,0,0,1,5,5,4,0,2,7,1,2,2,2,0,0.268
2350,2016,07,29,KIA,1,52,44,19,11,5,0,3,14,13,5,0,1,7,1,2,0,0,0,0.432
2351,2016,07,29,KT,1,50,38,16,14,1,0,1,12,12,8,0,1,6,1,3,0,2,0,0.421
2352,2016,07,29,ÇÑÈ­,1,50,42,11,5,3,1,2,9,9,7,0,1,5,0,0,1,0,0,0.262
2353,2016,07,29,SK,1,47,39,14,10,2,0,2,8,7,6,0,1,6,1,1,0,0,0,0.359
2354,2016,07,29,·Ôµ¥,1,43,37,13,11,1,0,1,11,10,4,0,1,5,0,1,2,4,0,0.351
2355,2016,07,29,»ï¼º,1,52,45,16,13,3,0,0,6,6,6,0,0,6,0,1,3,0,0,0.356
2356,2016,07,29,LG,1,35,32,8,7,1,0,0,2,2,2,0,0,7,0,1,1,0,0,0.250
2357,2016,07,29,µÎ»ê,1,52,45,15,14,1,0,0,8,7,5,0,0,9,2,2,0,1,0,0.333
2358,2016,07,30,ÇÑÈ­,1,45,33,13,7,4,2,0,10,9,6,0,1,8,2,5,2,0,0,0.394
2359,2016,07,30,KIA,1,36,31,5,4,0,0,1,2,2,4,0,1,9,0,0,0,1,0,0.161
2360,2016,07,30,·Ôµ¥,1,43,34,11,10,0,0,1,3,3,7,0,1,7,1,1,0,0,0,0.324
2361,2016,07,30,LG,1,46,39,14,10,3,0,1,13,11,6,0,0,7,0,1,1,1,0,0.359
2362,2016,07,30,KT,1,34,28,5,3,0,0,2,4,3,5,0,0,6,0,1,1,2,0,0.179
2363,2016,07,30,µÎ»ê,1,43,41,14,7,4,1,2,9,7,1,0,0,7,1,1,0,1,0,0.341
2364,2016,07,30,NC,1,40,39,13,10,2,0,1,5,4,1,0,0,4,0,0,1,1,0,0.333
2365,2016,07,30,SK,1,34,31,6,5,1,0,0,1,1,2,0,0,8,0,1,0,0,0,0.194
2366,2016,07,31,NC,1,43,33,8,5,1,0,2,10,9,7,1,3,9,0,0,2,0,0,0.242
2367,2016,07,31,µÎ»ê,1,45,38,15,11,4,0,0,10,9,6,0,1,4,0,0,0,1,0,0.395
2368,2016,07,31,LG,1,41,37,10,8,2,0,0,8,8,3,0,1,5,0,0,0,0,0,0.270
2369,2016,07,31,SK,1,36,35,8,4,2,0,2,5,5,0,0,1,6,0,0,1,2,0,0.229
2370,2016,07,31,KIA,1,43,35,11,8,3,0,0,6,6,7,0,0,6,0,1,0,2,0,0.314
2371,2016,07,31,KT,1,32,30,8,6,1,0,1,3,3,2,0,0,5,0,0,0,0,0,0.267
2372,2016,07,31,ÇÑÈ­,1,34,32,8,4,3,1,0,4,4,1,0,0,3,1,1,2,0,0,0.250
2373,2016,07,31,·Ôµ¥,1,32,28,4,3,1,0,0,2,2,4,0,0,6,0,0,0,0,0,0.143
2374,2016,08,02,µÎ»ê,1,41,36,13,10,2,1,0,12,9,3,0,1,5,1,1,1,0,0,0.361
2375,2016,08,02,KIA,1,45,37,13,10,2,0,1,10,10,6,2,0,11,2,2,0,2,0,0.351
2376,2016,08,02,ÇÑÈ­,1,45,42,16,15,1,0,0,9,8,2,0,0,4,0,1,0,2,0,0.381
2377,2016,08,02,LG,1,33,33,7,5,1,0,1,1,1,0,0,0,6,0,0,1,0,0,0.212
2378,2016,08,03,ÇÑÈ­,1,50,39,13,12,1,0,0,8,8,8,0,3,5,0,0,2,0,0,0.333
2379,2016,08,03,SK,1,40,37,13,8,4,0,1,8,7,1,0,1,6,0,1,0,0,0,0.351
2380,2016,08,03,Hero,1,44,38,14,10,3,0,1,5,4,4,1,1,6,1,1,2,1,0,0.368
2381,2016,08,03,µÎ»ê,1,43,32,8,5,1,0,2,5,5,8,0,1,11,2,2,0,4,0,0.250
2382,2016,08,03,KIA,1,33,31,6,6,0,0,0,1,0,1,0,1,7,0,0,2,0,0,0.194
2383,2016,08,03,LG,1,44,36,11,9,0,1,1,7,7,7,0,0,8,1,1,0,1,0,0.306
2384,2016,08,03,·Ôµ¥,1,42,34,9,7,1,0,1,6,5,7,0,0,4,1,1,0,0,0,0.265
2385,2016,08,03,»ï¼º,1,35,34,7,4,2,0,1,4,4,1,0,0,3,0,0,1,2,0,0.206
2386,2016,08,04,µÎ»ê,1,53,45,14,9,5,0,0,5,4,5,2,2,8,0,1,2,0,0,0.311
2387,2016,08,04,»ï¼º,1,39,36,10,9,0,0,1,6,3,2,0,1,10,0,0,1,0,0,0.278
2388,2016,08,04,KIA,1,36,31,8,6,1,0,1,7,6,4,0,1,6,0,0,0,3,0,0.258
2389,2016,08,04,SK,1,39,32,9,7,1,0,1,5,5,4,0,1,12,2,2,0,3,0,0.281
2390,2016,08,04,LG,1,51,49,18,13,3,0,2,6,5,0,0,0,5,0,2,0,1,0,0.367
2391,2016,08,04,NC,1,39,36,12,7,2,1,2,9,9,3,0,0,7,0,0,0,0,0,0.333
2392,2016,08,04,Hero,1,42,36,10,5,3,0,2,5,5,6,1,0,14,0,0,0,1,0,0.278
2393,2016,08,04,ÇÑÈ­,1,40,40,14,9,4,1,0,5,5,0,0,0,7,0,0,1,0,0,0.350
2394,2016,08,04,·Ôµ¥,1,36,33,8,3,3,0,2,4,4,2,0,0,8,0,1,0,1,0,0.242
2395,2016,08,04,KT,1,37,31,4,4,0,0,0,2,2,6,0,0,11,0,0,0,0,0,0.129
2396,2016,08,05,NC,1,40,35,9,9,0,0,0,4,4,3,0,2,6,0,0,0,0,0,0.257
2397,2016,08,05,ÇÑÈ­,1,47,42,19,12,5,1,1,14,14,4,0,1,5,0,0,0,1,0,0.452
2398,2016,08,05,»ï¼º,1,41,33,13,9,2,0,2,8,8,3,0,1,3,0,3,1,0,0,0.394
2399,2016,08,05,KT,1,31,30,4,2,2,0,0,1,1,0,0,1,5,0,0,1,0,0,0.133
2400,2016,08,05,LG,1,46,39,14,9,3,1,1,12,12,6,0,0,13,0,0,0,2,0,0.359
2401,2016,08,05,SK,1,40,40,13,8,1,0,4,7,7,0,0,0,8,0,0,0,0,0,0.325
2402,2016,08,05,·Ôµ¥,1,36,27,6,3,2,0,1,5,5,7,0,0,7,1,2,2,3,0,0.222
2403,2016,08,05,Hero,1,39,34,10,9,0,0,1,5,5,4,0,0,1,1,1,2,1,0,0.294
2404,2016,08,05,KIA,1,36,33,9,6,1,0,2,5,4,2,0,0,5,0,1,1,1,0,0.273
2405,2016,08,05,µÎ»ê,1,32,31,7,6,1,0,0,2,2,1,0,0,4,0,0,3,1,0,0.226
2406,2016,08,06,KIA,1,46,40,16,9,3,0,4,13,12,5,0,1,4,0,0,1,0,0,0.400
2407,2016,08,06,SK,1,46,40,16,13,2,0,1,7,6,3,0,1,4,0,2,1,3,0,0.400
2408,2016,08,06,ÇÑÈ­,1,36,33,7,4,3,0,0,3,3,1,0,1,6,1,1,0,0,0,0.212
2409,2016,08,06,NC,1,45,40,16,11,3,0,2,11,11,3,0,0,4,1,2,0,1,0,0.400
2410,2016,08,06,·Ôµ¥,1,42,35,13,8,3,0,2,11,10,5,1,0,8,0,1,0,2,0,0.371
2411,2016,08,06,LG,1,35,34,12,10,2,0,0,4,4,1,0,0,4,0,0,2,1,0,0.353
2412,2016,08,06,Hero,1,38,35,12,8,1,1,2,6,6,2,0,0,5,0,1,2,0,0,0.343
2413,2016,08,06,»ï¼º,1,42,35,11,7,4,0,0,6,6,5,0,0,10,2,2,0,0,0,0.314
2414,2016,08,06,KT,1,35,33,9,8,1,0,0,1,1,1,0,0,7,0,1,1,0,0,0.273
2415,2016,08,06,µÎ»ê,1,34,29,4,2,1,1,0,1,1,5,0,0,2,0,0,1,1,0,0.138
2416,2016,08,07,µÎ»ê,1,48,42,17,10,4,0,3,12,11,3,0,2,8,1,1,2,1,0,0.405
2417,2016,08,07,Hero,1,35,26,6,4,1,1,0,4,4,6,0,2,2,1,1,2,1,0,0.231
2418,2016,08,07,NC,1,41,35,10,9,0,0,1,3,3,3,0,2,6,1,1,1,1,0,0.286
2419,2016,08,07,LG,1,42,35,15,10,2,1,2,10,9,3,0,1,6,1,3,1,1,0,0.429
2420,2016,08,07,ÇÑÈ­,1,43,40,12,9,2,0,1,8,7,2,0,1,9,0,0,1,1,0,0.300
2421,2016,08,07,KIA,1,41,38,11,7,3,0,1,7,7,2,0,1,6,0,0,0,1,0,0.289
2422,2016,08,07,»ï¼º,1,44,40,16,9,6,1,0,11,11,4,0,0,7,0,0,1,2,0,0.400
2423,2016,08,07,SK,1,41,39,13,10,3,0,0,1,1,2,0,0,12,0,0,0,2,0,0.333
2424,2016,08,07,KT,1,43,40,13,11,1,0,1,4,4,3,0,0,8,0,0,0,0,0,0.325
2425,2016,08,07,·Ôµ¥,1,42,39,12,6,4,0,2,7,7,3,0,0,10,0,0,0,1,0,0.308
2426,2016,08,09,SK,1,36,33,7,5,1,0,1,4,4,0,0,3,11,0,0,0,0,0,0.212
2427,2016,08,09,KT,1,39,34,7,5,1,1,0,2,1,2,0,3,8,0,0,1,1,0,0.206
2428,2016,08,09,LG,1,44,37,13,9,1,0,3,9,9,3,1,2,7,1,2,0,0,0,0.351
2429,2016,08,09,KIA,1,37,34,8,5,2,1,0,4,4,1,0,2,7,0,0,1,0,0,0.235
2430,2016,08,09,ÇÑÈ­,1,41,38,15,11,3,1,0,9,8,2,0,1,4,0,0,0,1,0,0.395
2431,2016,08,09,µÎ»ê,1,42,34,12,9,1,0,2,11,11,6,0,1,8,1,1,1,0,0,0.353
2432,2016,08,09,NC,1,44,36,12,6,3,0,3,13,13,8,0,0,6,0,0,0,0,0,0.333
2433,2016,08,09,Hero,1,38,37,12,8,3,0,1,6,6,1,0,0,6,0,0,0,0,0,0.324
2434,2016,08,09,»ï¼º,1,38,35,9,7,1,0,1,6,6,3,0,0,6,0,0,1,0,0,0.257
2435,2016,08,09,·Ôµ¥,1,36,32,6,5,1,0,0,0,0,4,0,0,7,0,0,1,0,0,0.188
2436,2016,08,10,»ï¼º,1,53,46,19,15,3,0,1,16,13,4,0,2,5,0,1,0,1,0,0.413
2437,2016,08,10,KIA,1,50,44,19,14,5,0,0,12,12,5,0,1,5,0,0,2,1,0,0.432
2438,2016,08,10,NC,1,40,36,10,4,3,0,3,7,7,2,0,1,10,0,1,1,1,0,0.278
2439,2016,08,10,·Ôµ¥,1,49,42,13,12,1,0,0,5,5,5,0,1,6,0,1,1,3,0,0.310
2440,2016,08,10,ÇÑÈ­,1,43,34,10,6,3,0,1,7,6,6,0,1,7,1,2,1,0,0,0.294
2441,2016,08,10,Hero,1,40,37,14,9,4,0,1,5,4,1,0,0,4,0,2,0,0,0,0.378
2442,2016,08,10,LG,1,41,35,13,10,2,0,1,5,4,6,0,0,9,0,0,2,3,0,0.371
2443,2016,08,10,SK,1,39,31,6,6,0,0,0,3,3,7,1,0,6,1,1,0,0,0,0.194
2444,2016,08,10,µÎ»ê,1,37,32,6,5,0,1,0,4,4,5,0,0,8,0,0,1,0,0,0.188
2445,2016,08,10,KT,1,32,28,4,4,0,0,0,1,1,3,0,0,8,1,1,2,0,0,0.143
2446,2016,08,11,SK,1,49,35,13,9,3,0,1,10,9,11,0,1,7,0,2,0,0,0,0.371
2447,2016,08,11,µÎ»ê,1,45,41,13,10,1,0,2,6,6,3,0,1,7,0,0,0,0,0,0.317
2448,2016,08,11,LG,1,36,31,9,7,0,1,1,4,4,2,0,1,4,1,2,2,1,0,0.290
2449,2016,08,11,NC,1,40,37,11,10,1,0,0,2,2,2,0,1,9,0,0,2,1,0,0.297
2450,2016,08,11,·Ôµ¥,1,37,33,7,6,1,0,0,2,2,3,0,1,9,0,0,0,1,0,0.212
2451,2016,08,11,Hero,1,46,40,13,10,1,0,2,8,8,6,1,0,8,0,0,1,6,0,0.325
2452,2016,08,11,ÇÑÈ­,1,36,34,10,8,1,0,1,3,3,2,0,0,6,0,0,2,0,0,0.294
2453,2016,08,11,KIA,1,45,41,13,10,1,0,2,7,7,3,1,0,8,0,1,0,0,0,0.317
2454,2016,08,11,KT,1,43,37,10,9,1,0,0,3,3,5,0,0,6,1,1,0,0,0,0.270
2455,2016,08,11,»ï¼º,1,34,33,6,4,1,0,1,1,1,1,0,0,4,0,0,0,0,0,0.182
2456,2016,08,12,KIA,1,40,35,11,9,1,0,1,8,8,2,0,2,3,1,1,2,3,0,0.314
2457,2016,08,12,µÎ»ê,1,41,34,10,6,0,1,3,8,8,3,0,2,6,1,2,0,1,0,0.294
2458,2016,08,12,NC,1,44,37,8,5,2,0,1,5,4,5,1,2,8,0,0,0,0,0,0.216
2459,2016,08,12,·Ôµ¥,1,38,31,6,5,1,0,0,4,4,6,0,1,10,0,0,0,3,0,0.194
2460,2016,08,12,SK,1,38,35,13,7,4,0,2,9,7,0,0,0,9,1,3,0,0,0,0.371
2461,2016,08,12,LG,1,39,30,7,5,1,0,1,6,5,7,0,0,3,1,2,0,0,0,0.233
2462,2016,08,12,Hero,1,40,35,9,7,2,0,0,2,2,5,0,0,10,0,0,1,2,0,0.257
2463,2016,08,12,»ï¼º,1,39,33,8,5,1,0,2,7,7,6,0,0,3,0,0,2,1,0,0.242
2464,2016,08,12,KT,1,37,35,8,7,1,0,0,5,5,2,0,0,11,0,0,0,0,0,0.229
2465,2016,08,12,ÇÑÈ­,1,34,32,7,5,0,1,1,3,3,2,0,0,9,0,0,2,0,0,0.219
2466,2016,08,13,µÎ»ê,1,39,31,9,8,0,0,1,8,8,4,0,2,4,1,2,0,1,0,0.290
2467,2016,08,13,·Ôµ¥,1,39,34,7,4,1,0,2,3,3,3,0,2,8,0,0,0,1,0,0.206
2468,2016,08,13,KIA,1,36,35,13,10,1,0,2,6,6,0,0,1,4,0,0,1,2,0,0.371
2469,2016,08,13,SK,1,32,28,7,3,2,0,2,4,4,2,1,1,5,0,1,1,0,0,0.250
2470,2016,08,13,NC,1,34,25,6,5,1,0,0,3,3,4,0,1,6,1,4,1,0,0,0.240
2471,2016,08,13,KT,1,35,33,6,4,0,0,2,2,2,1,0,1,6,0,0,1,1,0,0.182
2472,2016,08,13,»ï¼º,1,36,33,10,6,3,0,1,8,8,2,0,0,5,1,1,0,1,0,0.303
2473,2016,08,13,LG,1,39,36,11,7,2,1,1,5,5,3,0,0,5,0,0,1,2,0,0.306
2474,2016,08,13,ÇÑÈ­,1,40,36,9,8,1,0,0,4,3,4,0,0,10,0,0,0,0,0,0.250
2475,2016,08,13,Hero,1,33,31,7,7,0,0,0,0,0,2,0,0,7,0,0,0,0,0,0.226
2476,2016,08,14,»ï¼º,1,39,32,12,11,1,0,0,6,6,4,0,1,5,0,2,0,1,0,0.375
2477,2016,08,14,KT,1,44,40,13,10,2,0,1,6,6,3,0,1,6,0,0,0,1,0,0.325
2478,2016,08,14,SK,1,37,31,9,6,3,0,0,6,6,3,0,1,8,0,2,0,1,0,0.290
2479,2016,08,14,µÎ»ê,1,38,32,9,5,0,1,3,6,6,4,0,1,4,1,1,0,0,0,0.281
2480,2016,08,14,NC,1,39,33,8,6,0,0,2,5,5,5,0,1,10,0,0,1,1,0,0.242
2481,2016,08,14,KIA,1,35,28,6,4,1,0,1,2,2,4,0,1,8,0,2,0,1,0,0.214
2482,2016,08,14,ÇÑÈ­,1,39,36,8,6,1,0,1,3,3,3,0,0,7,0,0,0,0,0,0.222
2483,2016,08,14,LG,1,39,36,12,10,2,0,0,2,2,3,0,0,6,0,0,1,0,0,0.333
2484,2016,08,14,·Ôµ¥,1,42,30,7,5,2,0,0,5,5,10,1,0,7,0,2,2,2,0,0.233
2485,2016,08,14,Hero,1,32,32,6,4,1,0,1,1,1,0,0,0,4,0,0,0,1,0,0.188
2486,2016,08,16,LG,1,39,37,14,11,3,0,0,11,11,1,0,1,6,0,0,1,0,0,0.378
2487,2016,08,16,»ï¼º,1,49,40,14,10,4,0,0,12,11,7,0,1,10,0,1,1,1,0,0.350
2488,2016,08,16,SK,1,40,34,9,8,1,0,0,4,3,4,0,1,8,1,1,1,0,0,0.265
2489,2016,08,16,ÇÑÈ­,1,36,31,5,3,1,0,1,3,2,4,0,1,8,0,0,1,1,0,0.161
2490,2016,08,16,KT,1,46,39,14,12,2,0,0,7,7,5,0,0,8,0,2,1,0,0,0.359
2491,2016,08,16,µÎ»ê,1,43,42,15,7,3,0,5,13,13,1,0,0,10,0,0,0,0,0,0.357
2492,2016,08,16,Hero,1,40,33,10,6,2,1,1,8,6,7,0,0,10,0,0,1,3,0,0.303
2493,2016,08,16,KIA,1,42,36,10,6,3,0,1,4,4,6,0,0,7,0,0,0,0,0,0.278
2494,2016,08,16,NC,1,39,35,9,9,0,0,0,5,4,4,0,0,8,0,0,1,0,0,0.257
2495,2016,08,16,·Ôµ¥,1,35,31,3,2,1,0,0,1,0,4,0,0,6,0,0,0,0,0,0.097
2496,2016,08,17,µÎ»ê,1,43,36,10,8,1,0,1,7,5,4,1,2,6,0,1,0,1,0,0.278
2497,2016,08,17,NC,1,39,35,13,11,2,0,0,9,9,2,0,1,3,0,1,1,2,0,0.371
2498,2016,08,17,»ï¼º,1,41,31,9,7,2,0,0,5,4,8,0,1,7,1,1,4,0,0,0.290
2499,2016,08,17,ÇÑÈ­,1,40,34,9,8,0,0,1,4,3,5,0,1,6,0,0,2,0,0,0.265
2500,2016,08,17,·Ôµ¥,1,34,31,5,5,0,0,0,0,0,2,0,1,10,0,0,1,0,0,0.161
2501,2016,08,17,SK,1,45,43,18,12,5,1,0,10,10,2,0,0,8,0,0,1,0,0,0.419
2502,2016,08,17,Hero,1,39,35,13,7,4,0,2,7,7,3,0,0,4,1,1,0,0,0,0.371
2503,2016,08,17,LG,1,39,37,11,9,1,0,1,6,6,1,0,0,7,1,1,0,2,0,0.297
2504,2016,08,18,»ï¼º,1,51,48,22,15,4,1,2,13,13,2,0,1,5,0,0,0,1,0,0.458
2505,2016,08,18,SK,1,41,38,13,11,1,0,1,5,5,1,0,1,10,0,1,0,0,0,0.342
2506,2016,08,18,NC,1,45,38,12,7,4,1,0,4,4,5,0,1,6,1,1,0,1,0,0.316
2507,2016,08,18,µÎ»ê,1,42,37,13,8,2,0,3,9,9,4,0,0,5,1,1,1,0,0,0.351
2508,2016,08,18,Hero,1,39,34,11,9,1,0,1,6,6,5,0,0,3,0,0,1,1,0,0.324
2509,2016,08,18,ÇÑÈ­,1,38,36,11,8,2,0,1,8,7,2,0,0,2,0,0,3,0,0,0.306
2510,2016,08,18,·Ôµ¥,1,44,33,9,5,3,0,1,4,3,9,1,0,11,0,2,3,4,0,0.273
2511,2016,08,18,KT,1,42,40,13,7,5,0,1,5,5,2,0,0,5,0,0,0,1,0,0.325
2512,2016,08,18,KIA,1,41,40,11,10,0,0,1,3,3,0,0,0,7,0,1,2,0,0,0.275
2513,2016,08,18,LG,1,38,37,9,8,1,0,0,5,5,1,0,0,7,0,0,0,0,0,0.243
2514,2016,08,19,NC,1,45,39,14,13,1,0,0,7,7,3,0,2,7,0,1,0,3,0,0.359
2515,2016,08,19,KIA,1,44,40,14,10,0,0,4,10,10,3,0,1,8,0,0,2,1,0,0.350
2516,2016,08,19,SK,1,37,33,8,6,0,0,2,3,3,3,0,1,6,0,0,1,0,0,0.242
2517,2016,08,19,»ï¼º,1,43,41,16,9,5,0,2,13,13,1,0,0,8,1,1,2,1,0,0.390
2518,2016,08,19,µÎ»ê,1,42,36,11,7,3,0,1,8,8,5,0,0,6,1,1,0,0,0,0.306
2519,2016,08,19,LG,1,34,31,7,5,2,0,0,3,2,3,0,0,4,0,0,1,3,0,0.226
2520,2016,08,19,·Ôµ¥,1,46,42,17,14,2,0,1,9,8,2,0,0,5,1,2,0,3,0,0.405
2521,2016,08,19,KT,1,43,38,11,6,2,0,3,6,6,5,0,0,2,0,0,1,0,0,0.289
2522,2016,08,19,Hero,1,32,31,7,7,0,0,0,0,0,1,0,0,3,0,0,1,0,0,0.226
2523,2016,08,19,ÇÑÈ­,1,35,29,6,5,1,0,0,2,2,3,0,0,4,1,3,1,0,0,0.207
2524,2016,08,20,µÎ»ê,1,45,32,12,7,4,0,1,13,12,8,0,1,2,3,4,0,0,0,0.375
2525,2016,08,20,SK,1,44,36,8,6,2,0,0,3,2,6,1,1,9,0,1,1,1,0,0.222
2526,2016,08,20,KIA,1,35,28,6,3,2,0,1,3,3,5,0,1,8,1,1,0,1,0,0.214
2527,2016,08,20,»ï¼º,1,37,36,10,6,1,1,2,5,5,0,0,1,4,0,0,0,1,0,0.278
2528,2016,08,20,·Ôµ¥,1,43,34,9,7,1,0,1,2,2,8,1,1,5,0,0,2,3,0,0.265
2529,2016,08,20,KT,1,42,33,12,9,1,0,2,10,9,6,0,0,8,1,3,1,3,0,0.364
2530,2016,08,20,Hero,1,38,29,8,7,0,0,1,6,5,7,0,0,3,1,2,1,3,0,0.276
2531,2016,08,20,ÇÑÈ­,1,43,41,14,12,1,0,1,9,7,1,0,0,6,0,1,0,0,0,0.341
2532,2016,08,20,NC,1,37,33,8,4,2,0,2,3,3,4,0,0,6,0,0,2,0,0,0.242
2533,2016,08,20,LG,1,32,28,5,4,0,0,1,2,2,3,0,0,7,0,1,2,1,0,0.179
2534,2016,08,21,NC,1,48,38,15,8,4,0,3,9,9,6,0,2,8,2,2,2,0,0,0.395
2535,2016,08,21,KIA,1,40,34,10,4,3,0,3,8,8,3,0,2,8,1,1,1,2,0,0.294
2536,2016,08,21,·Ôµ¥,1,38,27,5,4,1,0,0,4,3,9,1,1,3,1,1,1,1,0,0.185
2537,2016,08,21,SK,1,38,34,9,7,2,0,0,3,3,3,0,1,8,0,0,0,1,0,0.265
2538,2016,08,21,µÎ»ê,1,40,37,9,7,1,0,1,4,4,2,0,1,7,0,0,0,1,0,0.243
